# Region type : patch sides
# Faces  :    260
# Area   :    3.200000e-03
# Time        	average(wallHeatFlux)
0.33025       	3.986865e+04
0.330375      	3.986865e+04
0.3305        	3.986865e+04
0.330625      	3.986865e+04
0.33075       	3.986865e+04
0.330875      	3.986865e+04
0.331         	3.986865e+04
0.331125      	3.986865e+04
0.33125       	3.986865e+04
0.331375      	3.986866e+04
0.3315        	3.986866e+04
0.331625      	3.986866e+04
0.33175       	3.986866e+04
0.331875      	3.986866e+04
0.332         	3.986866e+04
0.332125      	3.986866e+04
0.33225       	3.986866e+04
0.332375      	3.986865e+04
0.3325        	3.986865e+04
0.332625      	3.986865e+04
0.33275       	3.986865e+04
0.332875      	3.986865e+04
0.333         	3.986864e+04
0.333125      	3.986864e+04
0.33325       	3.986864e+04
0.333375      	3.986863e+04
0.3335        	3.986863e+04
0.333625      	3.986862e+04
0.33375       	3.986862e+04
0.333875      	3.986861e+04
0.334         	3.986861e+04
0.334125      	3.986860e+04
0.33425       	3.986859e+04
0.334375      	3.986859e+04
0.3345        	3.986858e+04
0.334625      	3.986857e+04
0.33475       	3.986856e+04
0.334875      	3.986856e+04
0.335         	3.986855e+04
0.335125      	3.986854e+04
0.33525       	3.986853e+04
0.335375      	3.986852e+04
0.3355        	3.986851e+04
0.335625      	3.986850e+04
0.33575       	3.986849e+04
0.335875      	3.986848e+04
0.336         	3.986847e+04
0.336125      	3.986846e+04
0.33625       	3.986845e+04
0.336375      	3.986844e+04
0.3365        	3.986843e+04
0.336625      	3.986841e+04
0.33675       	3.986840e+04
0.336875      	3.986839e+04
0.337         	3.986838e+04
0.337125      	3.986837e+04
0.33725       	3.986836e+04
0.337375      	3.986835e+04
0.3375        	3.986834e+04
0.337625      	3.986833e+04
0.33775       	3.986832e+04
0.337875      	3.986831e+04
0.338         	3.986830e+04
0.338125      	3.986828e+04
0.33825       	3.986827e+04
0.338375      	3.986826e+04
0.3385        	3.986825e+04
0.338625      	3.986824e+04
0.33875       	3.986823e+04
0.338875      	3.986822e+04
0.339         	3.986821e+04
0.339125      	3.986820e+04
0.33925       	3.986819e+04
0.339375      	3.986818e+04
0.3395        	3.986818e+04
0.339625      	3.986817e+04
0.33975       	3.986816e+04
0.339875      	3.986815e+04
0.34          	3.986814e+04
0.340125      	3.986813e+04
0.34025       	3.986813e+04
0.340375      	3.986812e+04
0.3405        	3.986811e+04
0.340625      	3.986811e+04
0.34075       	3.986810e+04
0.340875      	3.986810e+04
0.341         	3.986809e+04
0.341125      	3.986809e+04
0.34125       	3.986808e+04
0.341375      	3.986808e+04
0.3415        	3.986807e+04
0.341625      	3.986807e+04
0.34175       	3.986807e+04
0.341875      	3.986806e+04
0.342         	3.986806e+04
0.342125      	3.986806e+04
0.34225       	3.986805e+04
0.342375      	3.986805e+04
0.3425        	3.986805e+04
0.342625      	3.986804e+04
0.34275       	3.986804e+04
0.342875      	3.986803e+04
0.343         	3.986803e+04
0.343125      	3.986802e+04
0.34325       	3.986802e+04
0.343375      	3.986801e+04
0.3435        	3.986801e+04
0.343625      	3.986800e+04
0.34375       	3.986800e+04
0.343875      	3.986799e+04
0.344         	3.986798e+04
0.344125      	3.986797e+04
0.34425       	3.986797e+04
0.344375      	3.986796e+04
0.3445        	3.986795e+04
0.344625      	3.986794e+04
0.34475       	3.986794e+04
0.344875      	3.986793e+04
0.345         	3.986792e+04
0.345125      	3.986791e+04
0.34525       	3.986790e+04
0.345375      	3.986789e+04
0.3455        	3.986788e+04
0.345625      	3.986787e+04
0.34575       	3.986786e+04
0.345875      	3.986785e+04
0.346         	3.986784e+04
0.346125      	3.986783e+04
0.34625       	3.986782e+04
0.346375      	3.986780e+04
0.3465        	3.986779e+04
0.346625      	3.986778e+04
0.34675       	3.986777e+04
0.346875      	3.986776e+04
0.347         	3.986774e+04
0.347125      	3.986773e+04
0.34725       	3.986772e+04
0.347375      	3.986771e+04
0.3475        	3.986770e+04
0.347625      	3.986768e+04
0.34775       	3.986767e+04
0.347875      	3.986766e+04
0.348         	3.986765e+04
0.348125      	3.986764e+04
0.34825       	3.986763e+04
0.348375      	3.986762e+04
0.3485        	3.986761e+04
0.348625      	3.986760e+04
0.34875       	3.986759e+04
0.348875      	3.986758e+04
0.349         	3.986757e+04
0.349125      	3.986756e+04
0.34925       	3.986755e+04
0.349375      	3.986754e+04
0.3495        	3.986753e+04
0.349625      	3.986752e+04
0.34975       	3.986752e+04
0.349875      	3.986751e+04
0.35          	3.986750e+04
0.350125      	3.986749e+04
0.35025       	3.986749e+04
0.350375      	3.986748e+04
0.3505        	3.986747e+04
0.350625      	3.986747e+04
0.35075       	3.986746e+04
0.350875      	3.986746e+04
0.351         	3.986745e+04
0.351125      	3.986745e+04
0.35125       	3.986745e+04
0.351375      	3.986744e+04
0.3515        	3.986744e+04
0.351625      	3.986744e+04
0.35175       	3.986744e+04
0.351875      	3.986744e+04
0.352         	3.986743e+04
0.352125      	3.986743e+04
0.35225       	3.986743e+04
0.352375      	3.986743e+04
0.3525        	3.986743e+04
0.352625      	3.986743e+04
0.35275       	3.986743e+04
0.352875      	3.986743e+04
0.353         	3.986743e+04
0.353125      	3.986743e+04
0.35325       	3.986743e+04
0.353375      	3.986743e+04
0.3535        	3.986743e+04
0.353625      	3.986743e+04
0.35375       	3.986743e+04
0.353875      	3.986742e+04
0.354         	3.986742e+04
0.354125      	3.986742e+04
0.35425       	3.986741e+04
0.354375      	3.986741e+04
0.3545        	3.986740e+04
0.354625      	3.986740e+04
0.35475       	3.986739e+04
0.354875      	3.986739e+04
0.355         	3.986738e+04
0.355125      	3.986738e+04
0.35525       	3.986737e+04
0.355375      	3.986736e+04
0.3555        	3.986736e+04
0.355625      	3.986735e+04
0.35575       	3.986734e+04
0.355875      	3.986733e+04
0.356         	3.986732e+04
0.356125      	3.986731e+04
0.35625       	3.986731e+04
0.356375      	3.986730e+04
0.3565        	3.986729e+04
0.356625      	3.986728e+04
0.35675       	3.986727e+04
0.356875      	3.986725e+04
0.357         	3.986724e+04
0.357125      	3.986723e+04
0.35725       	3.986722e+04
0.357375      	3.986721e+04
0.3575        	3.986720e+04
0.357625      	3.986718e+04
0.35775       	3.986717e+04
0.357875      	3.986716e+04
0.358         	3.986715e+04
0.358125      	3.986713e+04
0.35825       	3.986712e+04
0.358375      	3.986711e+04
0.3585        	3.986710e+04
0.358625      	3.986708e+04
0.35875       	3.986707e+04
0.358875      	3.986706e+04
0.359         	3.986705e+04
0.359125      	3.986704e+04
0.35925       	3.986703e+04
0.359375      	3.986702e+04
0.3595        	3.986701e+04
0.359625      	3.986700e+04
0.35975       	3.986699e+04
0.359875      	3.986698e+04
0.36          	3.986697e+04
0.360125      	3.986696e+04
0.36025       	3.986695e+04
0.360375      	3.986695e+04
0.3605        	3.986694e+04
0.360625      	3.986693e+04
0.36075       	3.986692e+04
0.360875      	3.986692e+04
0.361         	3.986691e+04
0.361125      	3.986690e+04
0.36125       	3.986690e+04
0.361375      	3.986689e+04
0.3615        	3.986689e+04
0.361625      	3.986688e+04
0.36175       	3.986688e+04
0.361875      	3.986687e+04
0.362         	3.986687e+04
0.362125      	3.986687e+04
0.36225       	3.986687e+04
0.362375      	3.986687e+04
0.3625        	3.986687e+04
0.362625      	3.986686e+04
0.36275       	3.986686e+04
0.362875      	3.986686e+04
0.363         	3.986687e+04
0.363125      	3.986687e+04
0.36325       	3.986687e+04
0.363375      	3.986687e+04
0.3635        	3.986687e+04
0.363625      	3.986687e+04
0.36375       	3.986687e+04
0.363875      	3.986686e+04
0.364         	3.986686e+04
0.364125      	3.986686e+04
0.36425       	3.986686e+04
0.364375      	3.986686e+04
0.3645        	3.986685e+04
0.364625      	3.986685e+04
0.36475       	3.986685e+04
0.364875      	3.986684e+04
0.365         	3.986684e+04
0.365125      	3.986683e+04
0.36525       	3.986682e+04
0.365375      	3.986682e+04
0.3655        	3.986681e+04
0.365625      	3.986680e+04
0.36575       	3.986680e+04
0.365875      	3.986679e+04
0.366         	3.986678e+04
0.366125      	3.986677e+04
0.36625       	3.986677e+04
0.366375      	3.986676e+04
0.3665        	3.986675e+04
0.366625      	3.986674e+04
0.36675       	3.986673e+04
0.366875      	3.986672e+04
0.367         	3.986671e+04
0.367125      	3.986670e+04
0.36725       	3.986669e+04
0.367375      	3.986668e+04
0.3675        	3.986667e+04
0.367625      	3.986665e+04
0.36775       	3.986664e+04
0.367875      	3.986663e+04
0.368         	3.986662e+04
0.368125      	3.986660e+04
0.36825       	3.986659e+04
0.368375      	3.986658e+04
0.3685        	3.986656e+04
0.368625      	3.986655e+04
0.36875       	3.986654e+04
0.368875      	3.986652e+04
0.369         	3.986651e+04
0.369125      	3.986650e+04
0.36925       	3.986648e+04
0.369375      	3.986647e+04
0.3695        	3.986646e+04
0.369625      	3.986645e+04
0.36975       	3.986644e+04
0.369875      	3.986643e+04
0.37          	3.986642e+04
0.370125      	3.986641e+04
0.37025       	3.986640e+04
0.370375      	3.986639e+04
0.3705        	3.986638e+04
0.370625      	3.986637e+04
0.37075       	3.986636e+04
0.370875      	3.986636e+04
0.371         	3.986635e+04
0.371125      	3.986634e+04
0.37125       	3.986633e+04
0.371375      	3.986633e+04
0.3715        	3.986632e+04
0.371625      	3.986632e+04
0.37175       	3.986631e+04
0.371875      	3.986631e+04
0.372         	3.986630e+04
0.372125      	3.986630e+04
0.37225       	3.986630e+04
0.372375      	3.986629e+04
0.3725        	3.986629e+04
0.372625      	3.986629e+04
0.37275       	3.986629e+04
0.372875      	3.986629e+04
0.373         	3.986629e+04
0.373125      	3.986629e+04
0.37325       	3.986629e+04
0.373375      	3.986630e+04
0.3735        	3.986630e+04
0.373625      	3.986630e+04
0.37375       	3.986630e+04
0.373875      	3.986631e+04
0.374         	3.986631e+04
0.374125      	3.986631e+04
0.37425       	3.986632e+04
0.374375      	3.986632e+04
0.3745        	3.986632e+04
0.374625      	3.986632e+04
0.37475       	3.986632e+04
0.374875      	3.986632e+04
0.375         	3.986632e+04
0.375125      	3.986632e+04
0.37525       	3.986632e+04
0.375375      	3.986632e+04
0.3755        	3.986632e+04
0.375625      	3.986631e+04
0.37575       	3.986631e+04
0.375875      	3.986631e+04
0.376         	3.986630e+04
0.376125      	3.986630e+04
0.37625       	3.986629e+04
0.376375      	3.986628e+04
0.3765        	3.986628e+04
0.376625      	3.986627e+04
0.37675       	3.986627e+04
0.376875      	3.986626e+04
0.377         	3.986625e+04
0.377125      	3.986624e+04
0.37725       	3.986624e+04
0.377375      	3.986623e+04
0.3775        	3.986622e+04
0.377625      	3.986621e+04
0.37775       	3.986620e+04
0.377875      	3.986619e+04
0.378         	3.986618e+04
0.378125      	3.986617e+04
0.37825       	3.986616e+04
0.378375      	3.986615e+04
0.3785        	3.986613e+04
0.378625      	3.986612e+04
0.37875       	3.986611e+04
0.378875      	3.986610e+04
0.379         	3.986608e+04
0.379125      	3.986607e+04
0.37925       	3.986606e+04
0.379375      	3.986604e+04
0.3795        	3.986603e+04
0.379625      	3.986601e+04
0.37975       	3.986600e+04
0.379875      	3.986599e+04
0.38          	3.986597e+04
0.380125      	3.986596e+04
0.38025       	3.986594e+04
0.380375      	3.986593e+04
0.3805        	3.986592e+04
0.380625      	3.986590e+04
0.38075       	3.986589e+04
0.380875      	3.986588e+04
0.381         	3.986587e+04
0.381125      	3.986585e+04
0.38125       	3.986584e+04
0.381375      	3.986583e+04
0.3815        	3.986582e+04
0.381625      	3.986581e+04
0.38175       	3.986580e+04
0.381875      	3.986579e+04
0.382         	3.986578e+04
0.382125      	3.986577e+04
0.38225       	3.986576e+04
0.382375      	3.986575e+04
0.3825        	3.986574e+04
0.382625      	3.986573e+04
0.38275       	3.986573e+04
0.382875      	3.986572e+04
0.383         	3.986572e+04
0.383125      	3.986571e+04
0.38325       	3.986571e+04
0.383375      	3.986570e+04
0.3835        	3.986570e+04
0.383625      	3.986570e+04
0.38375       	3.986570e+04
0.383875      	3.986570e+04
0.384         	3.986570e+04
0.384125      	3.986570e+04
0.38425       	3.986570e+04
0.384375      	3.986570e+04
0.3845        	3.986570e+04
0.384625      	3.986570e+04
0.38475       	3.986571e+04
0.384875      	3.986571e+04
0.385         	3.986571e+04
0.385125      	3.986571e+04
0.38525       	3.986571e+04
0.385375      	3.986571e+04
0.3855        	3.986571e+04
0.385625      	3.986571e+04
0.38575       	3.986571e+04
0.385875      	3.986571e+04
0.386         	3.986571e+04
0.386125      	3.986571e+04
0.38625       	3.986571e+04
0.386375      	3.986570e+04
0.3865        	3.986570e+04
0.386625      	3.986569e+04
0.38675       	3.986569e+04
0.386875      	3.986568e+04
0.387         	3.986568e+04
0.387125      	3.986567e+04
0.38725       	3.986567e+04
0.387375      	3.986566e+04
0.3875        	3.986565e+04
0.387625      	3.986564e+04
0.38775       	3.986563e+04
0.387875      	3.986563e+04
0.388         	3.986562e+04
0.388125      	3.986561e+04
0.38825       	3.986560e+04
0.388375      	3.986559e+04
0.3885        	3.986558e+04
0.388625      	3.986557e+04
0.38875       	3.986556e+04
0.388875      	3.986554e+04
0.389         	3.986553e+04
0.389125      	3.986552e+04
0.38925       	3.986551e+04
0.389375      	3.986549e+04
0.3895        	3.986548e+04
0.389625      	3.986547e+04
0.38975       	3.986545e+04
0.389875      	3.986544e+04
0.39          	3.986543e+04
0.390125      	3.986541e+04
0.39025       	3.986540e+04
0.390375      	3.986538e+04
0.3905        	3.986537e+04
0.390625      	3.986536e+04
0.39075       	3.986534e+04
0.390875      	3.986533e+04
0.391         	3.986531e+04
0.391125      	3.986530e+04
0.39125       	3.986529e+04
0.391375      	3.986528e+04
0.3915        	3.986527e+04
0.391625      	3.986526e+04
0.39175       	3.986525e+04
0.391875      	3.986524e+04
0.392         	3.986523e+04
0.392125      	3.986522e+04
0.39225       	3.986521e+04
0.392375      	3.986520e+04
0.3925        	3.986519e+04
0.392625      	3.986519e+04
0.39275       	3.986518e+04
0.392875      	3.986518e+04
0.393         	3.986517e+04
0.393125      	3.986517e+04
0.39325       	3.986516e+04
0.393375      	3.986516e+04
0.3935        	3.986516e+04
0.393625      	3.986516e+04
0.39375       	3.986516e+04
0.393875      	3.986516e+04
0.394         	3.986516e+04
0.394125      	3.986516e+04
0.39425       	3.986517e+04
0.394375      	3.986517e+04
0.3945        	3.986517e+04
0.394625      	3.986518e+04
0.39475       	3.986519e+04
0.394875      	3.986519e+04
0.395         	3.986520e+04
0.395125      	3.986521e+04
0.39525       	3.986522e+04
0.395375      	3.986522e+04
0.3955        	3.986523e+04
0.395625      	3.986524e+04
0.39575       	3.986525e+04
0.395875      	3.986525e+04
0.396         	3.986526e+04
0.396125      	3.986527e+04
0.39625       	3.986527e+04
0.396375      	3.986528e+04
0.3965        	3.986528e+04
0.396625      	3.986529e+04
0.39675       	3.986529e+04
0.396875      	3.986529e+04
0.397         	3.986529e+04
0.397125      	3.986530e+04
0.39725       	3.986530e+04
0.397375      	3.986530e+04
0.3975        	3.986529e+04
0.397625      	3.986529e+04
0.39775       	3.986529e+04
0.397875      	3.986529e+04
0.398         	3.986528e+04
0.398125      	3.986528e+04
0.39825       	3.986527e+04
0.398375      	3.986527e+04
0.3985        	3.986526e+04
0.398625      	3.986526e+04
0.39875       	3.986525e+04
0.398875      	3.986524e+04
0.399         	3.986523e+04
0.399125      	3.986522e+04
0.39925       	3.986521e+04
0.399375      	3.986520e+04
0.3995        	3.986519e+04
0.399625      	3.986518e+04
0.39975       	3.986517e+04
0.399875      	3.986516e+04
0.4           	3.986514e+04
0.400125      	3.986513e+04
0.40025       	3.986512e+04
0.400375      	3.986510e+04
0.4005        	3.986509e+04
0.400625      	3.986507e+04
0.40075       	3.986506e+04
0.400875      	3.986504e+04
0.401         	3.986502e+04
0.401125      	3.986501e+04
0.40125       	3.986499e+04
0.401375      	3.986498e+04
0.4015        	3.986496e+04
0.401625      	3.986495e+04
0.40175       	3.986493e+04
0.401875      	3.986492e+04
0.402         	3.986490e+04
0.402125      	3.986489e+04
0.40225       	3.986487e+04
0.402375      	3.986486e+04
0.4025        	3.986485e+04
0.402625      	3.986484e+04
0.40275       	3.986483e+04
0.402875      	3.986481e+04
0.403         	3.986480e+04
0.403125      	3.986479e+04
0.40325       	3.986478e+04
0.403375      	3.986478e+04
0.4035        	3.986477e+04
0.403625      	3.986476e+04
0.40375       	3.986475e+04
0.403875      	3.986475e+04
0.404         	3.986474e+04
0.404125      	3.986474e+04
0.40425       	3.986474e+04
0.404375      	3.986473e+04
0.4045        	3.986473e+04
0.404625      	3.986473e+04
0.40475       	3.986473e+04
0.404875      	3.986473e+04
0.405         	3.986474e+04
0.405125      	3.986474e+04
0.40525       	3.986475e+04
0.405375      	3.986475e+04
0.4055        	3.986476e+04
0.405625      	3.986477e+04
0.40575       	3.986477e+04
0.405875      	3.986478e+04
0.406         	3.986479e+04
0.406125      	3.986480e+04
0.40625       	3.986481e+04
0.406375      	3.986482e+04
0.4065        	3.986482e+04
0.406625      	3.986483e+04
0.40675       	3.986484e+04
0.406875      	3.986485e+04
0.407         	3.986486e+04
0.407125      	3.986486e+04
0.40725       	3.986487e+04
0.407375      	3.986487e+04
0.4075        	3.986488e+04
0.407625      	3.986488e+04
0.40775       	3.986488e+04
0.407875      	3.986488e+04
0.408         	3.986488e+04
0.408125      	3.986488e+04
0.40825       	3.986488e+04
0.408375      	3.986488e+04
0.4085        	3.986488e+04
0.408625      	3.986488e+04
0.40875       	3.986487e+04
0.408875      	3.986487e+04
0.409         	3.986486e+04
0.409125      	3.986485e+04
0.40925       	3.986484e+04
0.409375      	3.986483e+04
0.4095        	3.986482e+04
0.409625      	3.986481e+04
0.40975       	3.986480e+04
0.409875      	3.986479e+04
0.41          	3.986477e+04
0.410125      	3.986476e+04
0.41025       	3.986475e+04
0.410375      	3.986473e+04
0.4105        	3.986471e+04
0.410625      	3.986470e+04
0.41075       	3.986468e+04
0.410875      	3.986466e+04
0.411         	3.986465e+04
0.411125      	3.986463e+04
0.41125       	3.986461e+04
0.411375      	3.986459e+04
0.4115        	3.986458e+04
0.411625      	3.986456e+04
0.41175       	3.986454e+04
0.411875      	3.986452e+04
0.412         	3.986451e+04
0.412125      	3.986449e+04
0.41225       	3.986447e+04
0.412375      	3.986446e+04
0.4125        	3.986444e+04
0.412625      	3.986443e+04
0.41275       	3.986442e+04
0.412875      	3.986440e+04
0.413         	3.986439e+04
0.413125      	3.986438e+04
0.41325       	3.986437e+04
0.413375      	3.986436e+04
0.4135        	3.986435e+04
0.413625      	3.986434e+04
0.41375       	3.986433e+04
0.413875      	3.986433e+04
0.414         	3.986432e+04
0.414125      	3.986432e+04
0.41425       	3.986431e+04
0.414375      	3.986431e+04
0.4145        	3.986431e+04
0.414625      	3.986431e+04
0.41475       	3.986431e+04
0.414875      	3.986432e+04
0.415         	3.986432e+04
0.415125      	3.986432e+04
0.41525       	3.986433e+04
0.415375      	3.986434e+04
0.4155        	3.986434e+04
0.415625      	3.986435e+04
0.41575       	3.986436e+04
0.415875      	3.986437e+04
0.416         	3.986439e+04
0.416125      	3.986440e+04
0.41625       	3.986441e+04
0.416375      	3.986442e+04
0.4165        	3.986444e+04
0.416625      	3.986445e+04
0.41675       	3.986447e+04
0.416875      	3.986448e+04
0.417         	3.986450e+04
0.417125      	3.986451e+04
0.41725       	3.986453e+04
0.417375      	3.986454e+04
0.4175        	3.986456e+04
0.417625      	3.986457e+04
0.41775       	3.986458e+04
0.417875      	3.986460e+04
0.418         	3.986461e+04
0.418125      	3.986462e+04
0.41825       	3.986463e+04
0.418375      	3.986464e+04
0.4185        	3.986465e+04
0.418625      	3.986466e+04
0.41875       	3.986466e+04
0.418875      	3.986467e+04
0.419         	3.986467e+04
0.419125      	3.986467e+04
0.41925       	3.986467e+04
0.419375      	3.986467e+04
0.4195        	3.986467e+04
0.419625      	3.986466e+04
0.41975       	3.986466e+04
0.419875      	3.986465e+04
0.42          	3.986464e+04
0.420125      	3.986463e+04
0.42025       	3.986462e+04
0.420375      	3.986461e+04
0.4205        	3.986459e+04
0.420625      	3.986458e+04
0.42075       	3.986456e+04
0.420875      	3.986454e+04
0.421         	3.986453e+04
0.421125      	3.986451e+04
0.42125       	3.986449e+04
0.421375      	3.986447e+04
0.4215        	3.986445e+04
0.421625      	3.986443e+04
0.42175       	3.986441e+04
0.421875      	3.986439e+04
0.422         	3.986437e+04
0.422125      	3.986435e+04
0.42225       	3.986432e+04
0.422375      	3.986430e+04
0.4225        	3.986429e+04
0.422625      	3.986428e+04
0.42275       	3.986426e+04
0.422875      	3.986425e+04
0.423         	3.986426e+04
0.423125      	3.986425e+04
0.42325       	3.986424e+04
0.423375      	3.986424e+04
0.4235        	3.986425e+04
0.423625      	3.986424e+04
0.42375       	3.986423e+04
0.423875      	3.986423e+04
0.424         	3.986424e+04
0.424125      	3.986422e+04
0.42425       	3.986422e+04
0.424375      	3.986422e+04
0.4245        	3.986421e+04
0.424625      	3.986422e+04
0.42475       	3.986422e+04
0.424875      	3.986423e+04
0.425         	3.986424e+04
0.425125      	3.986425e+04
0.42525       	3.986426e+04
0.425375      	3.986429e+04
0.4255        	3.986430e+04
0.425625      	3.986433e+04
0.42575       	3.986434e+04
0.425875      	3.986437e+04
0.426         	3.986439e+04
0.426125      	3.986442e+04
0.42625       	3.986445e+04
0.426375      	3.986448e+04
0.4265        	3.986450e+04
0.426625      	3.986454e+04
0.42675       	3.986456e+04
0.426875      	3.986460e+04
0.427         	3.986463e+04
0.427125      	3.986467e+04
0.42725       	3.986471e+04
0.427375      	3.986475e+04
0.4275        	3.986479e+04
0.427625      	3.986483e+04
0.42775       	3.986487e+04
0.427875      	3.986492e+04
0.428         	3.986496e+04
0.428125      	3.986500e+04
0.42825       	3.986504e+04
0.428375      	3.986509e+04
0.4285        	3.986512e+04
0.428625      	3.986515e+04
0.42875       	3.986518e+04
0.428875      	3.986521e+04
0.429         	3.986522e+04
0.429125      	3.986524e+04
0.42925       	3.986524e+04
0.429375      	3.986525e+04
0.4295        	3.986525e+04
0.429625      	3.986525e+04
0.42975       	3.986524e+04
0.429875      	3.986524e+04
0.43          	3.986523e+04
0.430125      	3.986521e+04
0.43025       	3.986519e+04
0.430375      	3.986518e+04
0.4305        	3.986515e+04
0.430625      	3.986513e+04
0.43075       	3.986511e+04
0.430875      	3.986510e+04
0.431         	3.986508e+04
0.431125      	3.986506e+04
0.43125       	3.986504e+04
0.431375      	3.986502e+04
0.4315        	3.986500e+04
0.431625      	3.986497e+04
0.43175       	3.986495e+04
0.431875      	3.986492e+04
0.432         	3.986489e+04
0.432125      	3.986485e+04
0.43225       	3.986481e+04
0.432375      	3.986476e+04
0.4325        	3.986472e+04
0.432625      	3.986467e+04
0.43275       	3.986462e+04
0.432875      	3.986456e+04
0.433         	3.986452e+04
0.433125      	3.986446e+04
0.43325       	3.986441e+04
0.433375      	3.986436e+04
0.4335        	3.986432e+04
0.433625      	3.986427e+04
0.43375       	3.986424e+04
0.433875      	3.986420e+04
0.434         	3.986418e+04
0.434125      	3.986415e+04
0.43425       	3.986414e+04
0.434375      	3.986412e+04
0.4345        	3.986411e+04
0.434625      	3.986410e+04
0.43475       	3.986411e+04
0.434875      	3.986411e+04
0.435         	3.986412e+04
0.435125      	3.986412e+04
0.43525       	3.986414e+04
0.435375      	3.986415e+04
0.4355        	3.986417e+04
0.435625      	3.986419e+04
0.43575       	3.986421e+04
0.435875      	3.986422e+04
0.436         	3.986425e+04
0.436125      	3.986427e+04
0.43625       	3.986429e+04
0.436375      	3.986431e+04
0.4365        	3.986434e+04
0.436625      	3.986435e+04
0.43675       	3.986438e+04
0.436875      	3.986440e+04
0.437         	3.986443e+04
0.437125      	3.986444e+04
0.43725       	3.986447e+04
0.437375      	3.986449e+04
0.4375        	3.986451e+04
0.437625      	3.986453e+04
0.43775       	3.986456e+04
0.437875      	3.986457e+04
0.438         	3.986460e+04
0.438125      	3.986461e+04
0.43825       	3.986463e+04
0.438375      	3.986464e+04
0.4385        	3.986466e+04
0.438625      	3.986467e+04
0.43875       	3.986469e+04
0.438875      	3.986469e+04
0.439         	3.986470e+04
0.439125      	3.986470e+04
0.43925       	3.986471e+04
0.439375      	3.986470e+04
0.4395        	3.986470e+04
0.439625      	3.986469e+04
0.43975       	3.986469e+04
0.439875      	3.986467e+04
0.44          	3.986466e+04
0.440125      	3.986464e+04
0.44025       	3.986463e+04
0.440375      	3.986460e+04
0.4405        	3.986458e+04
0.440625      	3.986455e+04
0.44075       	3.986453e+04
0.440875      	3.986450e+04
0.441         	3.986447e+04
0.441125      	3.986443e+04
0.44125       	3.986441e+04
0.441375      	3.986437e+04
0.4415        	3.986434e+04
0.441625      	3.986430e+04
0.44175       	3.986427e+04
0.441875      	3.986423e+04
0.442         	3.986420e+04
0.442125      	3.986416e+04
0.44225       	3.986413e+04
0.442375      	3.986408e+04
0.4425        	3.986406e+04
0.442625      	3.986402e+04
0.44275       	3.986399e+04
0.442875      	3.986395e+04
0.443         	3.986392e+04
0.443125      	3.986389e+04
0.44325       	3.986386e+04
0.443375      	3.986382e+04
0.4435        	3.986380e+04
0.443625      	3.986377e+04
0.44375       	3.986375e+04
0.443875      	3.986372e+04
0.444         	3.986370e+04
0.444125      	3.986367e+04
0.44425       	3.986366e+04
0.444375      	3.986363e+04
0.4445        	3.986362e+04
0.444625      	3.986360e+04
0.44475       	3.986359e+04
0.444875      	3.986358e+04
0.445         	3.986357e+04
0.445125      	3.986356e+04
0.44525       	3.986356e+04
0.445375      	3.986355e+04
0.4455        	3.986355e+04
0.445625      	3.986355e+04
0.44575       	3.986355e+04
0.445875      	3.986355e+04
0.446         	3.986356e+04
0.446125      	3.986357e+04
0.44625       	3.986358e+04
0.446375      	3.986359e+04
0.4465        	3.986361e+04
0.446625      	3.986361e+04
0.44675       	3.986364e+04
0.446875      	3.986365e+04
0.447         	3.986368e+04
0.447125      	3.986369e+04
0.44725       	3.986372e+04
0.447375      	3.986374e+04
0.4475        	3.986377e+04
0.447625      	3.986380e+04
0.44775       	3.986383e+04
0.447875      	3.986386e+04
0.448         	3.986389e+04
0.448125      	3.986392e+04
0.44825       	3.986395e+04
0.448375      	3.986398e+04
0.4485        	3.986402e+04
0.448625      	3.986404e+04
0.44875       	3.986408e+04
0.448875      	3.986410e+04
0.449         	3.986413e+04
0.449125      	3.986415e+04
0.44925       	3.986418e+04
0.449375      	3.986420e+04
0.4495        	3.986422e+04
0.449625      	3.986424e+04
0.44975       	3.986426e+04
0.449875      	3.986427e+04
0.45          	3.986428e+04
0.450125      	3.986428e+04
0.45025       	3.986430e+04
0.450375      	3.986429e+04
0.4505        	3.986430e+04
0.450625      	3.986429e+04
0.45075       	3.986429e+04
0.450875      	3.986428e+04
0.451         	3.986428e+04
0.451125      	3.986426e+04
0.45125       	3.986425e+04
0.451375      	3.986423e+04
0.4515        	3.986422e+04
0.451625      	3.986419e+04
0.45175       	3.986418e+04
0.451875      	3.986415e+04
0.452         	3.986414e+04
0.452125      	3.986411e+04
0.45225       	3.986409e+04
0.452375      	3.986406e+04
0.4525        	3.986404e+04
0.452625      	3.986401e+04
0.45275       	3.986399e+04
0.452875      	3.986396e+04
0.453         	3.986394e+04
0.453125      	3.986391e+04
0.45325       	3.986389e+04
0.453375      	3.986386e+04
0.4535        	3.986385e+04
0.453625      	3.986382e+04
0.45375       	3.986381e+04
0.453875      	3.986378e+04
0.454         	3.986377e+04
0.454125      	3.986375e+04
0.45425       	3.986374e+04
0.454375      	3.986372e+04
0.4545        	3.986372e+04
0.454625      	3.986370e+04
0.45475       	3.986370e+04
0.454875      	3.986369e+04
0.455         	3.986369e+04
0.455125      	3.986368e+04
0.45525       	3.986369e+04
0.455375      	3.986369e+04
0.4555        	3.986370e+04
0.455625      	3.986370e+04
0.45575       	3.986371e+04
