# Residuals   
# Time        	p             	Ux            	Uy            	k             	epsilon       
74            	2.814998e-02	3.936336e-03	3.055316e-03	5.585734e-03	4.452039e-03
75            	2.752236e-02	3.893805e-03	3.023906e-03	5.536809e-03	4.413326e-03
76            	2.649753e-02	3.851893e-03	2.992514e-03	5.489251e-03	4.367986e-03
77            	2.541656e-02	3.811903e-03	2.960968e-03	5.443154e-03	4.316109e-03
78            	2.426780e-02	3.771511e-03	2.929662e-03	5.392993e-03	4.281239e-03
79            	2.301834e-02	3.729766e-03	2.899977e-03	5.346593e-03	4.250108e-03
80            	2.214641e-02	3.687402e-03	2.871478e-03	5.304686e-03	4.221580e-03
81            	2.160192e-02	3.645042e-03	2.844352e-03	5.254709e-03	4.183842e-03
82            	2.124165e-02	3.603493e-03	2.818328e-03	5.209675e-03	4.144599e-03
83            	2.092116e-02	3.563497e-03	2.791862e-03	5.168005e-03	4.106486e-03
84            	2.063246e-02	3.526555e-03	2.765564e-03	5.122212e-03	4.072725e-03
85            	2.043420e-02	3.489750e-03	2.739302e-03	5.077166e-03	4.033686e-03
86            	2.012901e-02	3.451969e-03	2.713002e-03	5.037859e-03	3.989756e-03
87            	2.000639e-02	3.413785e-03	2.686832e-03	4.996954e-03	3.958791e-03
88            	1.990437e-02	3.375581e-03	2.660437e-03	4.960995e-03	3.922524e-03
89            	1.992054e-02	3.338008e-03	2.633839e-03	4.926444e-03	3.885992e-03
90            	1.988322e-02	3.302752e-03	2.607731e-03	4.885229e-03	3.840133e-03
91            	1.973740e-02	3.269461e-03	2.582090e-03	4.844860e-03	3.798955e-03
92            	1.948666e-02	3.235562e-03	2.557194e-03	4.804904e-03	3.764272e-03
93            	1.912248e-02	3.200804e-03	2.533217e-03	4.764729e-03	3.725498e-03
94            	1.872099e-02	3.165269e-03	2.509831e-03	4.725929e-03	3.687254e-03
95            	1.829038e-02	3.129627e-03	2.486749e-03	4.687199e-03	3.650713e-03
96            	1.787835e-02	3.094643e-03	2.464306e-03	4.647799e-03	3.617007e-03
