# Region type : patch sides
# Faces  :    260
# Area   :    3.200000e-03
# Time        	average(wallHeatFlux)
0             	9.256966e+04
5.99988e-07   	9.256199e+04
1.31994e-06   	9.255317e+04
2.18383e-06   	9.254324e+04
3.22041e-06   	9.253222e+04
4.46426e-06   	9.251996e+04
5.95679e-06   	9.250597e+04
7.74784e-06   	9.248951e+04
9.89671e-06   	9.246974e+04
1.24748e-05   	9.244583e+04
1.55679e-05   	9.241704e+04
1.92796e-05   	9.238246e+04
2.37333e-05   	9.234100e+04
2.90767e-05   	9.229130e+04
3.54889e-05   	9.223168e+04
4.31835e-05   	9.216015e+04
5.24113e-05   	9.207435e+04
6.34765e-05   	9.203660e+04
7.64484e-05   	9.200192e+04
9.13487e-05   	9.195287e+04
0.000108172   	9.188467e+04
0.000126906   	9.178018e+04
0.00014604    	9.164929e+04
0.000165063   	9.167033e+04
0.00018416    	9.165524e+04
0.000203369   	9.159566e+04
0.000222654   	9.161614e+04
0.000241977   	9.166384e+04
0.000261299   	9.166844e+04
0.000280661   	9.163389e+04
0.000300022   	9.174289e+04
0.000319422   	9.180258e+04
0.000338822   	9.181440e+04
0.000358222   	9.189981e+04
0.000377622   	9.197881e+04
0.000397022   	9.201028e+04
0.000416461   	9.208652e+04
0.0004359     	9.217883e+04
0.000455339   	9.222332e+04
0.000474779   	9.222759e+04
0.000494218   	9.234398e+04
0.000513657   	9.241466e+04
0.000533096   	9.244128e+04
0.000552535   	9.254334e+04
0.000571975   	9.262710e+04
0.000591414   	9.266188e+04
0.000610853   	9.275528e+04
0.000630292   	9.283728e+04
0.000649732   	9.286677e+04
0.000669171   	9.294718e+04
0.00068861    	9.301048e+04
0.000708049   	9.301686e+04
0.000727489   	9.307223e+04
0.000746969   	9.310143e+04
0.000766408   	9.307304e+04
0.000785847   	9.310484e+04
0.000805164   	9.310869e+04
0.000822097   	9.307628e+04
0.000837394   	9.310640e+04
0.00085149    	9.313285e+04
0.000864807   	9.314071e+04
0.000877583   	9.313515e+04
0.000889995   	9.318541e+04
0.000902157   	9.323998e+04
0.000914144   	9.328196e+04
0.000926021   	9.331290e+04
0.000937836   	9.338165e+04
0.00094962    	9.347163e+04
0.000961405   	9.354993e+04
0.00097322    	9.361700e+04
0.000985082   	9.371653e+04
0.000997022   	9.384151e+04
0.00100904    	9.395326e+04
0.00102118    	9.405202e+04
0.00103342    	9.419342e+04
0.00104581    	9.434866e+04
0.00105835    	9.448838e+04
0.00107103    	9.461203e+04
0.00108388    	9.507540e+04
0.0010969     	9.566499e+04
0.00111009    	9.634273e+04
0.00112346    	9.712451e+04
0.00113701    	9.795551e+04
0.00115073    	9.880316e+04
0.00116462    	9.971555e+04
0.00117867    	1.007191e+05
0.00119287    	1.017993e+05
0.00120721    	1.030793e+05
0.0012217     	1.044841e+05
0.00123631    	1.059581e+05
0.00125101    	1.075017e+05
0.00126581    	1.090360e+05
0.00128072    	1.105312e+05
0.00129568    	1.120402e+05
0.00131068    	1.135298e+05
0.00132574    	1.149766e+05
0.00134083    	1.164664e+05
0.00135591    	1.179102e+05
0.00137103    	1.193818e+05
0.00138611    	1.208219e+05
0.0014012     	1.222947e+05
0.00141626    	1.237333e+05
0.00143129    	1.252216e+05
0.0014463     	1.267181e+05
0.00146128    	1.282078e+05
0.00147623    	1.297482e+05
0.00149113    	1.312708e+05
0.00150601    	1.328057e+05
0.00152083    	1.343261e+05
0.00153563    	1.358588e+05
0.00155037    	1.373994e+05
0.0015651     	1.389649e+05
0.00157979    	1.405420e+05
0.00159446    	1.421094e+05
0.00160908    	1.437212e+05
0.00162367    	1.454075e+05
0.00163824    	1.470689e+05
0.00165281    	1.488833e+05
0.00166735    	1.508391e+05
0.00168186    	1.529731e+05
0.00169638    	1.554936e+05
0.00171087    	1.584952e+05
0.00172536    	1.618645e+05
0.00173986    	1.655592e+05
0.00175432    	1.693680e+05
0.00176879    	1.731358e+05
0.00178325    	1.768459e+05
0.00179772    	1.802462e+05
0.00181216    	1.834297e+05
0.0018266     	1.862754e+05
0.00184104    	1.889373e+05
0.00185546    	1.912891e+05
0.00186987    	1.934679e+05
0.00188426    	1.953822e+05
0.00189865    	1.971575e+05
0.00191302    	1.987091e+05
0.00192735    	2.001539e+05
0.00194169    	2.014314e+05
0.00195601    	2.026422e+05
0.00197029    	2.036795e+05
0.00198456    	2.046495e+05
0.00199879    	2.055274e+05
0.00201301    	2.062688e+05
0.00202719    	2.068852e+05
0.00204135    	2.073886e+05
0.00205549    	2.077930e+05
0.0020696     	2.081133e+05
0.00208369    	2.083632e+05
0.00209775    	2.085556e+05
0.00211176    	2.087020e+05
0.00212574    	2.088124e+05
0.00213971    	2.088950e+05
0.00215364    	2.089569e+05
0.00216755    	2.090036e+05
0.00218142    	2.090396e+05
0.00219526    	2.090683e+05
0.00220907    	2.090928e+05
0.00222286    	2.091155e+05
0.00223662    	2.091383e+05
0.00225034    	2.091627e+05
0.00226403    	2.091902e+05
0.0022777     	2.092218e+05
0.00229132    	2.092583e+05
0.00230491    	2.093008e+05
0.00231849    	2.093500e+05
0.00233201    	2.094066e+05
0.00234551    	2.094713e+05
0.00235896    	2.095445e+05
0.00237237    	2.096273e+05
0.00238575    	2.097201e+05
0.00239908    	2.098232e+05
0.00241237    	2.099369e+05
0.00242561    	2.100615e+05
0.00243881    	2.101972e+05
0.00245196    	2.103441e+05
0.00246504    	2.105017e+05
0.00247808    	2.106702e+05
0.00249105    	2.108488e+05
0.00250397    	2.110374e+05
0.00251683    	2.112348e+05
0.00252962    	2.114403e+05
0.00254237    	2.116531e+05
0.00255505    	2.118718e+05
0.00256767    	2.120952e+05
0.00258022    	2.123217e+05
0.00259272    	2.125500e+05
0.00260517    	2.127792e+05
0.00261755    	2.130070e+05
0.00262988    	2.132320e+05
0.00264216    	2.134530e+05
0.00265438    	2.136670e+05
0.00266656    	2.138740e+05
0.00267871    	2.140734e+05
0.00269081    	2.142633e+05
0.00270287    	2.144424e+05
0.00271489    	2.146097e+05
0.00272689    	2.147643e+05
0.00273885    	2.149051e+05
0.0027508     	2.150318e+05
0.00276272    	2.151436e+05
0.00277462    	2.152402e+05
0.00278653    	2.153215e+05
0.00279841    	2.153870e+05
0.00281029    	2.154369e+05
0.00282216    	2.154712e+05
0.00283402    	2.154902e+05
0.00284589    	2.154943e+05
0.00285775    	2.154841e+05
0.00286962    	2.154600e+05
0.0028815     	2.154228e+05
0.00289338    	2.153732e+05
0.00290529    	2.153120e+05
0.00291719    	2.152402e+05
0.00292912    	2.151586e+05
0.00294104    	2.150683e+05
0.00295298    	2.149703e+05
0.00296495    	2.148657e+05
0.00297693    	2.147555e+05
0.00298894    	2.146408e+05
0.00300094    	2.145229e+05
0.00301297    	2.144028e+05
0.00302502    	2.142817e+05
0.00303708    	2.141604e+05
0.00304917    	2.140398e+05
0.00306126    	2.139213e+05
0.00307337    	2.138055e+05
0.0030855     	2.136933e+05
0.00309765    	2.135856e+05
0.0031098     	2.134832e+05
0.00312198    	2.133867e+05
0.00313415    	2.132967e+05
0.00314635    	2.132137e+05
0.00315854    	2.131380e+05
0.00317076    	2.130702e+05
0.00318297    	2.130107e+05
0.00319519    	2.129597e+05
0.00320741    	2.129174e+05
0.00321963    	2.128838e+05
0.00323184    	2.128590e+05
0.00324406    	2.128428e+05
0.00325628    	2.128350e+05
0.00326849    	2.128356e+05
0.00328071    	2.128441e+05
0.0032929     	2.128603e+05
0.0033051     	2.128838e+05
0.00331729    	2.129143e+05
0.00332947    	2.129512e+05
0.00334164    	2.129945e+05
0.00335379    	2.130435e+05
0.00336594    	2.130979e+05
0.00337807    	2.131575e+05
0.00339017    	2.132218e+05
0.00340228    	2.132906e+05
0.00341436    	2.133636e+05
0.00342642    	2.134405e+05
0.00343849    	2.135213e+05
0.00345053    	2.136057e+05
0.00346257    	2.136939e+05
0.00347458    	2.137855e+05
0.00348658    	2.138806e+05
0.00349857    	2.139792e+05
0.00351055    	2.140813e+05
0.0035225     	2.141869e+05
0.00353445    	2.142962e+05
0.00354638    	2.144090e+05
0.00355831    	2.145257e+05
0.00357021    	2.146461e+05
0.0035821     	2.147703e+05
0.00359398    	2.148987e+05
0.00360585    	2.150310e+05
0.00361771    	2.151677e+05
0.00362955    	2.153085e+05
0.00364139    	2.154538e+05
0.00365323    	2.156037e+05
0.00366505    	2.157579e+05
0.00367687    	2.159169e+05
0.00368867    	2.160802e+05
0.00370046    	2.162484e+05
0.00371226    	2.164214e+05
0.00372404    	2.165988e+05
0.00373581    	2.167814e+05
0.00374759    	2.169684e+05
0.00375934    	2.171597e+05
0.00377109    	2.173556e+05
0.00378284    	2.175561e+05
0.00379457    	2.177605e+05
0.0038063     	2.179692e+05
0.00381803    	2.181822e+05
0.00382977    	2.183994e+05
0.00384147    	2.186202e+05
0.00385318    	2.188449e+05
0.00386489    	2.190734e+05
0.0038766     	2.193056e+05
0.00388828    	2.195409e+05
0.00389997    	2.197797e+05
0.00391166    	2.200219e+05
0.00392334    	2.202674e+05
0.00393501    	2.205157e+05
0.00394667    	2.207672e+05
0.00395833    	2.210219e+05
0.00397       	2.212797e+05
0.00398166    	2.215406e+05
0.0039933     	2.218042e+05
0.00400494    	2.220709e+05
0.00401658    	2.223408e+05
0.00402822    	2.226139e+05
0.00403984    	2.228900e+05
0.00405146    	2.231692e+05
0.00406308    	2.234517e+05
0.0040747     	2.237375e+05
0.00408629    	2.240261e+05
0.00409789    	2.243180e+05
0.00410948    	2.246132e+05
0.00412108    	2.249117e+05
0.00413265    	2.252127e+05
0.00414422    	2.255169e+05
0.0041558     	2.258242e+05
0.00416737    	2.261344e+05
0.00417894    	2.264474e+05
0.00419049    	2.267624e+05
0.00420204    	2.270799e+05
0.00421359    	2.273997e+05
0.00422514    	2.277216e+05
0.00423667    	2.280447e+05
0.00424819    	2.283693e+05
0.00425972    	2.286954e+05
0.00427125    	2.290225e+05
0.00428277    	2.293501e+05
0.00429428    	2.296777e+05
0.00430578    	2.300055e+05
0.00431728    	2.303333e+05
0.00432879    	2.306608e+05
0.00434029    	2.309877e+05
0.00435177    	2.313129e+05
0.00436325    	2.316367e+05
0.00437473    	2.319590e+05
0.00438621    	2.322793e+05
0.00439767    	2.325966e+05
0.00440912    	2.329114e+05
0.00442058    	2.332233e+05
0.00443204    	2.335320e+05
0.00444347    	2.338366e+05
0.0044549     	2.341376e+05
0.00446634    	2.344346e+05
0.00447775    	2.347270e+05
0.00448916    	2.350151e+05
0.00450057    	2.352987e+05
0.00451198    	2.355776e+05
0.00452336    	2.358513e+05
0.00453475    	2.361201e+05
0.00454613    	2.363839e+05
0.0045575     	2.366423e+05
0.00456886    	2.368958e+05
0.00458022    	2.371443e+05
0.00459156    	2.373874e+05
0.0046029     	2.376258e+05
0.00461424    	2.378595e+05
0.00462557    	2.380885e+05
0.00463689    	2.383127e+05
0.0046482     	2.385324e+05
0.00465952    	2.387480e+05
0.00467083    	2.389596e+05
0.00468212    	2.391669e+05
0.00469341    	2.393706e+05
0.0047047     	2.395708e+05
0.004716      	2.397678e+05
0.00472729    	2.399618e+05
0.00473858    	2.401529e+05
0.00474984    	2.403409e+05
0.00476111    	2.405263e+05
0.00477238    	2.407094e+05
0.00478364    	2.408902e+05
0.00479491    	2.410690e+05
0.00480617    	2.412457e+05
0.00481744    	2.414207e+05
0.00482871    	2.415939e+05
0.00483997    	2.417655e+05
0.00485124    	2.419355e+05
0.00486251    	2.421040e+05
0.00487377    	2.422710e+05
0.00488504    	2.424366e+05
0.00489631    	2.426008e+05
0.00490757    	2.427637e+05
0.00491884    	2.429252e+05
0.00493011    	2.430854e+05
0.00494137    	2.432444e+05
0.00495264    	2.434020e+05
0.0049639     	2.435583e+05
0.00497517    	2.437133e+05
0.00498644    	2.438670e+05
0.00499773    	2.440197e+05
0.00500902    	2.441712e+05
0.00502031    	2.443213e+05
0.00503161    	2.444702e+05
0.0050429     	2.446179e+05
0.00505419    	2.447643e+05
0.00506548    	2.449095e+05
0.00507677    	2.450536e+05
0.00508806    	2.451976e+05
0.00509936    	2.453388e+05
0.00511065    	2.454806e+05
0.00512194    	2.456208e+05
0.00513323    	2.457600e+05
0.00514452    	2.458982e+05
0.00515581    	2.460354e+05
0.00516711    	2.461718e+05
0.0051784     	2.463073e+05
0.00518969    	2.464421e+05
0.00520098    	2.465761e+05
0.00521227    	2.467095e+05
0.00522357    	2.468422e+05
0.00523486    	2.469744e+05
0.00524615    	2.471060e+05
0.00525744    	2.472373e+05
0.00526873    	2.473681e+05
0.00528002    	2.474987e+05
0.00529132    	2.476290e+05
0.00530261    	2.477591e+05
0.0053139     	2.478891e+05
0.00532519    	2.480190e+05
0.00533648    	2.481488e+05
0.00534778    	2.482786e+05
0.00535907    	2.484084e+05
0.00537036    	2.485383e+05
0.00538165    	2.486682e+05
0.00539294    	2.487982e+05
0.00540423    	2.489282e+05
0.00541553    	2.490583e+05
0.00542682    	2.491885e+05
0.00543811    	2.493186e+05
0.0054494     	2.494487e+05
0.00546069    	2.495786e+05
0.00547199    	2.497083e+05
0.00548328    	2.498376e+05
0.00549457    	2.499664e+05
0.00550586    	2.500946e+05
0.00551715    	2.502220e+05
0.00552844    	2.503485e+05
0.00553974    	2.504740e+05
0.00555103    	2.505983e+05
0.00556232    	2.507212e+05
0.00557361    	2.508425e+05
0.00558493    	2.509625e+05
0.00559625    	2.510807e+05
0.00560757    	2.511970e+05
0.00561889    	2.513112e+05
0.00563022    	2.514232e+05
0.00564154    	2.515329e+05
0.00565286    	2.516403e+05
0.00566418    	2.517453e+05
0.00567553    	2.518481e+05
0.00568688    	2.519483e+05
0.00569823    	2.520461e+05
0.00570958    	2.521414e+05
0.00572093    	2.522342e+05
0.00573228    	2.523245e+05
0.00574366    	2.524126e+05
0.00575504    	2.524984e+05
0.00576642    	2.525819e+05
0.0057778     	2.526632e+05
0.00578918    	2.527424e+05
0.00580059    	2.528199e+05
0.00581201    	2.528956e+05
0.00582342    	2.529696e+05
0.00583483    	2.530420e+05
0.00584624    	2.531131e+05
0.00585768    	2.531832e+05
0.00586913    	2.532522e+05
0.00588057    	2.533203e+05
0.00589201    	2.533878e+05
0.00590345    	2.534548e+05
0.0059149     	2.535215e+05
0.00592637    	2.535882e+05
0.00593785    	2.536550e+05
0.00594932    	2.537221e+05
0.0059608     	2.537896e+05
0.00597227    	2.538578e+05
0.00598375    	2.539267e+05
0.00599525    	2.539978e+05
0.00600676    	2.540694e+05
0.00601827    	2.541421e+05
0.00602978    	2.542161e+05
0.00604129    	2.542914e+05
0.00605279    	2.543682e+05
0.0060643     	2.544466e+05
0.00607581    	2.545265e+05
0.00608732    	2.546082e+05
0.00609883    	2.546916e+05
0.00611033    	2.547766e+05
0.00612184    	2.548634e+05
0.00613335    	2.549518e+05
0.00614486    	2.550420e+05
0.00615636    	2.551337e+05
0.00616787    	2.552271e+05
0.00617938    	2.553219e+05
0.00619089    	2.554183e+05
0.0062024     	2.555160e+05
0.0062139     	2.556150e+05
0.00622541    	2.557152e+05
0.00623692    	2.558165e+05
0.00624843    	2.559187e+05
0.00625994    	2.560219e+05
0.00627144    	2.561258e+05
0.00628295    	2.562303e+05
0.00629446    	2.563353e+05
0.00630597    	2.564416e+05
0.00631748    	2.565467e+05
0.00632898    	2.566533e+05
0.00634049    	2.567595e+05
0.00635196    	2.568651e+05
0.00636343    	2.569704e+05
0.00637491    	2.570746e+05
0.00638638    	2.571796e+05
0.00639785    	2.572828e+05
0.00640932    	2.573867e+05
0.00642079    	2.574884e+05
0.00643223    	2.575901e+05
0.00644366    	2.576904e+05
0.0064551     	2.577894e+05
0.00646653    	2.578871e+05
0.00647797    	2.579834e+05
0.0064894     	2.580783e+05
0.0065008     	2.581714e+05
0.0065122     	2.582630e+05
0.0065236     	2.583530e+05
0.006535      	2.584414e+05
0.0065464     	2.585282e+05
0.00655779    	2.586133e+05
0.00656915    	2.586965e+05
0.00658051    	2.587780e+05
0.00659187    	2.588579e+05
0.00660323    	2.589361e+05
0.0066146     	2.590126e+05
0.00662596    	2.590874e+05
0.00663728    	2.591602e+05
0.0066486     	2.592314e+05
0.00665992    	2.593010e+05
0.00667124    	2.593688e+05
0.00668257    	2.594350e+05
0.00669389    	2.594996e+05
0.00670517    	2.595622e+05
0.00671646    	2.596232e+05
0.00672774    	2.596825e+05
0.00673902    	2.597402e+05
0.00675031    	2.597962e+05
0.00676159    	2.598505e+05
0.00677287    	2.599031e+05
0.00678416    	2.599541e+05
0.00679544    	2.600033e+05
0.00680669    	2.600507e+05
0.00681793    	2.600964e+05
0.00682917    	2.601403e+05
0.00684042    	2.601825e+05
0.00685166    	2.602229e+05
0.00686291    	2.602616e+05
0.00687415    	2.602984e+05
0.00688539    	2.603335e+05
0.00689664    	2.603667e+05
0.00690788    	2.603981e+05
0.00691913    	2.604277e+05
0.00693037    	2.604554e+05
0.00694162    	2.604812e+05
0.00695286    	2.605053e+05
0.0069641     	2.605274e+05
0.00697535    	2.605477e+05
0.00698659    	2.605662e+05
0.00699784    	2.605828e+05
0.00700908    	2.605977e+05
0.00702032    	2.606108e+05
0.00703157    	2.606221e+05
0.00704281    	2.606317e+05
0.00705406    	2.606404e+05
0.0070653     	2.606465e+05
0.00707654    	2.606521e+05
0.00708779    	2.606559e+05
0.00709903    	2.606583e+05
0.00711028    	2.606593e+05
0.00712152    	2.606589e+05
0.00713276    	2.606572e+05
0.00714401    	2.606542e+05
0.00715525    	2.606501e+05
0.0071665     	2.606449e+05
0.00717774    	2.606386e+05
0.00718898    	2.606313e+05
0.00720023    	2.606231e+05
0.00721147    	2.606140e+05
0.00722272    	2.606040e+05
0.00723396    	2.605933e+05
0.0072452     	2.605819e+05
0.00725649    	2.605697e+05
0.00726779    	2.605568e+05
0.00727908    	2.605433e+05
0.00729037    	2.605293e+05
0.00730166    	2.605148e+05
0.00731295    	2.604998e+05
0.00732424    	2.604843e+05
0.00733553    	2.604686e+05
0.00734682    	2.604525e+05
0.00735811    	2.604362e+05
0.0073694     	2.604196e+05
0.00738069    	2.604029e+05
0.00739198    	2.603861e+05
0.00740327    	2.603693e+05
0.00741456    	2.603524e+05
0.00742585    	2.603354e+05
0.00743714    	2.603185e+05
0.00744843    	2.603016e+05
0.00745972    	2.602847e+05
0.00747101    	2.602678e+05
0.0074823     	2.602510e+05
0.00749359    	2.602342e+05
0.00750488    	2.602175e+05
0.00751617    	2.602001e+05
0.00752746    	2.601834e+05
0.00753875    	2.601666e+05
0.00755004    	2.601497e+05
0.00756133    	2.601328e+05
0.00757267    	2.601150e+05
0.00758401    	2.600979e+05
0.00759536    	2.600804e+05
0.0076067     	2.600628e+05
0.00761804    	2.600450e+05
0.00762938    	2.600270e+05
0.00764073    	2.600087e+05
0.00765207    	2.599903e+05
0.00766341    	2.599716e+05
0.00767476    	2.599526e+05
0.0076861     	2.599333e+05
0.00769744    	2.599138e+05
0.00770878    	2.598940e+05
0.00772013    	2.598740e+05
0.00773147    	2.598537e+05
0.00774281    	2.598332e+05
0.00775415    	2.598125e+05
0.0077655     	2.597916e+05
0.00777684    	2.597706e+05
0.00778818    	2.597495e+05
0.00779952    	2.597283e+05
0.00781087    	2.597070e+05
0.00782221    	2.596858e+05
0.00783355    	2.596646e+05
0.0078449     	2.596435e+05
0.00785624    	2.596226e+05
0.00786758    	2.596018e+05
0.00787892    	2.595813e+05
0.00789027    	2.595611e+05
0.00790161    	2.595412e+05
0.00791301    	2.595216e+05
0.00792442    	2.595026e+05
0.00793582    	2.594840e+05
0.00794723    	2.594661e+05
0.00795863    	2.594488e+05
0.00797003    	2.594323e+05
0.00798144    	2.594176e+05
0.00799284    	2.594022e+05
0.00800425    	2.593891e+05
0.00801565    	2.593765e+05
0.00802706    	2.593648e+05
0.00803846    	2.593541e+05
0.00804986    	2.593445e+05
0.00806127    	2.593359e+05
0.00807267    	2.593284e+05
0.00808408    	2.593221e+05
0.00809548    	2.593169e+05
0.00810689    	2.593129e+05
0.00811829    	2.593101e+05
0.00812969    	2.593085e+05
0.0081411     	2.593080e+05
0.0081525     	2.593087e+05
0.00816391    	2.593106e+05
0.00817531    	2.593137e+05
0.00818672    	2.593178e+05
0.00819812    	2.593231e+05
0.00820952    	2.593294e+05
0.00822093    	2.593368e+05
0.00823233    	2.593452e+05
0.00824374    	2.593546e+05
0.00825514    	2.593649e+05
0.00826655    	2.593761e+05
0.00827795    	2.593882e+05
0.00828935    	2.594009e+05
0.00830068    	2.594144e+05
0.00831201    	2.594284e+05
0.00832334    	2.594430e+05
0.00833467    	2.594582e+05
0.008346      	2.594737e+05
0.00835733    	2.594897e+05
0.00836866    	2.595062e+05
0.00837998    	2.595230e+05
0.00839131    	2.595399e+05
0.00840264    	2.595570e+05
0.00841397    	2.595741e+05
0.0084253     	2.595911e+05
0.00843663    	2.596080e+05
0.00844796    	2.596247e+05
0.00845929    	2.596412e+05
0.00847062    	2.596573e+05
0.00848194    	2.596730e+05
0.00849327    	2.596883e+05
0.0085046     	2.597030e+05
0.00851593    	2.597171e+05
0.00852726    	2.597306e+05
0.00853859    	2.597434e+05
0.00854992    	2.597554e+05
0.00856125    	2.597666e+05
0.00857257    	2.597769e+05
0.0085839     	2.597863e+05
0.00859523    	2.597947e+05
0.00860656    	2.598021e+05
0.00861789    	2.598083e+05
0.00862922    	2.598135e+05
0.00864055    	2.598176e+05
0.00865188    	2.598205e+05
0.0086632     	2.598223e+05
0.00867453    	2.598229e+05
0.00868586    	2.598223e+05
0.00869719    	2.598206e+05
0.00870852    	2.598177e+05
0.00871985    	2.598137e+05
0.00873118    	2.598086e+05
0.00874251    	2.598023e+05
0.00875383    	2.597948e+05
0.00876516    	2.597862e+05
0.00877649    	2.597765e+05
0.00878782    	2.597657e+05
0.00879915    	2.597537e+05
0.00881048    	2.597405e+05
0.00882181    	2.597263e+05
0.00883314    	2.597110e+05
0.00884446    	2.596945e+05
0.00885579    	2.596770e+05
0.00886712    	2.596583e+05
0.00887845    	2.596387e+05
0.00888978    	2.596179e+05
0.00890111    	2.595962e+05
0.00891244    	2.595734e+05
0.00892377    	2.595497e+05
0.0089351     	2.595249e+05
0.00894642    	2.594993e+05
0.00895775    	2.594727e+05
0.00896908    	2.594452e+05
0.00898041    	2.594169e+05
0.00899174    	2.593877e+05
0.00900307    	2.593577e+05
0.0090144     	2.593270e+05
0.00902573    	2.592955e+05
0.00903705    	2.592633e+05
0.00904838    	2.592304e+05
0.00905971    	2.591968e+05
0.00907104    	2.591626e+05
0.00908237    	2.591278e+05
0.0090937     	2.590924e+05
0.00910503    	2.590564e+05
0.00911636    	2.590199e+05
0.00912768    	2.589829e+05
0.00913901    	2.589454e+05
0.00915034    	2.589075e+05
0.00916167    	2.588692e+05
0.009173      	2.588304e+05
0.00918433    	2.587914e+05
0.00919566    	2.587520e+05
0.00920699    	2.587123e+05
0.00921831    	2.586724e+05
0.00922964    	2.586322e+05
0.00924097    	2.585918e+05
0.0092523     	2.585513e+05
0.00926363    	2.585106e+05
0.00927496    	2.584698e+05
0.00928629    	2.584306e+05
0.00929762    	2.583893e+05
0.00930894    	2.583499e+05
0.00932027    	2.583102e+05
0.0093316     	2.582704e+05
0.00934293    	2.582307e+05
0.00935426    	2.581910e+05
0.00936559    	2.581515e+05
0.00937692    	2.581121e+05
0.00938825    	2.580729e+05
0.00939957    	2.580340e+05
0.0094109     	2.579953e+05
0.00942223    	2.579569e+05
0.00943356    	2.579188e+05
0.00944489    	2.578810e+05
0.00945622    	2.578437e+05
0.00946755    	2.578067e+05
0.00947888    	2.577701e+05
0.00949021    	2.577339e+05
0.00950153    	2.576982e+05
0.00951286    	2.576630e+05
0.00952419    	2.576282e+05
0.00953552    	2.575940e+05
0.00954685    	2.575603e+05
0.00955818    	2.575271e+05
0.00956951    	2.574944e+05
0.00958084    	2.574624e+05
0.00959216    	2.574308e+05
0.00960349    	2.573999e+05
0.00961482    	2.573695e+05
0.00962615    	2.573398e+05
0.00963748    	2.573106e+05
0.00964881    	2.572820e+05
0.00966014    	2.572540e+05
0.00967147    	2.572266e+05
0.00968279    	2.571999e+05
0.00969412    	2.571737e+05
0.00970545    	2.571481e+05
0.00971678    	2.571231e+05
0.00972811    	2.570987e+05
0.00973944    	2.570749e+05
0.00975077    	2.570516e+05
0.0097621     	2.570289e+05
0.00977342    	2.570067e+05
0.00978475    	2.569850e+05
0.00979608    	2.569638e+05
0.00980741    	2.569430e+05
0.00981874    	2.569228e+05
0.00983007    	2.569030e+05
0.0098414     	2.568836e+05
0.00985273    	2.568646e+05
0.00986405    	2.568460e+05
0.00987538    	2.568278e+05
0.00988671    	2.568100e+05
0.00989804    	2.567925e+05
0.00990937    	2.567753e+05
0.0099207     	2.567584e+05
0.00993203    	2.567419e+05
0.00994336    	2.567256e+05
0.00995468    	2.567096e+05
0.00996601    	2.566939e+05
0.00997734    	2.566784e+05
0.00998867    	2.566632e+05
0.01          	2.566482e+05
0.0100115     	2.566332e+05
0.010023      	2.566184e+05
0.0100345     	2.566039e+05
0.010046      	2.565895e+05
0.0100576     	2.565754e+05
0.0100691     	2.565614e+05
0.0100806     	2.565477e+05
0.0100921     	2.565342e+05
0.0101036     	2.565208e+05
0.0101152     	2.565077e+05
0.0101267     	2.564947e+05
0.0101382     	2.564820e+05
0.0101497     	2.564695e+05
0.0101612     	2.564572e+05
0.0101728     	2.564451e+05
0.0101843     	2.564331e+05
0.0101958     	2.564214e+05
0.0102073     	2.564100e+05
0.0102188     	2.563987e+05
0.0102304     	2.563877e+05
0.0102419     	2.563769e+05
0.0102534     	2.563663e+05
0.010265      	2.563559e+05
0.0102765     	2.563458e+05
0.010288      	2.563359e+05
0.0102996     	2.563263e+05
0.0103111     	2.563169e+05
0.0103226     	2.563078e+05
0.0103342     	2.562989e+05
0.0103457     	2.562902e+05
0.0103572     	2.562818e+05
0.0103688     	2.562736e+05
0.0103803     	2.562656e+05
0.0103918     	2.562578e+05
0.0104034     	2.562503e+05
0.0104149     	2.562429e+05
0.0104265     	2.562358e+05
0.010438      	2.562288e+05
0.0104496     	2.562220e+05
0.0104611     	2.562154e+05
0.0104727     	2.562089e+05
0.0104842     	2.562025e+05
0.0104958     	2.561963e+05
0.0105073     	2.561902e+05
0.0105189     	2.561841e+05
0.0105304     	2.561781e+05
0.010542      	2.561722e+05
0.0105535     	2.561663e+05
0.0105651     	2.561604e+05
0.0105766     	2.561544e+05
0.0105882     	2.561485e+05
0.0105998     	2.561425e+05
0.0106113     	2.561365e+05
0.0106229     	2.561304e+05
0.0106345     	2.561241e+05
0.010646      	2.561178e+05
0.0106576     	2.561113e+05
0.0106691     	2.561047e+05
0.0106807     	2.560979e+05
0.0106923     	2.560909e+05
0.0107038     	2.560838e+05
0.0107154     	2.560764e+05
0.010727      	2.560690e+05
0.0107386     	2.560614e+05
0.0107501     	2.560536e+05
0.0107617     	2.560454e+05
0.0107733     	2.560371e+05
0.0107849     	2.560285e+05
0.0107964     	2.560196e+05
0.010808      	2.560105e+05
0.0108196     	2.560011e+05
0.0108312     	2.559914e+05
0.0108428     	2.559814e+05
0.0108543     	2.559711e+05
0.0108659     	2.559605e+05
0.0108775     	2.559496e+05
0.0108891     	2.559384e+05
0.0109006     	2.559269e+05
0.0109122     	2.559152e+05
0.0109238     	2.559031e+05
0.0109354     	2.558907e+05
0.0109469     	2.558780e+05
0.0109585     	2.558650e+05
0.0109701     	2.558518e+05
0.0109817     	2.558382e+05
0.0109933     	2.558244e+05
0.0110049     	2.558103e+05
0.0110165     	2.557959e+05
0.0110281     	2.557813e+05
0.0110396     	2.557664e+05
0.0110512     	2.557513e+05
0.0110628     	2.557359e+05
0.0110744     	2.557203e+05
0.011086      	2.557045e+05
0.0110976     	2.556884e+05
0.0111092     	2.556722e+05
