# Residuals   
# Time        	p             	Ux            	Uy            	k             	epsilon       
0             	N/A	N/A	N/A	N/A
0.0179        	2.467808e-02	1.192190e-03	7.899393e-04	5.066271e-04	4.005353e-04
0.018         	2.464498e-02	1.189259e-03	7.871301e-04	5.049552e-04	4.005777e-04
0.0181        	2.461853e-02	1.186349e-03	7.843270e-04	5.033089e-04	4.007647e-04
0.0182        	2.456565e-02	1.183433e-03	7.813842e-04	5.016323e-04	4.007801e-04
0.0183        	2.456075e-02	1.180604e-03	7.785496e-04	5.000287e-04	4.007613e-04
0.0184        	2.450631e-02	1.177484e-03	7.756404e-04	4.984701e-04	4.006969e-04
0.0185        	2.448461e-02	1.174664e-03	7.728199e-04	4.969590e-04	4.005904e-04
0.0186        	2.445728e-02	1.172009e-03	7.700161e-04	4.955827e-04	4.003900e-04
0.0187        	2.441515e-02	1.169540e-03	7.674009e-04	4.941924e-04	4.003270e-04
0.0188        	2.438133e-02	1.167071e-03	7.647447e-04	4.927969e-04	4.001558e-04
0.0189        	2.434429e-02	1.164676e-03	7.621424e-04	4.913684e-04	4.000148e-04
0.019         	2.430135e-02	1.162337e-03	7.595216e-04	4.899508e-04	3.998782e-04
0.0191        	2.436790e-02	1.160158e-03	7.569242e-04	4.885780e-04	3.998217e-04
0.0192        	2.435727e-02	1.157749e-03	7.543378e-04	4.871843e-04	3.997020e-04
0.0193        	2.424352e-02	1.155477e-03	7.519018e-04	4.859209e-04	3.997742e-04
0.0194        	2.420778e-02	1.153043e-03	7.492817e-04	4.845846e-04	3.996287e-04
0.0195        	2.417551e-02	1.150656e-03	7.466209e-04	4.832763e-04	3.994139e-04
0.0196        	2.414455e-02	1.148331e-03	7.440422e-04	4.819940e-04	3.991379e-04
0.0197        	2.410787e-02	1.146109e-03	7.414978e-04	4.807538e-04	3.988009e-04
0.0198        	2.408939e-02	1.144009e-03	7.390231e-04	4.796360e-04	3.984899e-04
0.0199        	2.412066e-02	1.142136e-03	7.367613e-04	4.786042e-04	3.983139e-04
0.02          	2.407980e-02	1.140063e-03	7.344016e-04	4.774557e-04	3.980805e-04
0.0201        	2.404479e-02	1.138194e-03	7.320859e-04	4.763016e-04	3.978739e-04
0.0202        	2.403207e-02	1.136420e-03	7.297100e-04	4.751347e-04	3.976508e-04
0.0203        	2.396684e-02	1.134635e-03	7.273885e-04	4.739711e-04	3.974443e-04
0.0204        	2.395082e-02	1.132755e-03	7.249542e-04	4.729069e-04	3.972725e-04
0.0205        	2.395129e-02	1.130916e-03	7.226932e-04	4.719816e-04	3.971946e-04
0.0206        	2.397804e-02	1.128946e-03	7.203330e-04	4.709989e-04	3.969269e-04
0.0207        	2.392621e-02	1.127004e-03	7.180342e-04	4.700262e-04	3.966132e-04
0.0208        	2.389095e-02	1.125139e-03	7.157450e-04	4.690401e-04	3.962293e-04
0.0209        	2.387605e-02	1.123336e-03	7.135017e-04	4.680807e-04	3.958166e-04
0.021         	2.386086e-02	1.121614e-03	7.112803e-04	4.671213e-04	3.953509e-04
0.0211        	2.386527e-02	1.120017e-03	7.092116e-04	4.662626e-04	3.950500e-04
0.0212        	2.384501e-02	1.118374e-03	7.069903e-04	4.653724e-04	3.946935e-04
0.0213        	2.381041e-02	1.116905e-03	7.047849e-04	4.644411e-04	3.943371e-04
0.0214        	2.379399e-02	1.115416e-03	7.026757e-04	4.635564e-04	3.940115e-04
0.0215        	2.380295e-02	1.113984e-03	7.005173e-04	4.627129e-04	3.937295e-04
0.0216        	2.377805e-02	1.112510e-03	6.983823e-04	4.618748e-04	3.934182e-04
0.0217        	2.375285e-02	1.110960e-03	6.964096e-04	4.611536e-04	3.932490e-04
0.0218        	2.375258e-02	1.109357e-03	6.942463e-04	4.603491e-04	3.928826e-04
0.0219        	2.377601e-02	1.107801e-03	6.921325e-04	4.595010e-04	3.924863e-04
0.022         	2.374979e-02	1.106280e-03	6.899938e-04	4.587012e-04	3.920242e-04
0.0221        	2.367562e-02	1.104860e-03	6.878684e-04	4.578404e-04	3.914969e-04
0.0222        	2.367053e-02	1.103523e-03	6.857962e-04	4.569969e-04	3.910087e-04
0.0223        	2.370277e-02	1.102171e-03	6.838524e-04	4.563512e-04	3.907555e-04
0.0224        	2.369787e-02	1.100927e-03	6.818942e-04	4.555985e-04	3.903808e-04
0.0225        	2.366133e-02	1.099677e-03	6.799443e-04	4.548438e-04	3.900567e-04
0.0226        	2.363173e-02	1.098429e-03	6.779863e-04	4.541355e-04	3.896939e-04
0.0227        	2.360940e-02	1.097226e-03	6.760521e-04	4.534195e-04	3.893374e-04
0.0228        	2.360925e-02	1.095907e-03	6.741778e-04	4.528423e-04	3.891336e-04
0.0229        	2.357202e-02	1.094504e-03	6.721632e-04	4.521470e-04	3.887022e-04
0.023         	2.354761e-02	1.093105e-03	6.701536e-04	4.514473e-04	3.882063e-04
0.0231        	2.355670e-02	1.091846e-03	6.681737e-04	4.507794e-04	3.876817e-04
0.0232        	2.354856e-02	1.090688e-03	6.662249e-04	4.501160e-04	3.871501e-04
0.0233        	2.356563e-02	1.089596e-03	6.642967e-04	4.494300e-04	3.866518e-04
0.0234        	2.359086e-02	1.088444e-03	6.625173e-04	4.488512e-04	3.863066e-04
0.0235        	2.360532e-02	1.087325e-03	6.606633e-04	4.481790e-04	3.858318e-04
0.0236        	2.353660e-02	1.086215e-03	6.588595e-04	4.475312e-04	3.853620e-04
0.0237        	2.350607e-02	1.085129e-03	6.570437e-04	4.468840e-04	3.849362e-04
0.0238        	2.347653e-02	1.084082e-03	6.551952e-04	4.462731e-04	3.845051e-04
0.0239        	2.345228e-02	1.082878e-03	6.533077e-04	4.457144e-04	3.840948e-04
0.024         	2.346358e-02	1.081692e-03	6.514244e-04	4.451943e-04	3.837349e-04
