0.000000e+00,1.500000e+03,1.500000e+03,-3.259630e-09,-2.207182e-02,1.743424e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.821700e+02,1.336032e-01,1.339714e-01,2.495192e-08,0.000000e+00,1.016983e+05,1.016968e+05,1.878000e+00,2.356599e-01,8.770988e-01,1,0.000000e+00,-1.200000e-01,1.000000e-01,0.000000e+00
1.259368e-02,1.237282e+03,1.237209e+03,8.012936e-03,-2.738926e-02,1.799528e+01,0.000000e+00,-1.330779e-02,6.816030e+00,0.000000e+00,1.044633e-08,8.824096e-06,0.000000e+00,-1.433002e-07,0.000000e+00,0.000000e+00,3.494195e-05,1.609156e+02,1.954118e-01,1.958974e-01,4.821861e-08,5.964029e-05,1.016983e+05,1.016968e+05,1.878001e+00,3.248455e-01,5.626513e-01,1,2.399981e-04,-1.197600e-01,1.000000e-01,0.000000e+00
2.518776e-02,9.745558e+02,9.744092e+02,1.602612e-02,-3.270687e-02,1.855633e+01,0.000000e+00,-2.661599e-02,1.363227e+01,0.000000e+00,2.089299e-08,1.764846e-05,0.000000e+00,-2.866049e-07,0.000000e+00,0.000000e+00,6.988499e-05,1.396606e+02,2.572224e-01,2.578252e-01,7.148603e-08,1.192824e-04,1.016983e+05,1.016968e+05,1.878002e+00,4.140338e-01,2.481941e-01,1,4.800037e-04,-1.195200e-01,1.000000e-01,0.000000e+00
3.575184e-02,7.517070e+02,7.515106e+02,2.137425e-02,-3.845438e-02,1.910062e+01,0.000000e+00,-3.867563e-02,1.911339e+01,0.000000e+00,3.130777e-08,2.369218e-05,0.000000e+00,-3.946002e-07,0.000000e+00,0.000000e+00,1.174813e-04,1.187162e+02,3.248019e-01,3.255365e-01,9.960527e-08,1.925992e-04,1.016983e+05,1.016968e+05,1.878005e+00,4.969657e-01,0.000000e+00,1,7.200018e-04,-1.192800e-01,1.000000e-01,0.000000e+00
3.871278e-02,6.782134e+02,6.780552e+02,1.673962e-02,-4.581296e-02,1.958218e+01,0.000000e+00,-4.605950e-02,1.959378e+01,0.000000e+00,4.160441e-08,1.932021e-05,0.000000e+00,-3.703384e-07,0.000000e+00,0.000000e+00,2.124823e-04,9.893301e+01,4.139995e-01,4.149205e-01,1.459028e-07,3.171500e-04,1.016983e+05,1.016968e+05,1.878015e+00,5.564706e-01,0.000000e+00,1,9.599999e-04,-1.190400e-01,1.000000e-01,0.000000e+00
4.167373e-02,6.047198e+02,6.045998e+02,1.210498e-02,-5.317155e-02,2.006374e+01,0.000000e+00,-5.344338e-02,2.007417e+01,0.000000e+00,5.190104e-08,1.494824e-05,0.000000e+00,-3.460766e-07,0.000000e+00,0.000000e+00,3.074834e-04,7.914986e+01,5.031971e-01,5.043044e-01,1.922003e-07,4.417008e-04,1.016983e+05,1.016968e+05,1.878025e+00,6.159754e-01,0.000000e+00,1,1.199998e-03,-1.188000e-01,1.000000e-01,0.000000e+00
4.461801e-02,5.316481e+02,5.315661e+02,7.499442e-03,-6.050194e-02,2.054030e+01,0.000000e+00,-6.079903e-02,2.054957e+01,0.000000e+00,6.219659e-08,1.060934e-05,0.000000e+00,-3.221581e-07,0.000000e+00,0.000000e+00,4.029398e-04,5.952931e+01,5.920699e-01,5.933623e-01,2.381800e-07,5.664632e-04,1.016983e+05,1.016968e+05,1.878035e+00,6.753095e-01,0.000000e+00,1,1.440004e-03,-1.185600e-01,1.000000e-01,0.000000e+00
4.575587e-02,5.043235e+02,5.042528e+02,6.046041e-03,-6.476767e-02,2.047756e+01,0.000000e+00,-6.508692e-02,2.048647e+01,0.000000e+00,7.234041e-08,9.850421e-06,0.000000e+00,-3.353358e-07,0.000000e+00,0.000000e+00,5.471723e-04,5.750816e+01,6.456285e-01,6.469615e-01,2.497264e-07,7.136156e-04,1.016983e+05,1.016968e+05,1.878048e+00,7.160193e-01,0.000000e+00,1,1.680002e-03,-1.183200e-01,1.000000e-01,0.000000e+00
4.689374e-02,4.769990e+02,4.769395e+02,4.592641e-03,-6.903341e-02,2.041482e+01,0.000000e+00,-6.937481e-02,2.042337e+01,0.000000e+00,8.248422e-08,9.091499e-06,0.000000e+00,-3.485134e-07,0.000000e+00,0.000000e+00,6.914049e-04,5.548701e+01,6.991870e-01,7.005606e-01,2.612728e-07,8.607680e-04,1.016983e+05,1.016968e+05,1.878062e+00,7.567292e-01,0.000000e+00,1,1.920000e-03,-1.180800e-01,1.000000e-01,0.000000e+00
4.803160e-02,4.496744e+02,4.496263e+02,3.139240e-03,-7.329915e-02,2.035208e+01,0.000000e+00,-7.366269e-02,2.036027e+01,0.000000e+00,9.262804e-08,8.332577e-06,0.000000e+00,-3.616911e-07,0.000000e+00,0.000000e+00,8.356374e-04,5.346587e+01,7.527455e-01,7.541597e-01,2.728192e-07,1.007920e-03,1.016983e+05,1.016968e+05,1.878075e+00,7.974390e-01,0.000000e+00,1,2.159998e-03,-1.178400e-01,1.000000e-01,0.000000e+00
4.897247e-02,4.272219e+02,4.271825e+02,2.041691e-03,-7.698794e-02,2.028003e+01,0.000000e+00,-7.737474e-02,2.028792e+01,0.000000e+00,1.029116e-07,7.743579e-06,0.000000e+00,-3.810632e-07,0.000000e+00,0.000000e+00,1.000479e-03,5.127494e+01,7.981383e-01,7.995610e-01,2.769752e-07,1.168291e-03,1.016983e+05,1.016968e+05,1.878086e+00,8.335633e-01,0.000000e+00,1,2.400003e-03,-1.176000e-01,1.000000e-01,0.000000e+00
4.952145e-02,4.144611e+02,4.144252e+02,1.651952e-03,-7.952899e-02,2.018945e+01,0.000000e+00,-7.994124e-02,2.019719e+01,0.000000e+00,1.134722e-07,7.492575e-06,0.000000e+00,-4.127526e-07,0.000000e+00,0.000000e+00,1.206290e-03,4.874656e+01,8.272873e-01,8.286545e-01,2.664329e-07,1.354936e-03,1.016983e+05,1.016968e+05,1.878093e+00,8.605645e-01,0.000000e+00,1,2.640001e-03,-1.173600e-01,1.000000e-01,0.000000e+00
5.007043e-02,4.017002e+02,4.016678e+02,1.262213e-03,-8.207005e-02,2.009888e+01,0.000000e+00,-8.250775e-02,2.010645e+01,0.000000e+00,1.240327e-07,7.241571e-06,0.000000e+00,-4.444421e-07,0.000000e+00,0.000000e+00,1.412102e-03,4.621818e+01,8.564361e-01,8.577479e-01,2.558906e-07,1.541581e-03,1.016983e+05,1.016967e+05,1.878101e+00,8.875656e-01,0.000000e+00,1,2.880000e-03,-1.171200e-01,1.000000e-01,0.000000e+00
5.061942e-02,3.889393e+02,3.889105e+02,8.724743e-04,-8.461110e-02,2.000830e+01,0.000000e+00,-8.507425e-02,2.001572e+01,0.000000e+00,1.345933e-07,6.990567e-06,0.000000e+00,-4.761316e-07,0.000000e+00,0.000000e+00,1.617913e-03,4.368980e+01,8.855850e-01,8.868413e-01,2.453482e-07,1.728225e-03,1.016983e+05,1.016966e+05,1.878108e+00,9.145668e-01,0.000000e+00,1,3.119998e-03,-1.168800e-01,1.000000e-01,0.000000e+00
5.113683e-02,3.769485e+02,3.769231e+02,5.182880e-04,-8.709892e-02,1.992131e+01,0.000000e+00,-8.758742e-02,1.992858e+01,0.000000e+00,1.452766e-07,6.758625e-06,0.000000e+00,-5.075920e-07,0.000000e+00,0.000000e+00,1.834506e-03,4.116122e+01,9.132480e-01,9.144512e-01,2.365924e-07,1.923727e-03,1.016983e+05,1.016966e+05,1.878116e+00,9.403180e-01,0.000000e+00,1,3.360003e-03,-1.166400e-01,1.000000e-01,0.000000e+00
5.141563e-02,3.707761e+02,3.707524e+02,4.326675e-04,-8.918414e-02,1.986141e+01,0.000000e+00,-8.969718e-02,1.986862e+01,0.000000e+00,1.568843e-07,6.670685e-06,0.000000e+00,-5.373146e-07,0.000000e+00,0.000000e+00,2.132452e-03,3.863184e+01,9.296830e-01,9.308519e-01,2.413287e-07,2.186059e-03,1.016983e+05,1.016965e+05,1.878128e+00,9.566236e-01,0.000000e+00,1,3.600001e-03,-1.164000e-01,1.000000e-01,0.000000e+00
5.169444e-02,3.646036e+02,3.645818e+02,3.470470e-04,-9.126936e-02,1.980152e+01,0.000000e+00,-9.180693e-02,1.980865e+01,0.000000e+00,1.684921e-07,6.582746e-06,0.000000e+00,-5.670373e-07,0.000000e+00,0.000000e+00,2.430398e-03,3.610247e+01,9.461179e-01,9.472527e-01,2.460650e-07,2.448391e-03,1.016983e+05,1.016965e+05,1.878140e+00,9.729292e-01,0.000000e+00,1,3.839999e-03,-1.161600e-01,1.000000e-01,0.000000e+00
5.197324e-02,3.584312e+02,3.584112e+02,2.614265e-04,-9.335458e-02,1.974162e+01,0.000000e+00,-9.391669e-02,1.974869e+01,0.000000e+00,1.800998e-07,6.494807e-06,0.000000e+00,-5.967599e-07,0.000000e+00,0.000000e+00,2.728344e-03,3.357309e+01,9.625529e-01,9.636534e-01,2.508013e-07,2.710723e-03,1.016983e+05,1.016964e+05,1.878151e+00,9.892347e-01,0.000000e+00,1,4.079998e-03,-1.159200e-01,1.000000e-01,0.000000e+00
5.225206e-02,3.522585e+02,3.522404e+02,1.758034e-04,-9.543987e-02,1.968172e+01,0.000000e+00,-9.602652e-02,1.968872e+01,0.000000e+00,1.917078e-07,6.406864e-06,0.000000e+00,-6.264834e-07,0.000000e+00,0.000000e+00,3.026300e-03,3.104364e+01,9.789884e-01,9.800546e-01,2.555377e-07,2.973063e-03,1.016983e+05,1.016964e+05,1.878163e+00,1.005541e+00,0.000000e+00,1,4.320003e-03,-1.156800e-01,1.000000e-01,0.000000e+00
5.249330e-02,3.469549e+02,3.469384e+02,1.096675e-04,-9.775262e-02,1.962903e+01,0.000000e+00,-9.836420e-02,1.963598e+01,0.000000e+00,2.038756e-07,6.333660e-06,0.000000e+00,-6.555833e-07,0.000000e+00,0.000000e+00,3.347366e-03,2.884741e+01,9.957054e-01,9.967440e-01,2.622378e-07,3.254255e-03,1.016983e+05,1.016963e+05,1.878177e+00,1.019880e+00,0.000000e+00,1,4.560001e-03,-1.154400e-01,1.000000e-01,0.000000e+00
5.263602e-02,3.439301e+02,3.439147e+02,9.463932e-05,-1.006622e-01,1.959527e+01,0.000000e+00,-1.012997e-01,1.960218e+01,0.000000e+00,2.175122e-07,6.299103e-06,0.000000e+00,-6.830496e-07,0.000000e+00,0.000000e+00,3.729074e-03,2.752503e+01,1.013162e+00,1.014191e+00,2.740888e-07,3.584919e-03,1.016983e+05,1.016963e+05,1.878198e+00,1.029064e+00,0.000000e+00,1,4.799999e-03,-1.152000e-01,1.000000e-01,0.000000e+00
5.277874e-02,3.409054e+02,3.408911e+02,7.961119e-05,-1.035717e-01,1.956151e+01,0.000000e+00,-1.042353e-01,1.956839e+01,0.000000e+00,2.311488e-07,6.264547e-06,0.000000e+00,-7.105160e-07,0.000000e+00,0.000000e+00,4.110782e-03,2.620265e+01,1.030619e+00,1.031637e+00,2.859397e-07,3.915582e-03,1.016982e+05,1.016962e+05,1.878218e+00,1.038247e+00,0.000000e+00,1,5.039997e-03,-1.149600e-01,1.000000e-01,0.000000e+00
5.292147e-02,3.378805e+02,3.378674e+02,6.458259e-05,-1.064813e-01,1.952774e+01,0.000000e+00,-1.071709e-01,1.953460e+01,0.000000e+00,2.447859e-07,6.229990e-06,0.000000e+00,-7.379831e-07,0.000000e+00,0.000000e+00,4.492503e-03,2.488023e+01,1.048076e+00,1.049084e+00,2.977910e-07,4.246256e-03,1.016982e+05,1.016962e+05,1.878238e+00,1.047430e+00,0.000000e+00,1,5.280003e-03,-1.147200e-01,1.000000e-01,0.000000e+00
5.306419e-02,3.348557e+02,3.348438e+02,4.955446e-05,-1.093909e-01,1.949398e+01,0.000000e+00,-1.101064e-01,1.950080e+01,0.000000e+00,2.584225e-07,6.195434e-06,0.000000e+00,-7.654494e-07,0.000000e+00,0.000000e+00,4.874211e-03,2.355785e+01,1.065533e+00,1.066531e+00,3.096420e-07,4.576919e-03,1.016982e+05,1.016962e+05,1.878258e+00,1.056613e+00,0.000000e+00,1,5.520001e-03,-1.144800e-01,1.000000e-01,0.000000e+00
5.320691e-02,3.318309e+02,3.318202e+02,3.452633e-05,-1.123004e-01,1.946022e+01,0.000000e+00,-1.130419e-01,1.946701e+01,0.000000e+00,2.720592e-07,6.160878e-06,0.000000e+00,-7.929158e-07,0.000000e+00,0.000000e+00,5.255919e-03,2.223547e+01,1.082990e+00,1.083977e+00,3.214929e-07,4.907583e-03,1.016981e+05,1.016961e+05,1.878278e+00,1.065796e+00,0.000000e+00,1,5.759999e-03,-1.142400e-01,1.000000e-01,0.000000e+00
5.330252e-02,3.298513e+02,3.298413e+02,2.820176e-05,-1.157824e-01,1.943735e+01,0.000000e+00,-1.165504e-01,1.944411e+01,0.000000e+00,2.879263e-07,6.138607e-06,0.000000e+00,-8.192868e-07,0.000000e+00,0.000000e+00,5.659206e-03,2.150778e+01,1.102776e+00,1.103762e+00,3.346800e-07,5.252803e-03,1.016981e+05,1.016961e+05,1.878296e+00,1.072112e+00,0.000000e+00,1,5.999997e-03,-1.140000e-01,1.000000e-01,0.000000e+00
5.337978e-02,3.282787e+02,3.282693e+02,2.526686e-05,-1.194873e-01,1.941872e+01,0.000000e+00,-1.202822e-01,1.942546e+01,0.000000e+00,3.046627e-07,6.121121e-06,0.000000e+00,-8.452321e-07,0.000000e+00,0.000000e+00,6.070910e-03,2.101168e+01,1.123470e+00,1.124459e+00,3.483880e-07,5.603705e-03,1.016980e+05,1.016960e+05,1.878312e+00,1.077312e+00,0.000000e+00,1,6.240003e-03,-1.137600e-01,1.000000e-01,0.000000e+00
5.345704e-02,3.267061e+02,3.266974e+02,2.233205e-05,-1.231922e-01,1.940009e+01,0.000000e+00,-1.240138e-01,1.940681e+01,0.000000e+00,3.213986e-07,6.103636e-06,0.000000e+00,-8.711766e-07,0.000000e+00,0.000000e+00,6.482601e-03,2.051559e+01,1.144163e+00,1.145155e+00,3.620955e-07,5.954595e-03,1.016979e+05,1.016960e+05,1.878329e+00,1.082511e+00,0.000000e+00,1,6.480001e-03,-1.135200e-01,1.000000e-01,0.000000e+00
5.353430e-02,3.251335e+02,3.251255e+02,1.939724e-05,-1.268970e-01,1.938147e+01,0.000000e+00,-1.277454e-01,1.938816e+01,0.000000e+00,3.381345e-07,6.086151e-06,0.000000e+00,-8.971210e-07,0.000000e+00,0.000000e+00,6.894292e-03,2.001951e+01,1.164856e+00,1.165851e+00,3.758030e-07,6.305485e-03,1.016978e+05,1.016960e+05,1.878345e+00,1.087710e+00,0.000000e+00,1,6.719999e-03,-1.132800e-01,1.000000e-01,0.000000e+00
5.361155e-02,3.235610e+02,3.235535e+02,1.646243e-05,-1.306019e-01,1.936284e+01,0.000000e+00,-1.314771e-01,1.936951e+01,0.000000e+00,3.548704e-07,6.068665e-06,0.000000e+00,-9.230655e-07,0.000000e+00,0.000000e+00,7.305983e-03,1.952343e+01,1.185549e+00,1.186547e+00,3.895105e-07,6.656375e-03,1.016978e+05,1.016959e+05,1.878361e+00,1.092909e+00,0.000000e+00,1,6.959997e-03,-1.130400e-01,1.000000e-01,0.000000e+00
5.368882e-02,3.219883e+02,3.219815e+02,1.352752e-05,-1.343069e-01,1.934421e+01,0.000000e+00,-1.352088e-01,1.935086e+01,0.000000e+00,3.716068e-07,6.051179e-06,0.000000e+00,-9.490108e-07,0.000000e+00,0.000000e+00,7.717687e-03,1.902733e+01,1.206243e+00,1.207244e+00,4.032185e-07,7.007276e-03,1.016977e+05,1.016959e+05,1.878378e+00,1.098109e+00,0.000000e+00,1,7.200003e-03,-1.128000e-01,1.000000e-01,0.000000e+00
5.375528e-02,3.206508e+02,3.206444e+02,1.130879e-05,-1.382215e-01,1.932836e+01,0.000000e+00,-1.391502e-01,1.933499e+01,0.000000e+00,3.896096e-07,6.036145e-06,0.000000e+00,-9.746434e-07,0.000000e+00,0.000000e+00,8.119421e-03,1.867760e+01,1.227826e+00,1.228831e+00,4.171763e-07,7.347940e-03,1.016976e+05,1.016959e+05,1.878392e+00,1.102586e+00,0.000000e+00,1,7.440001e-03,-1.125600e-01,1.000000e-01,0.000000e+00
5.380100e-02,3.197646e+02,3.197587e+02,1.046598e-05,-1.425390e-01,1.931783e+01,0.000000e+00,-1.434947e-01,1.932446e+01,0.000000e+00,4.100466e-07,6.025820e-06,0.000000e+00,-9.996767e-07,0.000000e+00,0.000000e+00,8.502021e-03,1.860909e+01,1.251118e+00,1.252131e+00,4.316150e-07,7.668957e-03,1.016975e+05,1.016958e+05,1.878401e+00,1.105678e+00,0.000000e+00,1,7.679999e-03,-1.123200e-01,1.000000e-01,0.000000e+00
5.384672e-02,3.188786e+02,3.188729e+02,9.623164e-06,-1.468566e-01,1.930731e+01,0.000000e+00,-1.478391e-01,1.931392e+01,0.000000e+00,4.304836e-07,6.015495e-06,0.000000e+00,-1.024710e-06,0.000000e+00,0.000000e+00,8.884623e-03,1.854057e+01,1.274410e+00,1.275431e+00,4.460537e-07,7.989973e-03,1.016975e+05,1.016958e+05,1.878409e+00,1.108769e+00,0.000000e+00,1,7.919997e-03,-1.120800e-01,1.000000e-01,0.000000e+00
5.389244e-02,3.179924e+02,3.179872e+02,8.780325e-06,-1.511744e-01,1.929679e+01,0.000000e+00,-1.521837e-01,1.930339e+01,0.000000e+00,4.509212e-07,6.005170e-06,0.000000e+00,-1.049744e-06,0.000000e+00,0.000000e+00,9.267236e-03,1.847206e+01,1.297702e+00,1.298732e+00,4.604928e-07,8.310999e-03,1.016974e+05,1.016957e+05,1.878418e+00,1.111861e+00,0.000000e+00,1,8.160003e-03,-1.118400e-01,1.000000e-01,0.000000e+00
5.393815e-02,3.171064e+02,3.171014e+02,7.937510e-06,-1.554919e-01,1.928626e+01,0.000000e+00,-1.565282e-01,1.929285e+01,0.000000e+00,4.713582e-07,5.994845e-06,0.000000e+00,-1.074777e-06,0.000000e+00,0.000000e+00,9.649837e-03,1.840354e+01,1.320994e+00,1.322032e+00,4.749315e-07,8.632015e-03,1.016973e+05,1.016957e+05,1.878427e+00,1.114952e+00,0.000000e+00,1,8.400001e-03,-1.116000e-01,1.000000e-01,0.000000e+00
5.398387e-02,3.162202e+02,3.162156e+02,7.094696e-06,-1.598095e-01,1.927574e+01,0.000000e+00,-1.608727e-01,1.928232e+01,0.000000e+00,4.917952e-07,5.984520e-06,0.000000e+00,-1.099811e-06,0.000000e+00,0.000000e+00,1.003244e-02,1.833503e+01,1.344286e+00,1.345332e+00,4.893701e-07,8.953030e-03,1.016972e+05,1.016957e+05,1.878436e+00,1.118044e+00,0.000000e+00,1,8.639999e-03,-1.113600e-01,1.000000e-01,0.000000e+00
5.402959e-02,3.153342e+02,3.153299e+02,6.251882e-06,-1.641271e-01,1.926521e+01,0.000000e+00,-1.652171e-01,1.927178e+01,0.000000e+00,5.122322e-07,5.974196e-06,0.000000e+00,-1.124844e-06,0.000000e+00,0.000000e+00,1.041504e-02,1.826652e+01,1.367578e+00,1.368632e+00,5.038088e-07,9.274047e-03,1.016972e+05,1.016956e+05,1.878445e+00,1.121135e+00,0.000000e+00,1,8.879997e-03,-1.111200e-01,1.000000e-01,0.000000e+00
