# Residuals   
# Time        	p             	Ux            	Uy            	k             	epsilon       	h             
0             	N/A	N/A	N/A	N/A	N/A
0.000602114   	4.866728e-03	1.844301e-03	6.701507e-04	7.795299e-04	5.979839e-04	5.104396e-04
0.00062449    	4.844112e-03	1.875659e-03	6.578591e-04	7.793297e-04	5.956192e-04	5.102475e-04
0.000646865   	4.814535e-03	1.903895e-03	6.463666e-04	7.791392e-04	5.934157e-04	5.102608e-04
0.000669241   	4.790663e-03	1.927275e-03	6.364474e-04	7.789802e-04	5.912825e-04	5.104374e-04
0.000691617   	4.770870e-03	1.944764e-03	6.283398e-04	7.788527e-04	5.893406e-04	5.107046e-04
0.000713993   	4.760874e-03	1.955983e-03	6.223468e-04	7.787421e-04	5.876856e-04	5.110346e-04
0.000736369   	4.752666e-03	1.960792e-03	6.188388e-04	7.786684e-04	5.861871e-04	5.113777e-04
0.000758745   	4.753686e-03	1.959727e-03	6.180889e-04	7.786361e-04	5.848289e-04	5.117260e-04
0.000781121   	4.741813e-03	1.953672e-03	6.199128e-04	7.786167e-04	5.835176e-04	5.120262e-04
0.000803497   	4.716699e-03	1.943883e-03	6.241153e-04	7.785927e-04	5.823048e-04	5.122065e-04
0.000825873   	4.689413e-03	1.931802e-03	6.307416e-04	7.785553e-04	5.811031e-04	5.122675e-04
0.000848249   	4.644760e-03	1.918811e-03	6.390105e-04	7.784930e-04	5.798982e-04	5.121774e-04
0.000870625   	4.582227e-03	1.905945e-03	6.482659e-04	7.784293e-04	5.787191e-04	5.119485e-04
0.000892946   	4.500300e-03	1.889106e-03	6.560840e-04	7.764398e-04	5.761673e-04	5.103270e-04
0.000915267   	4.426412e-03	1.878115e-03	6.649295e-04	7.763385e-04	5.750665e-04	5.098477e-04
0.000937588   	4.339744e-03	1.868588e-03	6.729794e-04	7.762075e-04	5.739775e-04	5.092629e-04
0.00095991    	4.244491e-03	1.860408e-03	6.797359e-04	7.760275e-04	5.729058e-04	5.085853e-04
0.000982231   	4.169261e-03	1.853691e-03	6.851761e-04	7.757983e-04	5.718294e-04	5.078574e-04
0.00100455    	4.107018e-03	1.848397e-03	6.893187e-04	7.755195e-04	5.707920e-04	5.071354e-04
0.00102687    	4.046980e-03	1.844652e-03	6.922363e-04	7.752007e-04	5.698451e-04	5.064200e-04
0.00104919    	3.977513e-03	1.842237e-03	6.941382e-04	7.748594e-04	5.689702e-04	5.057073e-04
0.00107152    	3.894628e-03	1.841166e-03	6.952236e-04	7.745207e-04	5.682040e-04	5.050175e-04
0.00109384    	3.810866e-03	1.841558e-03	6.959809e-04	7.741903e-04	5.674876e-04	5.043539e-04
0.00111616    	3.720601e-03	1.843492e-03	6.966859e-04	7.738763e-04	5.668310e-04	5.037279e-04
0.00113848    	3.649918e-03	1.846893e-03	6.977300e-04	7.735752e-04	5.662508e-04	5.031560e-04
0.0011608     	3.589213e-03	1.851516e-03	6.988908e-04	7.732970e-04	5.657240e-04	5.026329e-04
0.00118312    	3.544749e-03	1.857328e-03	6.999892e-04	7.730252e-04	5.652797e-04	5.021572e-04
0.00120539    	3.509256e-03	1.859463e-03	6.992120e-04	7.708149e-04	5.634841e-04	5.005067e-04
0.00122765    	3.482940e-03	1.867149e-03	7.000940e-04	7.705754e-04	5.631805e-04	5.001699e-04
0.00124992    	3.465885e-03	1.875663e-03	7.009596e-04	7.703585e-04	5.629461e-04	4.998865e-04
0.00127218    	3.455134e-03	1.884668e-03	7.017556e-04	7.701446e-04	5.627592e-04	4.996544e-04
0.00129445    	3.444343e-03	1.893936e-03	7.024586e-04	7.699361e-04	5.626400e-04	4.994842e-04
0.00131671    	3.437927e-03	1.903352e-03	7.030905e-04	7.697419e-04	5.625918e-04	4.993700e-04
0.00133892    	3.420563e-03	1.907513e-03	7.019848e-04	7.676054e-04	5.611259e-04	4.980218e-04
0.00136113    	3.414295e-03	1.915873e-03	7.027727e-04	7.674655e-04	5.611195e-04	4.979703e-04
0.00138333    	3.413929e-03	1.923441e-03	7.037450e-04	7.673540e-04	5.612018e-04	4.979210e-04
0.00140549    	3.408811e-03	1.925186e-03	7.031202e-04	7.652593e-04	5.598239e-04	4.965817e-04
0.00142764    	3.413141e-03	1.930948e-03	7.047049e-04	7.651416e-04	5.598772e-04	4.965045e-04
0.00144979    	3.410068e-03	1.935566e-03	7.067266e-04	7.650152e-04	5.599470e-04	4.963834e-04
0.00147188    	3.393078e-03	1.933732e-03	7.077247e-04	7.629056e-04	5.585388e-04	4.949461e-04
0.00149397    	3.387130e-03	1.935680e-03	7.112856e-04	7.627433e-04	5.585593e-04	4.947550e-04
0.00151607    	3.387333e-03	1.936101e-03	7.156126e-04	7.625723e-04	5.585531e-04	4.945244e-04
0.0015381     	3.378252e-03	1.930125e-03	7.184932e-04	7.604351e-04	5.570640e-04	4.929835e-04
0.00156014    	3.357778e-03	1.927903e-03	7.233717e-04	7.602589e-04	5.569813e-04	4.927287e-04
