# Residuals   
# Time        	p             	Ux            	Uy            	k             	epsilon       
0             	N/A	N/A	N/A	N/A
0.0069        	2.353340e-02	2.723816e-03	1.334161e-03	1.028943e-03	7.819094e-04
0.007         	2.351016e-02	2.698516e-03	1.322364e-03	1.021721e-03	7.718007e-04
0.0071        	2.310504e-02	2.677212e-03	1.310601e-03	1.014621e-03	7.621405e-04
0.0072        	2.290898e-02	2.655426e-03	1.298798e-03	1.008081e-03	7.543880e-04
0.0073        	2.277324e-02	2.633420e-03	1.287733e-03	1.001196e-03	7.456321e-04
0.0074        	2.273616e-02	2.610966e-03	1.277658e-03	9.938112e-04	7.355046e-04
0.0075        	2.263297e-02	2.590083e-03	1.267425e-03	9.868811e-04	7.252713e-04
0.0076        	2.221552e-02	2.572308e-03	1.257032e-03	9.807276e-04	7.159876e-04
0.0077        	2.202987e-02	2.552118e-03	1.246797e-03	9.740511e-04	7.087362e-04
0.0078        	2.206727e-02	2.530674e-03	1.236749e-03	9.674755e-04	7.009181e-04
0.0079        	2.181583e-02	2.509103e-03	1.227103e-03	9.611584e-04	6.931928e-04
0.008         	2.143436e-02	2.490709e-03	1.217979e-03	9.546080e-04	6.845699e-04
0.0081        	2.134494e-02	2.474052e-03	1.208937e-03	9.485768e-04	6.764082e-04
0.0082        	2.126036e-02	2.455747e-03	1.199966e-03	9.428759e-04	6.683548e-04
0.0083        	2.107734e-02	2.435918e-03	1.191041e-03	9.362091e-04	6.606760e-04
0.0084        	2.098340e-02	2.415278e-03	1.182411e-03	9.297984e-04	6.537676e-04
0.0085        	2.075675e-02	2.398801e-03	1.174326e-03	9.241976e-04	6.466944e-04
0.0086        	2.057884e-02	2.383866e-03	1.166054e-03	9.185322e-04	6.395996e-04
0.0087        	2.052228e-02	2.366986e-03	1.157687e-03	9.128642e-04	6.327544e-04
0.0088        	2.038179e-02	2.348566e-03	1.149576e-03	9.067037e-04	6.259136e-04
0.0089        	2.015027e-02	2.329164e-03	1.141656e-03	9.001010e-04	6.184929e-04
0.009         	2.003442e-02	2.312485e-03	1.134515e-03	8.943908e-04	6.117969e-04
0.0091        	2.016459e-02	2.299196e-03	1.127551e-03	8.893861e-04	6.062999e-04
0.0092        	2.007479e-02	2.284558e-03	1.120361e-03	8.837402e-04	6.000463e-04
0.0093        	1.987075e-02	2.267974e-03	1.113140e-03	8.782917e-04	5.941421e-04
0.0094        	1.974492e-02	2.249963e-03	1.106227e-03	8.729360e-04	5.889387e-04
0.0095        	1.947068e-02	2.232405e-03	1.099333e-03	8.669983e-04	5.828071e-04
0.0096        	1.934653e-02	2.219223e-03	1.092890e-03	8.614820e-04	5.771624e-04
0.0097        	1.929626e-02	2.205896e-03	1.086574e-03	8.565287e-04	5.715919e-04
0.0098        	1.912382e-02	2.190986e-03	1.080284e-03	8.514356e-04	5.656941e-04
0.0099        	1.898963e-02	2.174857e-03	1.073962e-03	8.461666e-04	5.599058e-04
0.01          	1.894967e-02	2.158027e-03	1.068077e-03	8.408815e-04	5.550937e-04
0.0101        	1.889271e-02	2.144831e-03	1.062076e-03	8.353845e-04	5.497705e-04
0.0102        	1.875285e-02	2.133134e-03	1.056122e-03	8.303121e-04	5.435138e-04
0.0103        	1.890610e-02	2.119756e-03	1.050398e-03	8.257972e-04	5.391285e-04
0.0104        	1.878821e-02	2.105111e-03	1.044814e-03	8.206209e-04	5.336177e-04
0.0105        	1.842402e-02	2.089595e-03	1.039206e-03	8.155468e-04	5.284111e-04
0.0106        	1.842297e-02	2.074039e-03	1.033777e-03	8.107573e-04	5.240618e-04
0.0107        	1.824190e-02	2.062139e-03	1.028419e-03	8.056321e-04	5.195690e-04
0.0108        	1.815013e-02	2.051156e-03	1.023143e-03	8.009239e-04	5.149202e-04
0.0109        	1.813737e-02	2.038995e-03	1.017900e-03	7.964955e-04	5.108006e-04
0.011         	1.805373e-02	2.025462e-03	1.012653e-03	7.918453e-04	5.059278e-04
0.0111        	1.802431e-02	2.010734e-03	1.007702e-03	7.874946e-04	5.014741e-04
0.0112        	1.784096e-02	1.996472e-03	1.002765e-03	7.827469e-04	4.970716e-04
0.0113        	1.780997e-02	1.984975e-03	9.979087e-04	7.781197e-04	4.928856e-04
0.0114        	1.785043e-02	1.974664e-03	9.932446e-04	7.739222e-04	4.891289e-04
0.0115        	1.757988e-02	1.962818e-03	9.883823e-04	7.694751e-04	4.848969e-04
