# Forces        
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
# Time          forces(pressure viscous porous)	moments(pressure viscous porous)
0.0156757       	((1.39740004e-06 6.24612351e-02 -2.63808715e-07) (3.89779353e-07 9.71726179e-04 5.73172242e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-4.83457001e-08 -3.09622361e-09 -7.48234704e-08) (7.88597421e-09 8.31445865e-09 -2.51437579e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0159459       	((5.76370869e-06 6.23105085e-02 -6.54080196e-07) (-6.64064732e-07 9.71628996e-04 1.06080479e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((2.25089507e-08 -1.58693972e-08 -2.65750525e-07) (5.22512797e-09 5.47737759e-09 -1.82413194e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0162162       	((3.62922997e-06 6.21572610e-02 -7.46169590e-07) (-7.97630474e-07 9.71694906e-04 2.72932573e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-3.98283999e-08 -4.13731339e-08 -2.59691414e-07) (5.47409213e-09 6.23499252e-09 -1.33274503e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0164865       	((1.70634619e-05 6.20090453e-02 -1.29154000e-06) (-8.41507646e-07 9.73335208e-04 1.28636083e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-3.67157322e-08 -7.73449352e-08 -1.06432989e-06) (3.29653502e-09 5.78011377e-09 -6.13794438e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0167568       	((3.90253056e-06 6.18748123e-02 -2.41871945e-06) (-8.03200220e-07 9.73956128e-04 1.45457317e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-6.88321680e-08 -7.65499915e-08 -1.91863116e-07) (1.08021367e-09 3.69455810e-09 -6.02724119e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.017027        	((6.16299928e-06 6.17434391e-02 -2.79045578e-06) (-5.83640070e-07 9.74227753e-04 1.70554396e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-9.56533710e-08 -7.32266823e-08 -2.84360968e-07) (7.60967084e-10 4.20710085e-09 -4.17960476e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0172973       	((7.22882378e-06 6.16196861e-02 -1.68140485e-06) (-9.62058829e-07 9.74640679e-04 7.08838359e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-6.45712372e-08 -4.03834313e-08 -3.51304277e-07) (4.18331459e-10 6.68014397e-09 -5.20973363e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0175676       	((8.12535453e-06 6.14896509e-02 -6.38983195e-07) (-1.04817118e-06 9.75504660e-04 5.37799367e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-3.02185583e-08 -6.38239936e-08 -4.16912224e-07) (-8.40635697e-11 6.28835975e-09 -6.96433167e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0178378       	((1.41117853e-05 6.13677044e-02 -6.60082520e-07) (-9.16035093e-07 9.75668319e-04 5.55876771e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.50858617e-08 -3.34072968e-08 -7.54796214e-07) (-1.21303194e-09 4.10640356e-09 -9.43216410e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0181081       	((1.24680324e-05 6.12549847e-02 -5.75985837e-09) (-1.06343814e-06 9.75932505e-04 -5.69744190e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.10348343e-08 -1.34056932e-08 -5.97210522e-07) (-2.90105198e-09 4.30220789e-09 -1.85672129e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0183784       	((6.52157390e-06 6.11370435e-02 -8.50441737e-07) (-9.07061592e-07 9.76202803e-04 3.96795519e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-7.08414007e-08 -2.49351642e-08 -1.76019761e-07) (-3.93889252e-09 3.94978651e-09 -2.36726726e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0186486       	((1.31697482e-06 6.10223282e-02 2.24384101e-06) (-1.23120126e-07 9.76575755e-04 -1.67690538e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-9.80045156e-09 -3.80354500e-08 1.32843915e-07) (-2.59797639e-09 2.94688085e-09 -2.20074998e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0189189       	((6.59900630e-06 6.09225603e-02 5.06898667e-06) (-8.48303320e-08 9.76867228e-04 -5.09113578e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((7.05484458e-08 -3.02500909e-08 -2.73068664e-07) (-1.97786597e-09 3.00658468e-09 -1.88441165e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0191892       	((5.91418118e-06 6.08231056e-02 5.66400833e-06) (2.52508136e-07 9.77424721e-04 -2.48104593e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((8.38869121e-08 -3.65924755e-08 -2.10824180e-07) (-2.41659391e-09 2.92855923e-09 -1.72982256e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0194595       	((7.92412316e-06 6.07212610e-02 6.06887744e-06) (6.71511059e-07 9.77415172e-04 3.76026261e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((8.01822058e-08 -1.64603928e-08 -3.43222350e-07) (-2.84515242e-09 3.41391702e-09 -1.67699204e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0197297       	((8.83561143e-06 6.06262713e-02 7.90075671e-06) (8.25795204e-07 9.77990457e-04 -1.18353286e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.22502921e-07 -6.23950540e-08 -3.96327489e-07) (-2.49282176e-09 4.01951560e-09 -1.50824159e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.02            	((1.04022076e-05 6.05294240e-02 7.50954115e-06) (2.63324543e-07 9.78045521e-04 -7.83121073e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.13412499e-07 -8.69309557e-08 -5.29837563e-07) (-2.21509796e-09 1.85105629e-09 -1.21935514e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0202703       	((9.35330318e-06 6.04408844e-02 5.45701454e-06) (4.73386895e-07 9.78235862e-04 3.94307570e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((8.49524788e-08 -5.88089101e-08 -4.39083491e-07) (-1.36338035e-09 1.65363449e-09 -1.23208805e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0205405       	((1.16415918e-05 6.03497020e-02 6.92876785e-06) (2.50442385e-07 9.78041541e-04 -5.64921358e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.11967529e-07 -4.78227964e-08 -5.68041105e-07) (-1.61842812e-09 1.50920224e-09 -2.07956143e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0208108       	((1.40381851e-05 6.02684252e-02 7.03168274e-06) (1.08323704e-07 9.78600090e-04 -1.31702510e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.10511075e-07 -3.91511467e-08 -6.58463938e-07) (-1.65990031e-09 1.26204087e-09 -2.21598408e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0210811       	((1.47727045e-05 6.01800878e-02 4.94606709e-06) (-4.13084336e-08 9.78955719e-04 -1.88947219e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.12653588e-08 -1.03104040e-07 -7.06099863e-07) (-3.46951812e-09 9.10589218e-10 -2.51636260e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0213514       	((1.65474191e-05 6.00974490e-02 5.05848917e-06) (-1.42064192e-07 9.79216514e-04 -1.16624653e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((7.16445550e-08 -7.23805623e-08 -7.85474230e-07) (-2.88733752e-09 2.14864409e-09 -2.14796043e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0216216       	((1.52360764e-05 6.00170258e-02 3.59457917e-06) (6.70560924e-08 9.79178530e-04 -1.75265314e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((4.63159495e-08 -8.14741636e-08 -7.37069992e-07) (-4.44619602e-09 2.91658640e-09 -1.63321583e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0218919       	((1.71288830e-05 5.99369253e-02 3.48196984e-06) (-4.23580195e-07 9.79565351e-04 -1.09020070e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((3.87092522e-08 -4.65984329e-08 -8.49013599e-07) (-3.78210468e-09 1.58995790e-09 -1.54060891e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0221622       	((1.49485523e-05 5.98644756e-02 3.51095267e-06) (-4.99902225e-07 9.79694099e-04 -1.44997317e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((4.12713843e-08 -5.52798599e-08 -7.55356793e-07) (-3.85523288e-09 1.46447256e-09 -1.45515880e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0224324       	((1.55567952e-05 5.97993439e-02 2.08523940e-06) (-9.20041596e-07 9.78956959e-04 -1.60880112e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((3.67112469e-08 -4.98901065e-08 -7.94105896e-07) (-5.03206721e-09 2.29234382e-09 -1.00826246e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0227027       	((1.14532430e-05 5.97153839e-02 1.05835007e-06) (-3.76759557e-07 9.80753146e-04 3.42090796e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.65471308e-08 -4.09601776e-08 -5.31510550e-07) (-4.25804993e-09 3.47150507e-10 -8.76000856e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.022973        	((1.22905079e-05 5.96540874e-02 3.90401465e-06) (-5.63659489e-07 9.80713852e-04 -3.33689933e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((6.83079227e-08 -7.70798443e-08 -5.50569521e-07) (-3.85157106e-09 3.10558226e-10 -8.52713757e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0232432       	((7.83564241e-06 5.95851880e-02 1.46551702e-06) (-2.15446476e-07 9.81073791e-04 -5.97406620e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((2.93519546e-08 -1.58422025e-08 -2.89823085e-07) (-1.20222085e-09 -4.80425650e-11 -3.98996323e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0235135       	((3.54669154e-06 5.95291899e-02 6.68803466e-07) (8.39794999e-08 9.81629555e-04 -2.62876620e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((6.86018775e-09 -6.33285895e-08 -1.23761213e-07) (-3.59380192e-09 -1.54945245e-09 -3.88583137e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0237838       	((5.86830715e-06 5.94634180e-02 2.36730924e-06) (2.74487602e-07 9.82288447e-04 -2.72306451e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((4.41075592e-08 3.69408113e-08 -1.98140515e-07) (-8.07123075e-10 -1.50731094e-09 -9.42030309e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0240541       	((7.59539467e-06 5.94088537e-02 2.79672389e-06) (-4.17335350e-07 9.81781269e-04 -1.47779894e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((4.40349046e-08 1.08955189e-08 -3.01428973e-07) (1.17621535e-10 -2.61840621e-09 -1.14416324e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0243243       	((4.12685306e-06 5.93460703e-02 1.49907690e-06) (6.16140515e-07 9.82165825e-04 2.39816900e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.39265466e-08 1.84560894e-08 -1.34586247e-07) (2.34887900e-09 -2.85035097e-11 -1.29499167e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0245946       	((7.36724644e-06 5.92962313e-02 1.31834932e-06) (-1.03620919e-08 9.81696491e-04 -1.41531064e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((2.90887572e-08 -7.43022871e-08 -3.16394676e-07) (1.38696527e-11 9.19214019e-11 -1.12726496e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0248649       	((7.63681749e-06 5.92355746e-02 1.69144784e-07) (1.97215646e-07 9.81961436e-04 -3.98657173e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((2.77229235e-08 -1.65010239e-08 -3.80264031e-07) (-2.04262372e-11 3.12775080e-10 -1.04831167e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0251351       	((8.54607602e-06 5.91929670e-02 -1.67326613e-06) (-3.18421295e-07 9.82318490e-04 1.69271373e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-4.22482849e-08 -3.76253302e-08 -3.91302186e-07) (6.08125676e-10 -1.58945553e-09 -9.37944270e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0254054       	((5.91044355e-06 5.91357208e-02 8.48564952e-08) (1.05836241e-07 9.82147024e-04 2.04053030e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((3.86949965e-08 5.99145256e-09 -2.88911276e-07) (2.83360978e-10 1.15418298e-09 -1.00697586e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0256757       	((6.85328973e-06 5.90939056e-02 1.79641162e-06) (-2.26642094e-07 9.82011124e-04 -3.06579606e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.30718458e-08 -5.51401792e-08 -3.36301341e-07) (3.24022627e-09 9.32570710e-10 -5.40086956e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0259459       	((6.20420005e-06 5.90529314e-02 -7.77422002e-07) (-3.22461358e-07 9.83089193e-04 5.70602623e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.83783135e-08 -5.32024789e-08 -3.33302669e-07) (1.49663739e-09 2.31665527e-09 -5.27675760e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0262162       	((2.23651731e-06 5.90159148e-02 1.79739675e-06) (5.56430596e-07 9.82634310e-04 1.74012620e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.69431744e-09 -4.55757124e-08 -1.37924498e-08) (4.38080852e-09 7.54253518e-10 -3.75597768e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0264865       	((3.73562167e-06 5.89756027e-02 -5.62774432e-08) (2.64036419e-07 9.83515504e-04 7.42400019e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((3.83006169e-08 -6.73817446e-09 -2.24858368e-07) (3.05753829e-09 1.50310727e-09 5.18144763e-11) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0267568       	((-1.08228087e-06 5.89446195e-02 -4.13933094e-07) (1.13058059e-06 9.83394609e-04 -2.72819770e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.28869975e-08 -7.35975014e-08 2.01810858e-07) (4.86753495e-10 -1.10424637e-09 -4.38602060e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.027027        	((4.78046475e-06 5.89104758e-02 1.44091672e-07) (7.76283519e-08 9.83515035e-04 -1.01561584e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.02506896e-08 1.15892201e-08 -2.96218804e-07) (1.83990323e-09 -2.22656615e-09 1.40663278e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0272973       	((1.71900810e-06 5.88783036e-02 -1.44563786e-06) (-2.52005729e-07 9.83104006e-04 2.25479819e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-5.20321954e-08 -7.73042641e-09 -5.24720653e-08) (2.26270084e-09 -1.65146720e-09 -7.75627657e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0275676       	((2.46858889e-06 5.88567560e-02 -1.86228988e-06) (-2.23295742e-07 9.84180250e-04 2.65906212e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.30666293e-08 4.92485316e-08 -1.14615367e-07) (3.64886516e-09 -2.97170250e-09 -4.53618514e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0278378       	((3.22982534e-06 5.88302827e-02 -2.71210551e-06) (-1.78991368e-07 9.84047215e-04 9.88479075e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-3.67935991e-08 3.97478583e-09 -1.33597265e-07) (2.15092150e-09 -2.57796793e-09 2.90643048e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0281081       	((9.36833004e-07 5.88094719e-02 -5.21472523e-06) (-1.19177049e-07 9.84591252e-04 4.70035837e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-8.57298643e-08 2.68441097e-08 -2.35355422e-08) (1.48820991e-09 -2.18268449e-09 1.42754821e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0283784       	((6.74512874e-07 5.87978157e-02 -2.79719322e-06) (-1.13304162e-07 9.85148877e-04 4.58809735e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.92599225e-08 5.18648891e-09 4.33063194e-09) (1.98840442e-09 -1.90474042e-09 -3.43400940e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0286486       	((-1.48477035e-06 5.87836654e-02 -6.26258966e-06) (4.37925659e-07 9.85562222e-04 1.31695684e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.33580822e-07 2.15103362e-08 1.01998542e-07) (1.60536597e-09 -1.06540620e-09 1.95069316e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0289189       	((2.38428565e-06 5.87689380e-02 -2.16626260e-06) (-2.64200432e-07 9.85730438e-04 2.85167193e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-3.98601292e-08 -1.16236032e-09 -5.21079479e-08) (5.80783133e-09 -1.80717544e-09 -2.84915194e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0291892       	((-1.54947984e-06 5.87590787e-02 -2.60868177e-06) (-1.77731251e-07 9.86196959e-04 -2.29176323e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.86446092e-08 2.45228197e-08 2.49626432e-08) (1.67189969e-09 1.22558682e-10 5.06330295e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0294595       	((-1.47146391e-06 5.87484222e-02 -8.85170678e-07) (2.37915472e-07 9.86202001e-04 -2.73967950e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-4.59511691e-08 8.43117698e-09 1.54146130e-07) (2.23832919e-09 -3.82323574e-09 4.67052469e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0297297       	((-4.64132859e-06 5.87530192e-02 -2.97547170e-06) (-1.23758939e-07 9.86754632e-04 3.53282545e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((2.20363816e-09 3.98163972e-08 2.48253394e-07) (1.78342792e-09 -1.49690555e-10 7.58477843e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.03            	((-1.96145278e-06 5.87392822e-02 -4.48776123e-06) (6.13017657e-07 9.86849037e-04 -7.51967401e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-7.68672921e-08 4.90606333e-09 2.03253543e-07) (-3.31269986e-10 -2.57396463e-09 -1.84776046e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0302632       	((-8.92200447e-08 5.87426296e-02 -3.66329490e-06) (-2.02744314e-07 9.87937602e-04 8.81104956e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.95283533e-08 1.14558534e-08 -1.85583920e-09) (-1.31419880e-11 -8.35630625e-10 7.70086847e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0305263       	((-1.89180277e-06 5.87393255e-02 -6.70043592e-06) (2.97705166e-07 9.88178786e-04 -3.78465874e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.24536081e-07 2.59769311e-08 1.52185323e-07) (-2.26461479e-09 1.80390571e-11 -1.71613267e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0307895       	((-1.09398482e-06 5.87563593e-02 -4.11017996e-06) (8.25149840e-08 9.88578721e-04 1.27664650e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-6.43617297e-08 -7.34096361e-09 1.32627288e-08) (1.04023097e-09 -3.59615225e-10 -1.11698274e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0310526       	((-1.76277482e-08 5.87299269e-02 -7.45385833e-06) (5.49487362e-07 9.89201341e-04 -7.76036161e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.35521634e-07 -3.62629737e-09 7.35434637e-08) (-4.60410002e-09 -9.25112216e-10 7.22425619e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0313158       	((-1.09405834e-07 5.87517100e-02 -6.33671743e-06) (-2.49238260e-07 9.88829327e-04 1.79083371e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.08949192e-07 -3.22522431e-09 -8.76185784e-08) (-5.07115109e-10 1.06690328e-09 -1.11959965e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0315789       	((1.00983632e-07 5.87465607e-02 -6.79395336e-06) (-1.82114688e-07 9.89605975e-04 -7.33528398e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.14912415e-07 1.77135067e-08 2.96127791e-08) (-2.64425880e-09 3.85333655e-10 -1.14349559e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0318421       	((8.90427302e-07 5.87519105e-02 -6.44874660e-06) (-6.10284384e-07 9.90542936e-04 -3.23240875e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.11060349e-07 5.87816436e-08 -6.01082819e-08) (-1.59622153e-09 1.18193137e-09 6.81825549e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0321053       	((-6.22401789e-07 5.87622548e-02 -3.26281520e-06) (-2.36469529e-07 9.90487562e-04 -1.89940705e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.30731870e-09 -2.09089758e-08 6.79112553e-08) (-2.43276905e-09 -5.04711792e-09 -3.07376885e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0323684       	((2.23521212e-07 5.87545593e-02 -3.96292253e-06) (-3.91414002e-07 9.90998144e-04 -1.39456130e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.99773939e-08 -1.64213222e-08 1.20238500e-08) (-2.64754999e-09 -3.99712179e-09 -9.75122883e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0326316       	((-1.20537387e-06 5.87755501e-02 -8.22704204e-06) (1.89029918e-07 9.91786800e-04 8.88219076e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.62321850e-07 4.94117940e-08 1.32102179e-07) (-3.56410339e-09 1.08582657e-10 -9.77562680e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0328947       	((2.34466744e-06 5.87757717e-02 -8.07089538e-06) (2.50513870e-07 9.93150397e-04 1.50366620e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.46781778e-07 7.47163764e-08 -7.23533099e-08) (-3.09601598e-09 8.14998544e-10 -6.70557354e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0331579       	((4.38402058e-06 5.87796462e-02 -4.39111746e-06) (-2.43223673e-07 9.92832532e-04 1.02779002e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-5.19944328e-08 2.41541781e-08 -3.41825187e-07) (-1.19857863e-09 -2.16972244e-10 -9.93079654e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0334211       	((7.39900808e-06 5.87746394e-02 4.81094304e-07) (-6.67487092e-07 9.93935269e-04 2.80882383e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((3.04311887e-08 6.95226721e-09 -4.48202580e-07) (-1.88771957e-09 -1.80005046e-10 -1.13130097e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0336842       	((7.42374101e-06 5.87835018e-02 -2.44070151e-07) (-4.69952173e-07 9.94221850e-04 8.74475155e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.84423454e-08 1.23489445e-08 -3.91713408e-07) (-4.24706066e-09 -1.91155395e-09 -1.16058211e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0339474       	((8.40376631e-06 5.87866578e-02 2.24216933e-07) (-8.79116947e-07 9.94018236e-04 -8.51954187e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((3.81540877e-08 6.98310065e-09 -4.34442625e-07) (-4.91864889e-09 -1.10053294e-09 -6.05377667e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0342105       	((6.98499865e-06 5.87963370e-02 8.64484122e-07) (-1.20587713e-06 9.93759287e-04 2.17529123e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((3.91689525e-08 7.29178073e-09 -3.65926893e-07) (-3.81293749e-09 8.04656721e-11 -5.34177003e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0344737       	((4.55095592e-06 5.88030869e-02 1.45924005e-06) (-1.35395981e-06 9.93988943e-04 -9.16725090e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((6.64875941e-08 -7.11319115e-10 -2.24637256e-07) (-4.12643417e-09 -1.95576596e-09 2.89819528e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0347368       	((6.33111570e-07 5.88062637e-02 9.12807693e-07) (-1.42888613e-06 9.94265216e-04 -1.16047798e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((4.17329513e-08 3.30926764e-09 3.49859330e-08) (-4.44376133e-09 -2.15525687e-09 -1.04465059e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.035           	((-9.68438968e-07 5.88122339e-02 2.17937306e-06) (-1.17697494e-06 9.93817894e-04 -9.25036086e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((4.83358313e-08 4.64187414e-08 1.49564978e-07) (-3.46132766e-09 -2.46887623e-09 -7.19793733e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0352632       	((-5.93701865e-07 5.88098147e-02 3.40922702e-06) (-1.13814661e-06 9.93544815e-04 -6.82256338e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((6.82280761e-08 7.07334489e-08 1.27770405e-07) (-2.39145741e-09 -1.24470016e-09 -7.05035544e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0355263       	((1.57821265e-07 5.88145692e-02 5.39369665e-06) (-9.66081453e-07 9.93958513e-04 -1.30163787e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.27958538e-07 6.03415634e-08 1.25574590e-07) (-9.18893718e-10 -1.92717239e-09 -9.36895257e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
