# y+ ()       
# Time        	patch         	min           	max           	average       
0.1265        	region0_to_wallFilmRegion_wallFilmFaces	5.960773e+00	2.146007e+01	1.222751e+01
0.127         	splitter	1.407081e+01	2.249787e+01	1.662019e+01
0.127         	back	5.225919e+00	1.000844e+01	7.965231e+00
0.127         	region0_to_wallFilmRegion_wallFilmFaces	5.960163e+00	2.187090e+01	1.223578e+01
0.1275        	splitter	1.423197e+01	2.273331e+01	1.670610e+01
0.1275        	back	5.241795e+00	9.924761e+00	7.962227e+00
0.1275        	region0_to_wallFilmRegion_wallFilmFaces	5.958209e+00	2.225710e+01	1.225309e+01
0.128         	splitter	1.445820e+01	2.294312e+01	1.681876e+01
0.128         	back	5.262213e+00	9.838705e+00	7.959357e+00
0.128         	region0_to_wallFilmRegion_wallFilmFaces	5.955859e+00	2.276971e+01	1.227188e+01
0.1285        	splitter	1.466855e+01	2.318168e+01	1.695545e+01
0.1285        	back	5.285957e+00	9.750797e+00	7.956699e+00
0.1285        	region0_to_wallFilmRegion_wallFilmFaces	5.953520e+00	2.295798e+01	1.229046e+01
0.129         	splitter	1.487282e+01	2.348772e+01	1.710949e+01
0.129         	back	5.281857e+00	9.660300e+00	7.954408e+00
0.129         	region0_to_wallFilmRegion_wallFilmFaces	5.951339e+00	2.317595e+01	1.230451e+01
0.1295        	splitter	1.504790e+01	2.387669e+01	1.728674e+01
0.1295        	back	5.278797e+00	9.621103e+00	7.952695e+00
0.1295        	region0_to_wallFilmRegion_wallFilmFaces	5.949406e+00	2.356329e+01	1.230771e+01
0.13          	splitter	1.514944e+01	2.436470e+01	1.749145e+01
0.13          	back	5.277068e+00	9.712840e+00	7.951737e+00
0.13          	region0_to_wallFilmRegion_wallFilmFaces	5.947809e+00	2.392662e+01	1.229872e+01
0.1305        	splitter	1.532885e+01	2.494154e+01	1.771411e+01
0.1305        	back	5.276144e+00	9.805953e+00	7.951563e+00
0.1305        	region0_to_wallFilmRegion_wallFilmFaces	5.946588e+00	2.396459e+01	1.228295e+01
0.131         	splitter	1.554382e+01	2.557027e+01	1.795339e+01
0.131         	back	5.275564e+00	9.901798e+00	7.952298e+00
0.131         	region0_to_wallFilmRegion_wallFilmFaces	5.945810e+00	2.387759e+01	1.226366e+01
0.1315        	splitter	1.577419e+01	2.627460e+01	1.822155e+01
0.1315        	back	5.274883e+00	9.993659e+00	7.954213e+00
0.1315        	region0_to_wallFilmRegion_wallFilmFaces	5.945430e+00	2.365245e+01	1.224060e+01
0.132         	splitter	1.602891e+01	2.701173e+01	1.851706e+01
0.132         	back	5.273652e+00	1.008052e+01	7.956837e+00
0.132         	region0_to_wallFilmRegion_wallFilmFaces	5.945442e+00	2.351964e+01	1.222175e+01
0.1325        	splitter	1.629933e+01	2.762243e+01	1.883432e+01
0.1325        	back	5.271365e+00	1.016093e+01	7.959780e+00
0.1325        	region0_to_wallFilmRegion_wallFilmFaces	5.945909e+00	2.314933e+01	1.220025e+01
0.133         	splitter	1.657811e+01	2.801747e+01	1.915874e+01
0.133         	back	5.267544e+00	1.023281e+01	7.962794e+00
0.133         	region0_to_wallFilmRegion_wallFilmFaces	5.946919e+00	2.275497e+01	1.217764e+01
0.1335        	splitter	1.689673e+01	2.860912e+01	1.948747e+01
0.1335        	back	5.261996e+00	1.029522e+01	7.965656e+00
0.1335        	region0_to_wallFilmRegion_wallFilmFaces	5.948320e+00	2.226301e+01	1.215982e+01
0.134         	splitter	1.722026e+01	2.907083e+01	1.981880e+01
0.134         	back	5.254887e+00	1.034607e+01	7.968134e+00
0.134         	region0_to_wallFilmRegion_wallFilmFaces	5.949415e+00	2.174688e+01	1.214172e+01
0.1345        	splitter	1.752649e+01	2.955473e+01	2.014540e+01
0.1345        	back	5.246287e+00	1.038221e+01	7.969729e+00
0.1345        	region0_to_wallFilmRegion_wallFilmFaces	5.950838e+00	2.118756e+01	1.212637e+01
0.135         	splitter	1.784987e+01	3.003479e+01	2.046478e+01
0.135         	back	5.236223e+00	1.040268e+01	7.970021e+00
0.135         	region0_to_wallFilmRegion_wallFilmFaces	5.952394e+00	2.071601e+01	1.211632e+01
0.1355        	splitter	1.817206e+01	3.046324e+01	2.077224e+01
0.1355        	back	5.226020e+00	1.040654e+01	7.968747e+00
0.1355        	region0_to_wallFilmRegion_wallFilmFaces	5.953929e+00	2.114128e+01	1.210824e+01
0.136         	splitter	1.844289e+01	3.079671e+01	2.105665e+01
0.136         	back	5.215888e+00	1.039406e+01	7.965899e+00
0.136         	region0_to_wallFilmRegion_wallFilmFaces	5.955379e+00	2.183131e+01	1.210193e+01
0.1365        	splitter	1.868128e+01	3.110032e+01	2.131417e+01
0.1365        	back	5.205539e+00	1.036582e+01	7.961651e+00
0.1365        	region0_to_wallFilmRegion_wallFilmFaces	5.956712e+00	2.234183e+01	1.209971e+01
0.137         	splitter	1.891251e+01	3.136407e+01	2.154599e+01
0.137         	back	5.195266e+00	1.032262e+01	7.956151e+00
0.137         	region0_to_wallFilmRegion_wallFilmFaces	5.957960e+00	2.278130e+01	1.210313e+01
0.1375        	splitter	1.910736e+01	3.160656e+01	2.175028e+01
0.1375        	back	5.186123e+00	1.026587e+01	7.949739e+00
0.1375        	region0_to_wallFilmRegion_wallFilmFaces	5.959135e+00	2.304855e+01	1.211248e+01
0.138         	splitter	1.927768e+01	3.179836e+01	2.193137e+01
0.138         	back	5.178708e+00	1.019745e+01	7.942984e+00
0.138         	region0_to_wallFilmRegion_wallFilmFaces	5.960148e+00	2.335853e+01	1.212525e+01
0.1385        	splitter	1.942115e+01	3.195749e+01	2.209286e+01
0.1385        	back	5.174985e+00	1.011902e+01	7.936563e+00
0.1385        	region0_to_wallFilmRegion_wallFilmFaces	5.960900e+00	2.377846e+01	1.214000e+01
0.139         	splitter	1.954571e+01	3.211288e+01	2.223556e+01
0.139         	back	5.179437e+00	1.003203e+01	7.931310e+00
0.139         	region0_to_wallFilmRegion_wallFilmFaces	5.961315e+00	2.417610e+01	1.215895e+01
0.1395        	splitter	1.966404e+01	3.224338e+01	2.236024e+01
0.1395        	back	5.192473e+00	9.938032e+00	7.927558e+00
0.1395        	region0_to_wallFilmRegion_wallFilmFaces	5.960316e+00	2.481461e+01	1.217914e+01
0.14          	splitter	1.977355e+01	3.236420e+01	2.246429e+01
0.14          	back	5.213091e+00	9.838382e+00	7.925744e+00
0.14          	region0_to_wallFilmRegion_wallFilmFaces	5.958884e+00	2.516978e+01	1.219932e+01
0.1405        	splitter	1.986238e+01	3.247841e+01	2.255359e+01
0.1405        	back	5.240069e+00	9.740776e+00	7.926209e+00
0.1405        	region0_to_wallFilmRegion_wallFilmFaces	5.957421e+00	2.557346e+01	1.222046e+01
0.141         	splitter	1.992334e+01	3.257517e+01	2.262818e+01
0.141         	back	5.250648e+00	9.641646e+00	7.929261e+00
0.141         	region0_to_wallFilmRegion_wallFilmFaces	5.956006e+00	2.599941e+01	1.224225e+01
0.1415        	splitter	1.997699e+01	3.264957e+01	2.268695e+01
0.1415        	back	5.250183e+00	9.583622e+00	7.935071e+00
0.1415        	region0_to_wallFilmRegion_wallFilmFaces	5.954735e+00	2.639014e+01	1.226002e+01
0.142         	splitter	2.003284e+01	3.271152e+01	2.273225e+01
0.142         	back	5.253303e+00	9.706355e+00	7.943777e+00
0.142         	region0_to_wallFilmRegion_wallFilmFaces	5.953691e+00	2.668980e+01	1.227130e+01
0.1425        	splitter	2.006916e+01	3.276107e+01	2.276573e+01
0.1425        	back	5.259343e+00	9.834196e+00	7.955518e+00
0.1425        	region0_to_wallFilmRegion_wallFilmFaces	5.952929e+00	2.671370e+01	1.227712e+01
0.143         	splitter	2.009096e+01	3.279750e+01	2.279015e+01
0.143         	back	5.267583e+00	9.972006e+00	7.970356e+00
0.143         	region0_to_wallFilmRegion_wallFilmFaces	5.952485e+00	2.647641e+01	1.227742e+01
0.1435        	splitter	2.011266e+01	3.281859e+01	2.280755e+01
0.1435        	back	5.277302e+00	1.011122e+01	7.988098e+00
0.1435        	region0_to_wallFilmRegion_wallFilmFaces	5.952323e+00	2.619355e+01	1.227512e+01
0.144         	splitter	2.011921e+01	3.283192e+01	2.281915e+01
0.144         	back	5.287785e+00	1.024937e+01	8.008470e+00
0.144         	region0_to_wallFilmRegion_wallFilmFaces	5.952382e+00	2.578982e+01	1.227183e+01
0.1445        	splitter	2.012030e+01	3.283368e+01	2.282474e+01
0.1445        	back	5.298237e+00	1.038340e+01	8.030952e+00
0.1445        	region0_to_wallFilmRegion_wallFilmFaces	5.952646e+00	2.523443e+01	1.226819e+01
0.145         	splitter	2.012650e+01	3.282015e+01	2.282591e+01
0.145         	back	5.307915e+00	1.051077e+01	8.055004e+00
0.145         	region0_to_wallFilmRegion_wallFilmFaces	5.953095e+00	2.483690e+01	1.226165e+01
0.1455        	splitter	2.013466e+01	3.280611e+01	2.282505e+01
0.1455        	back	5.316121e+00	1.062870e+01	8.080006e+00
0.1455        	region0_to_wallFilmRegion_wallFilmFaces	5.953689e+00	2.419560e+01	1.224980e+01
0.146         	splitter	2.014091e+01	3.279569e+01	2.282413e+01
0.146         	back	5.322482e+00	1.073422e+01	8.105256e+00
0.146         	region0_to_wallFilmRegion_wallFilmFaces	5.954530e+00	2.348017e+01	1.224477e+01
0.1465        	splitter	2.014436e+01	3.279045e+01	2.282395e+01
0.1465        	back	5.326952e+00	1.082488e+01	8.130054e+00
0.1465        	region0_to_wallFilmRegion_wallFilmFaces	5.956236e+00	2.299911e+01	1.225104e+01
0.147         	splitter	2.015087e+01	3.279085e+01	2.282803e+01
0.147         	back	5.329589e+00	1.089692e+01	8.153603e+00
0.147         	region0_to_wallFilmRegion_wallFilmFaces	5.958457e+00	2.307770e+01	1.225714e+01
0.1475        	splitter	2.016260e+01	3.279060e+01	2.283365e+01
0.1475        	back	5.330325e+00	1.094666e+01	8.175131e+00
0.1475        	region0_to_wallFilmRegion_wallFilmFaces	5.960354e+00	2.311394e+01	1.226350e+01
0.148         	splitter	2.017614e+01	3.279775e+01	2.284177e+01
0.148         	back	5.329526e+00	1.097207e+01	8.194084e+00
0.148         	region0_to_wallFilmRegion_wallFilmFaces	5.961254e+00	2.293873e+01	1.226934e+01
0.1485        	splitter	2.018952e+01	3.280825e+01	2.285063e+01
0.1485        	back	5.328861e+00	1.097417e+01	8.210273e+00
0.1485        	region0_to_wallFilmRegion_wallFilmFaces	5.960785e+00	2.262354e+01	1.227603e+01
0.149         	splitter	2.020324e+01	3.282102e+01	2.286093e+01
0.149         	back	5.328059e+00	1.095452e+01	8.223726e+00
0.149         	region0_to_wallFilmRegion_wallFilmFaces	5.959370e+00	2.263863e+01	1.228626e+01
0.1495        	splitter	2.021795e+01	3.283738e+01	2.287291e+01
0.1495        	back	5.327035e+00	1.091453e+01	8.234618e+00
0.1495        	region0_to_wallFilmRegion_wallFilmFaces	5.957834e+00	2.250234e+01	1.230082e+01
0.15          	splitter	2.023422e+01	3.285850e+01	2.288719e+01
0.15          	back	5.326534e+00	1.085660e+01	8.243320e+00
0.15          	region0_to_wallFilmRegion_wallFilmFaces	5.956414e+00	2.216554e+01	1.232119e+01
0.1505        	splitter	2.025220e+01	3.288439e+01	2.290418e+01
0.1505        	back	5.327947e+00	1.078334e+01	8.250465e+00
0.1505        	region0_to_wallFilmRegion_wallFilmFaces	5.955105e+00	2.187080e+01	1.234664e+01
0.151         	splitter	2.026876e+01	3.291522e+01	2.292335e+01
0.151         	back	5.332059e+00	1.069708e+01	8.256842e+00
0.151         	region0_to_wallFilmRegion_wallFilmFaces	5.953831e+00	2.167058e+01	1.237379e+01
0.1515        	splitter	2.028224e+01	3.294999e+01	2.294520e+01
0.1515        	back	5.341944e+00	1.060015e+01	8.263374e+00
0.1515        	region0_to_wallFilmRegion_wallFilmFaces	5.952524e+00	2.227628e+01	1.240107e+01
0.152         	splitter	2.029686e+01	3.298655e+01	2.296728e+01
0.152         	back	5.363359e+00	1.049420e+01	8.271195e+00
0.152         	region0_to_wallFilmRegion_wallFilmFaces	5.951146e+00	2.289386e+01	1.242699e+01
0.1525        	splitter	2.031143e+01	3.302165e+01	2.298807e+01
0.1525        	back	5.396334e+00	1.040144e+01	8.280742e+00
0.1525        	region0_to_wallFilmRegion_wallFilmFaces	5.949698e+00	2.308019e+01	1.244916e+01
0.153         	splitter	2.032384e+01	3.305101e+01	2.300510e+01
0.153         	back	5.439194e+00	1.030443e+01	8.292523e+00
0.153         	region0_to_wallFilmRegion_wallFilmFaces	5.948224e+00	2.292291e+01	1.246679e+01
0.1535        	splitter	2.033271e+01	3.307111e+01	2.301692e+01
0.1535        	back	5.490071e+00	1.020423e+01	8.306916e+00
0.1535        	region0_to_wallFilmRegion_wallFilmFaces	5.946801e+00	2.261014e+01	1.248085e+01
0.154         	splitter	2.033739e+01	3.307978e+01	2.302253e+01
0.154         	back	5.511323e+00	1.010219e+01	8.324235e+00
0.154         	region0_to_wallFilmRegion_wallFilmFaces	5.945543e+00	2.249865e+01	1.249082e+01
0.1545        	splitter	2.033770e+01	3.307654e+01	2.302171e+01
0.1545        	back	5.527500e+00	1.000049e+01	8.344672e+00
0.1545        	region0_to_wallFilmRegion_wallFilmFaces	5.944520e+00	2.253346e+01	1.249598e+01
0.155         	splitter	2.033339e+01	3.306194e+01	2.301477e+01
0.155         	back	5.547616e+00	1.017804e+01	8.368333e+00
0.155         	region0_to_wallFilmRegion_wallFilmFaces	5.943793e+00	2.272522e+01	1.249645e+01
0.1555        	splitter	2.032457e+01	3.303731e+01	2.300257e+01
0.1555        	back	5.570474e+00	1.036018e+01	8.395211e+00
0.1555        	region0_to_wallFilmRegion_wallFilmFaces	5.943392e+00	2.287673e+01	1.249251e+01
0.156         	splitter	2.031190e+01	3.300826e+01	2.298637e+01
0.156         	back	5.594830e+00	1.054436e+01	8.425046e+00
0.156         	region0_to_wallFilmRegion_wallFilmFaces	5.943315e+00	2.302123e+01	1.248554e+01
0.1565        	splitter	2.029646e+01	3.297553e+01	2.296700e+01
0.1565        	back	5.619496e+00	1.072702e+01	8.457543e+00
0.1565        	region0_to_wallFilmRegion_wallFilmFaces	5.943548e+00	2.315924e+01	1.247763e+01
0.157         	splitter	2.027922e+01	3.293983e+01	2.294586e+01
0.157         	back	5.643348e+00	1.090613e+01	8.492199e+00
0.157         	region0_to_wallFilmRegion_wallFilmFaces	5.944026e+00	2.325032e+01	1.246681e+01
0.1575        	splitter	2.026133e+01	3.290388e+01	2.292484e+01
0.1575        	back	5.665339e+00	1.107932e+01	8.528369e+00
0.1575        	region0_to_wallFilmRegion_wallFilmFaces	5.944687e+00	2.332953e+01	1.245629e+01
0.158         	splitter	2.024376e+01	3.286991e+01	2.290460e+01
0.158         	back	5.684547e+00	1.124399e+01	8.565270e+00
0.158         	region0_to_wallFilmRegion_wallFilmFaces	5.945457e+00	2.341146e+01	1.244870e+01
0.1585        	splitter	2.022755e+01	3.284015e+01	2.288627e+01
0.1585        	back	5.700096e+00	1.139405e+01	8.601911e+00
0.1585        	region0_to_wallFilmRegion_wallFilmFaces	5.946271e+00	2.348961e+01	1.244331e+01
0.159         	splitter	2.021395e+01	3.281665e+01	2.287144e+01
0.159         	back	5.711642e+00	1.152228e+01	8.637046e+00
0.159         	region0_to_wallFilmRegion_wallFilmFaces	5.947044e+00	2.354718e+01	1.244229e+01
0.1595        	splitter	2.020405e+01	3.280160e+01	2.286162e+01
0.1595        	back	5.719262e+00	1.150139e+01	8.656909e+00
0.1595        	region0_to_wallFilmRegion_wallFilmFaces	5.947707e+00	2.356752e+01	1.244703e+01
0.16          	splitter	2.019893e+01	3.279656e+01	2.285761e+01
0.16          	back	5.723401e+00	1.151251e+01	8.676773e+00
0.16          	region0_to_wallFilmRegion_wallFilmFaces	5.948179e+00	2.355171e+01	1.244482e+01
0.1605        	splitter	2.019888e+01	3.280205e+01	2.285951e+01
0.1605        	back	5.724105e+00	1.147083e+01	8.692218e+00
0.1605        	region0_to_wallFilmRegion_wallFilmFaces	5.948376e+00	2.349934e+01	1.244706e+01
0.161         	splitter	2.020348e+01	3.281729e+01	2.286680e+01
0.161         	back	5.721779e+00	1.153353e+01	8.720641e+00
0.161         	region0_to_wallFilmRegion_wallFilmFaces	5.948272e+00	2.343455e+01	1.245819e+01
0.1615        	splitter	2.021247e+01	3.284027e+01	2.287869e+01
0.1615        	back	5.718635e+00	1.148537e+01	8.728809e+00
0.1615        	region0_to_wallFilmRegion_wallFilmFaces	5.947851e+00	2.345527e+01	1.248032e+01
0.162         	splitter	2.022546e+01	3.286974e+01	2.289459e+01
0.162         	back	5.715222e+00	1.151476e+01	8.747536e+00
0.162         	region0_to_wallFilmRegion_wallFilmFaces	5.947149e+00	2.339723e+01	1.250788e+01
0.1625        	splitter	2.024198e+01	3.290399e+01	2.291371e+01
0.1625        	back	5.711497e+00	1.151401e+01	8.765390e+00
0.1625        	region0_to_wallFilmRegion_wallFilmFaces	5.946161e+00	2.341711e+01	1.253707e+01
0.163         	splitter	2.026103e+01	3.294083e+01	2.293473e+01
0.163         	back	5.708562e+00	1.146561e+01	8.775888e+00
0.163         	region0_to_wallFilmRegion_wallFilmFaces	5.944928e+00	2.335767e+01	1.256249e+01
0.1635        	splitter	2.028113e+01	3.297709e+01	2.295579e+01
0.1635        	back	5.708398e+00	1.139823e+01	8.782082e+00
0.1635        	region0_to_wallFilmRegion_wallFilmFaces	5.943505e+00	2.311590e+01	1.258288e+01
0.164         	splitter	2.030068e+01	3.300955e+01	2.297489e+01
0.164         	back	5.712295e+00	1.131488e+01	8.786401e+00
0.164         	region0_to_wallFilmRegion_wallFilmFaces	5.941966e+00	2.287275e+01	1.259903e+01
0.1645        	splitter	2.031824e+01	3.303490e+01	2.299023e+01
0.1645        	back	5.726321e+00	1.121689e+01	8.791045e+00
0.1645        	region0_to_wallFilmRegion_wallFilmFaces	5.940411e+00	2.282489e+01	1.261040e+01
0.165         	splitter	2.033257e+01	3.305080e+01	2.300053e+01
0.165         	back	5.756230e+00	1.110849e+01	8.797731e+00
0.165         	region0_to_wallFilmRegion_wallFilmFaces	5.938937e+00	2.282561e+01	1.261691e+01
0.1655        	splitter	2.034210e+01	3.305606e+01	2.300510e+01
0.1655        	back	5.800738e+00	1.099284e+01	8.807367e+00
0.1655        	region0_to_wallFilmRegion_wallFilmFaces	5.937643e+00	2.281669e+01	1.262119e+01
0.166         	splitter	2.034058e+01	3.305035e+01	2.300379e+01
0.166         	back	5.857327e+00	1.087270e+01	8.820676e+00
0.166         	region0_to_wallFilmRegion_wallFilmFaces	5.936587e+00	2.286464e+01	1.262172e+01
0.1665        	splitter	2.033474e+01	3.303461e+01	2.299700e+01
0.1665        	back	5.914585e+00	1.075026e+01	8.838153e+00
0.1665        	region0_to_wallFilmRegion_wallFilmFaces	5.935814e+00	2.290662e+01	1.261448e+01
0.167         	splitter	2.032494e+01	3.301026e+01	2.298550e+01
0.167         	back	5.933456e+00	1.062755e+01	8.860076e+00
0.167         	region0_to_wallFilmRegion_wallFilmFaces	5.935338e+00	2.293732e+01	1.260562e+01
0.1675        	splitter	2.031186e+01	3.297946e+01	2.297050e+01
0.1675        	back	5.958222e+00	1.063123e+01	8.886582e+00
0.1675        	region0_to_wallFilmRegion_wallFilmFaces	5.935151e+00	2.301966e+01	1.259184e+01
0.168         	splitter	2.029663e+01	3.294513e+01	2.295344e+01
0.168         	back	5.987249e+00	1.085050e+01	8.917606e+00
0.168         	region0_to_wallFilmRegion_wallFilmFaces	5.935210e+00	2.308362e+01	1.257690e+01
0.1685        	splitter	2.027996e+01	3.290944e+01	2.293529e+01
0.1685        	back	6.018778e+00	1.107487e+01	8.952920e+00
0.1685        	region0_to_wallFilmRegion_wallFilmFaces	5.935460e+00	2.304890e+01	1.256447e+01
0.169         	splitter	2.026269e+01	3.287425e+01	2.291692e+01
0.169         	back	6.051094e+00	1.130393e+01	8.992200e+00
0.169         	region0_to_wallFilmRegion_wallFilmFaces	5.935843e+00	2.295838e+01	1.255118e+01
0.1695        	splitter	2.024545e+01	3.284077e+01	2.289904e+01
0.1695        	back	6.082578e+00	1.153413e+01	9.034728e+00
0.1695        	region0_to_wallFilmRegion_wallFilmFaces	5.936323e+00	2.305316e+01	1.254516e+01
0.17          	splitter	2.022918e+01	3.281246e+01	2.288273e+01
0.17          	back	6.111788e+00	1.147635e+01	9.049285e+00
0.17          	region0_to_wallFilmRegion_wallFilmFaces	5.936861e+00	2.313923e+01	1.254707e+01
0.1705        	splitter	2.021517e+01	3.279286e+01	2.286932e+01
0.1705        	back	6.137486e+00	1.142388e+01	9.055298e+00
0.1705        	region0_to_wallFilmRegion_wallFilmFaces	5.937414e+00	2.313537e+01	1.255493e+01
0.171         	splitter	2.020422e+01	3.278046e+01	2.285990e+01
0.171         	back	6.158717e+00	1.152291e+01	9.081467e+00
0.171         	region0_to_wallFilmRegion_wallFilmFaces	5.937909e+00	2.305104e+01	1.256484e+01
0.1715        	splitter	2.019737e+01	3.277588e+01	2.285519e+01
0.1715        	back	6.174494e+00	1.150703e+01	9.099888e+00
0.1715        	region0_to_wallFilmRegion_wallFilmFaces	5.938295e+00	2.303936e+01	1.257262e+01
0.172         	splitter	2.019435e+01	3.277954e+01	2.285495e+01
0.172         	back	6.184675e+00	1.149886e+01	9.115206e+00
0.172         	region0_to_wallFilmRegion_wallFilmFaces	5.938517e+00	2.304574e+01	1.257134e+01
0.1725        	splitter	2.019500e+01	3.279030e+01	2.285876e+01
0.1725        	back	6.189738e+00	1.153914e+01	9.126841e+00
0.1725        	region0_to_wallFilmRegion_wallFilmFaces	5.938546e+00	2.300464e+01	1.257470e+01
0.173         	splitter	2.019927e+01	3.280671e+01	2.286614e+01
0.173         	back	6.190522e+00	1.140410e+01	9.130142e+00
0.173         	region0_to_wallFilmRegion_wallFilmFaces	5.938408e+00	2.360062e+01	1.258653e+01
0.1735        	splitter	2.020684e+01	3.282821e+01	2.287682e+01
0.1735        	back	6.187352e+00	1.152013e+01	9.163697e+00
0.1735        	region0_to_wallFilmRegion_wallFilmFaces	5.938083e+00	2.404462e+01	1.259914e+01
0.174         	splitter	2.021751e+01	3.285389e+01	2.289045e+01
0.174         	back	6.180894e+00	1.154170e+01	9.175251e+00
0.174         	region0_to_wallFilmRegion_wallFilmFaces	5.937595e+00	2.302522e+01	1.261480e+01
0.1745        	splitter	2.023093e+01	3.288216e+01	2.290625e+01
0.1745        	back	6.173598e+00	1.151683e+01	9.190748e+00
0.1745        	region0_to_wallFilmRegion_wallFilmFaces	5.936936e+00	2.292574e+01	1.262865e+01
0.175         	splitter	2.024589e+01	3.291142e+01	2.292291e+01
0.175         	back	6.166901e+00	1.153222e+01	9.206438e+00
0.175         	region0_to_wallFilmRegion_wallFilmFaces	5.936084e+00	2.275742e+01	1.263566e+01
0.1755        	splitter	2.026141e+01	3.293960e+01	2.293933e+01
0.1755        	back	6.160675e+00	1.148723e+01	9.230527e+00
0.1755        	region0_to_wallFilmRegion_wallFilmFaces	5.935041e+00	2.269800e+01	1.263888e+01
0.176         	splitter	2.027695e+01	3.296441e+01	2.295447e+01
0.176         	back	6.156452e+00	1.150208e+01	9.237962e+00
0.176         	region0_to_wallFilmRegion_wallFilmFaces	5.933943e+00	2.261193e+01	1.263897e+01
0.1765        	splitter	2.029153e+01	3.298473e+01	2.296721e+01
0.1765        	back	6.156600e+00	1.150278e+01	9.270847e+00
0.1765        	region0_to_wallFilmRegion_wallFilmFaces	5.932814e+00	2.251222e+01	1.263306e+01
0.177         	splitter	2.030364e+01	3.299938e+01	2.297669e+01
0.177         	back	6.163488e+00	1.149312e+01	9.294914e+00
0.177         	region0_to_wallFilmRegion_wallFilmFaces	5.931705e+00	2.239501e+01	1.262602e+01
0.1775        	splitter	2.031334e+01	3.300655e+01	2.298252e+01
0.1775        	back	6.187191e+00	1.148351e+01	9.328119e+00
0.1775        	region0_to_wallFilmRegion_wallFilmFaces	5.930688e+00	2.228105e+01	1.262221e+01
0.178         	splitter	2.032047e+01	3.300648e+01	2.298435e+01
0.178         	back	6.230603e+00	1.142181e+01	9.352146e+00
0.178         	region0_to_wallFilmRegion_wallFilmFaces	5.929807e+00	2.216099e+01	1.261458e+01
0.1785        	splitter	2.032446e+01	3.300031e+01	2.298257e+01
0.1785        	back	6.290594e+00	1.149045e+01	9.385097e+00
0.1785        	region0_to_wallFilmRegion_wallFilmFaces	5.929033e+00	2.198089e+01	1.260190e+01
0.179         	splitter	2.032391e+01	3.298792e+01	2.297722e+01
0.179         	back	6.363624e+00	1.144041e+01	9.413711e+00
0.179         	region0_to_wallFilmRegion_wallFilmFaces	5.928408e+00	2.179462e+01	1.258785e+01
0.1795        	splitter	2.031512e+01	3.296908e+01	2.296821e+01
0.1795        	back	6.408074e+00	1.133643e+01	9.442099e+00
0.1795        	region0_to_wallFilmRegion_wallFilmFaces	5.927977e+00	2.158558e+01	1.257693e+01
0.18          	splitter	2.030409e+01	3.294623e+01	2.295645e+01
0.18          	back	6.436528e+00	1.121122e+01	9.472677e+00
0.18          	region0_to_wallFilmRegion_wallFilmFaces	5.927688e+00	2.138948e+01	1.257345e+01
0.1805        	splitter	2.029142e+01	3.292026e+01	2.294302e+01
0.1805        	back	6.470792e+00	1.130900e+01	9.506797e+00
0.1805        	region0_to_wallFilmRegion_wallFilmFaces	5.927559e+00	2.158186e+01	1.255775e+01
0.181         	splitter	2.027675e+01	3.289216e+01	2.292805e+01
0.181         	back	6.508709e+00	1.150299e+01	9.537169e+00
0.181         	region0_to_wallFilmRegion_wallFilmFaces	5.927563e+00	2.159474e+01	1.254655e+01
0.1815        	splitter	2.026146e+01	3.286366e+01	2.291194e+01
0.1815        	back	6.547987e+00	1.148477e+01	9.534786e+00
0.1815        	region0_to_wallFilmRegion_wallFilmFaces	5.927672e+00	2.161371e+01	1.253315e+01
0.182         	splitter	2.024519e+01	3.283405e+01	2.289564e+01
0.182         	back	6.586721e+00	1.152771e+01	9.554881e+00
0.182         	region0_to_wallFilmRegion_wallFilmFaces	5.927878e+00	2.114925e+01	1.252018e+01
0.1825        	splitter	2.022890e+01	3.280561e+01	2.287912e+01
0.1825        	back	6.623018e+00	1.153390e+01	9.553878e+00
0.1825        	region0_to_wallFilmRegion_wallFilmFaces	5.928196e+00	2.068851e+01	1.250831e+01
0.183         	splitter	2.021430e+01	3.278331e+01	2.286491e+01
0.183         	back	6.655439e+00	1.155974e+01	9.567195e+00
0.183         	region0_to_wallFilmRegion_wallFilmFaces	5.928574e+00	2.062529e+01	1.249881e+01
0.1835        	splitter	2.020173e+01	3.276796e+01	2.285344e+01
0.1835        	back	6.682810e+00	1.154399e+01	9.573385e+00
0.1835        	region0_to_wallFilmRegion_wallFilmFaces	5.928973e+00	2.090066e+01	1.249169e+01
0.184         	splitter	2.019262e+01	3.275897e+01	2.284605e+01
0.184         	back	6.704308e+00	1.150959e+01	9.574419e+00
0.184         	region0_to_wallFilmRegion_wallFilmFaces	5.929340e+00	2.085427e+01	1.248381e+01
0.1845        	splitter	2.018707e+01	3.275759e+01	2.284300e+01
0.1845        	back	6.719190e+00	1.156653e+01	9.580866e+00
0.1845        	region0_to_wallFilmRegion_wallFilmFaces	5.929579e+00	2.087752e+01	1.247989e+01
0.185         	splitter	2.018465e+01	3.276269e+01	2.284345e+01
0.185         	back	6.727042e+00	1.156331e+01	9.596840e+00
0.185         	region0_to_wallFilmRegion_wallFilmFaces	5.929700e+00	2.101114e+01	1.247702e+01
0.1855        	splitter	2.018542e+01	3.277399e+01	2.284753e+01
0.1855        	back	6.728876e+00	1.153120e+01	9.598459e+00
0.1855        	region0_to_wallFilmRegion_wallFilmFaces	5.929650e+00	2.074396e+01	1.247751e+01
0.186         	splitter	2.018939e+01	3.278887e+01	2.285429e+01
