# y+ ()       
# Time        	patch         	min           	max           	average       
0.42          	splitter	3.348372e+01	5.743686e+01	3.760661e+01
0.42          	back	6.211688e+00	1.162938e+01	9.558666e+00
0.42          	sides	9.704677e+00	2.856340e+01	2.242504e+01
