5.99988e-07   	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.648078e-03	1.000000e+00
1.31994e-06   	1.177834e-01	2.520727e-01	5.746126e-02	2.751244e-02	1.557404e-02	7.470577e-02
2.18383e-06   	6.944599e-02	1.941466e-01	3.425602e-02	1.225020e-02	1.192092e-02	4.561956e-02
3.22041e-06   	5.206093e-02	1.642126e-01	2.689028e-02	1.612126e-02	1.772552e-02	3.557199e-02
4.46426e-06   	4.325513e-02	1.540236e-01	2.375842e-02	1.490514e-02	1.544978e-02	3.047024e-02
5.95679e-06   	3.829724e-02	1.474954e-01	2.231624e-02	1.327146e-02	1.291746e-02	2.747307e-02
7.74784e-06   	3.543475e-02	1.411778e-01	2.174577e-02	1.285351e-02	1.229687e-02	2.579068e-02
9.89671e-06   	3.388993e-02	1.349802e-01	2.181784e-02	1.354528e-02	1.051569e-02	2.453930e-02
1.24748e-05   	3.339221e-02	1.292408e-01	2.236647e-02	1.393674e-02	1.058547e-02	2.387379e-02
1.55679e-05   	3.377602e-02	1.246013e-01	2.335659e-02	1.469910e-02	1.035096e-02	2.359739e-02
1.92796e-05   	3.501520e-02	1.190160e-01	2.482934e-02	1.496509e-02	1.012913e-02	2.365898e-02
2.37333e-05   	3.712237e-02	1.123167e-01	2.676374e-02	1.521328e-02	1.004561e-02	2.409315e-02
2.90767e-05   	3.996561e-02	1.048027e-01	2.919658e-02	1.519386e-02	1.048862e-02	2.467876e-02
3.54889e-05   	4.374329e-02	9.741176e-02	3.212016e-02	1.539296e-02	1.104148e-02	2.552087e-02
4.31835e-05   	4.858633e-02	9.146617e-02	3.553704e-02	1.558011e-02	1.143609e-02	2.653572e-02
5.24113e-05   	5.453720e-02	8.814636e-02	3.946799e-02	1.583196e-02	1.192455e-02	2.780669e-02
6.34765e-05   	6.101759e-02	8.521466e-02	4.364155e-02	1.583118e-02	1.202514e-02	2.925965e-02
7.64484e-05   	6.576199e-02	8.129934e-02	4.677341e-02	1.509277e-02	1.154837e-02	3.010480e-02
9.13487e-05   	6.804939e-02	7.523509e-02	4.807382e-02	1.395610e-02	1.082878e-02	3.040557e-02
0.000108172   	6.702936e-02	7.672831e-02	4.731972e-02	1.274162e-02	1.020021e-02	3.155871e-02
0.000126906   	6.449050e-02	8.232972e-02	4.540966e-02	1.202284e-02	9.779440e-03	3.622110e-02
0.000146077   	5.769422e-02	7.820388e-02	4.003662e-02	1.116653e-02	9.062377e-03	3.767140e-02
0.000165286   	5.202185e-02	6.966512e-02	3.481970e-02	1.056012e-02	8.613510e-03	3.698228e-02
0.000184532   	4.887422e-02	6.029020e-02	3.053984e-02	1.023359e-02	8.461257e-03	3.509110e-02
0.000203853   	4.544888e-02	5.080674e-02	2.715345e-02	1.002949e-02	8.420851e-03	3.404840e-02
0.000223175   	4.178775e-02	4.409110e-02	2.444029e-02	9.781745e-03	8.332031e-03	3.366393e-02
0.000242535   	3.861075e-02	3.930304e-02	2.326532e-02	9.593984e-03	8.213819e-03	3.224285e-02
0.000261895   	3.617197e-02	3.669985e-02	2.214998e-02	9.294879e-03	7.986720e-03	3.013677e-02
0.000281255   	3.386516e-02	3.514935e-02	2.095736e-02	8.975447e-03	7.681101e-03	2.902349e-02
0.000300654   	3.246418e-02	3.330531e-02	2.015732e-02	8.595383e-03	7.354718e-03	2.776709e-02
0.000320053   	3.092809e-02	3.099361e-02	1.909791e-02	8.250992e-03	7.015776e-03	2.661581e-02
0.000339451   	2.982585e-02	2.829367e-02	1.818121e-02	7.911321e-03	6.618081e-03	2.594856e-02
0.00035885    	2.869937e-02	2.568854e-02	1.735672e-02	7.596934e-03	6.339639e-03	2.499316e-02
0.000378249   	2.764156e-02	2.392616e-02	1.645390e-02	7.351684e-03	6.058931e-03	2.419061e-02
0.000397647   	2.652040e-02	2.298577e-02	1.577567e-02	7.127995e-03	5.779392e-03	2.327581e-02
0.000417046   	2.544064e-02	2.299689e-02	1.511198e-02	6.930529e-03	5.588750e-03	2.234480e-02
0.000436484   	2.444609e-02	2.320913e-02	1.459741e-02	6.796502e-03	5.402005e-03	2.149336e-02
0.000455922   	2.339919e-02	2.366805e-02	1.405596e-02	6.630973e-03	5.215378e-03	2.058150e-02
0.00047536    	2.232444e-02	2.434920e-02	1.358170e-02	6.504700e-03	5.082057e-03	1.977229e-02
0.000494798   	2.139844e-02	2.486254e-02	1.315514e-02	6.404483e-03	4.959322e-03	1.901241e-02
0.000514236   	2.050502e-02	2.514693e-02	1.275043e-02	6.299243e-03	4.830700e-03	1.834759e-02
0.000533674   	1.973520e-02	2.518463e-02	1.241800e-02	6.183991e-03	4.741153e-03	1.768329e-02
0.000553112   	1.896850e-02	2.490172e-02	1.212282e-02	6.100016e-03	4.652423e-03	1.705349e-02
0.00057255    	1.825262e-02	2.420022e-02	1.185748e-02	6.010560e-03	4.558242e-03	1.640330e-02
0.000591988   	1.754837e-02	2.327163e-02	1.164717e-02	5.918027e-03	4.480212e-03	1.572101e-02
0.000611427   	1.688679e-02	2.260321e-02	1.145053e-02	5.833866e-03	4.399085e-03	1.509609e-02
0.000630865   	1.628858e-02	2.238907e-02	1.123687e-02	5.772658e-03	4.320993e-03	1.450288e-02
0.000650303   	1.574820e-02	2.285916e-02	1.099845e-02	5.702216e-03	4.267257e-03	1.396849e-02
0.000669741   	1.525142e-02	2.407337e-02	1.074835e-02	5.655768e-03	4.218988e-03	1.346955e-02
0.000689179   	1.477320e-02	2.580648e-02	1.045859e-02	5.660782e-03	4.231547e-03	1.298288e-02
0.000708617   	1.429242e-02	2.829654e-02	1.012489e-02	5.685820e-03	4.315344e-03	1.245010e-02
0.000728055   	1.381700e-02	3.171465e-02	9.748638e-03	5.742175e-03	4.436225e-03	1.195947e-02
0.000747493   	1.335595e-02	3.581624e-02	9.340122e-03	5.863078e-03	4.626386e-03	1.150392e-02
0.000766931   	1.292274e-02	3.978262e-02	8.906700e-03	6.040391e-03	4.893697e-03	1.107653e-02
0.000786328   	1.248741e-02	4.297656e-02	8.464985e-03	6.244179e-03	5.289237e-03	1.066185e-02
0.000805684   	1.208116e-02	4.505312e-02	8.094165e-03	6.537818e-03	5.807643e-03	1.024195e-02
0.000824147   	1.119485e-02	4.420672e-02	7.666543e-03	6.694115e-03	6.190785e-03	9.440167e-03
0.000840621   	9.755068e-03	4.012585e-02	7.063041e-03	6.441220e-03	6.120075e-03	8.198399e-03
0.000855785   	8.809353e-03	3.654434e-02	6.768646e-03	6.339082e-03	6.132746e-03	7.359504e-03
0.000870029   	8.153562e-03	3.337521e-02	6.620572e-03	6.313350e-03	6.164699e-03	6.760502e-03
0.000883635   	7.710379e-03	3.070696e-02	6.567932e-03	6.317967e-03	6.221613e-03	6.344944e-03
0.000896771   	7.395535e-03	2.836638e-02	6.562761e-03	6.308725e-03	6.273457e-03	6.035165e-03
0.000909592   	7.194834e-03	2.643002e-02	6.600201e-03	6.282501e-03	6.255901e-03	5.816626e-03
0.000922183   	7.063215e-03	2.472448e-02	6.654243e-03	6.239798e-03	6.223841e-03	5.671410e-03
0.000934601   	7.028481e-03	2.323830e-02	6.710957e-03	6.182387e-03	6.216844e-03	5.586722e-03
0.000946902   	7.074370e-03	2.191218e-02	6.776289e-03	6.093518e-03	6.139479e-03	5.570676e-03
0.000959119   	7.173338e-03	2.073312e-02	6.840975e-03	5.974552e-03	6.047611e-03	5.605674e-03
0.000971304   	7.313091e-03	1.963940e-02	6.916010e-03	5.866002e-03	5.985340e-03	5.678434e-03
0.000983472   	7.467607e-03	1.869184e-02	6.991395e-03	5.733192e-03	5.871699e-03	5.757574e-03
0.00099564    	7.630375e-03	1.777327e-02	7.067351e-03	5.593138e-03	5.777203e-03	5.848166e-03
0.00100784    	7.806847e-03	1.698376e-02	7.161716e-03	5.458829e-03	5.699687e-03	5.946875e-03
0.00102009    	7.989242e-03	1.625563e-02	7.268151e-03	5.321684e-03	5.613217e-03	6.054601e-03
0.00103239    	8.154878e-03	1.563043e-02	7.384812e-03	5.172106e-03	5.548009e-03	6.144492e-03
0.00104478    	8.330702e-03	1.513568e-02	7.530119e-03	5.047391e-03	5.488323e-03	6.232457e-03
0.00105725    	8.496228e-03	1.477227e-02	7.684729e-03	4.911134e-03	5.414456e-03	6.304888e-03
0.00106981    	8.664164e-03	1.452431e-02	7.848917e-03	4.771527e-03	5.348674e-03	6.368120e-03
0.0010825     	8.869772e-03	1.439866e-02	8.039161e-03	4.662452e-03	5.300803e-03	6.437814e-03
0.00109529    	9.070720e-03	1.430557e-02	8.223691e-03	4.529338e-03	5.225016e-03	6.506103e-03
0.00110821    	9.288407e-03	1.426685e-02	8.422642e-03	4.407863e-03	5.144945e-03	6.584309e-03
0.00112127    	9.510419e-03	1.421626e-02	8.627151e-03	4.307971e-03	5.082178e-03	6.655089e-03
0.00113446    	9.734218e-03	1.413149e-02	8.835239e-03	4.196126e-03	5.016189e-03	6.720296e-03
0.0011478     	9.955348e-03	1.404625e-02	9.048492e-03	4.084289e-03	4.947546e-03	6.783720e-03
0.00116127    	1.017493e-02	1.391313e-02	9.257421e-03	3.995169e-03	4.872142e-03	6.836516e-03
0.00117489    	1.038836e-02	1.380458e-02	9.467657e-03	3.898922e-03	4.792277e-03	6.876715e-03
