# Forces        
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
# Time          forces(pressure viscous porous)	moments(pressure viscous porous)
0.0173529       	((4.66899847e-07 6.08941020e-02 -1.39924680e-07) (4.19082836e-08 1.33286541e-03 4.39730520e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.59418398e-08 -2.04133757e-08 1.55454428e-08) (-7.43381216e-10 1.03841616e-09 3.98750407e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0176471       	((3.38318499e-07 6.07799923e-02 2.67279461e-08) (1.91561685e-08 1.33458308e-03 1.01273118e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.83187354e-08 -1.51256073e-08 1.93587820e-08) (-4.04063874e-09 8.13074235e-10 5.11939632e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0179412       	((9.69056444e-08 6.06628213e-02 -4.54857286e-07) (1.25145215e-08 1.33582047e-03 5.09926137e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-3.03936047e-08 -1.35234082e-08 2.79902143e-08) (-2.24995149e-09 4.84805428e-10 -1.91615155e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0182353       	((1.36451289e-07 6.05592574e-02 -2.95152873e-07) (1.02214977e-08 1.33648700e-03 2.78602455e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.89742237e-08 -1.44460546e-08 2.64943190e-08) (2.92926758e-10 5.37714825e-10 -3.88222627e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0185294       	((1.70124453e-07 6.04642245e-02 -2.48937795e-07) (8.59413905e-09 1.33724154e-03 1.80129874e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.90521291e-08 -1.48480761e-08 2.52430365e-08) (-1.19680297e-09 5.83058135e-10 -4.84822837e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0188235       	((1.97713963e-07 6.03659136e-02 -1.48583126e-07) (8.76681266e-09 1.33798496e-03 8.34088719e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-3.06241976e-08 -1.53162383e-08 2.37064999e-08) (-5.36791613e-10 5.67447051e-10 -5.99302990e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0191176       	((1.95372046e-07 6.02760759e-02 -2.30371768e-07) (8.34795425e-09 1.33881453e-03 2.96238335e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.99031160e-08 -1.51437581e-08 2.39460704e-08) (-1.25975757e-09 5.68010643e-10 -6.72160767e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0194118       	((2.25979125e-07 6.01875628e-02 -2.23532012e-07) (8.92464214e-09 1.33957936e-03 5.89288626e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-3.24327640e-08 -1.51216246e-08 2.20942502e-08) (-5.45878557e-09 5.29852815e-10 -7.61322815e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0197059       	((2.12895243e-07 6.01057653e-02 -3.75856672e-07) (8.31663735e-09 1.34021627e-03 1.01787662e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-3.36090218e-08 -1.46911198e-08 2.27172450e-08) (-4.28384855e-09 5.19902744e-10 -8.04108348e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.02            	((2.15870022e-07 6.00258937e-02 -3.33473082e-07) (7.54302252e-09 1.34072885e-03 1.07006394e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-3.49932490e-08 -1.45943291e-08 2.23213096e-08) (-4.24907214e-09 4.92457435e-10 -8.42742452e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.020303        	((2.18792026e-07 5.99502479e-02 -3.69183610e-07) (6.35779090e-09 1.34132324e-03 1.08178976e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-3.60304573e-08 -1.41211119e-08 2.18760130e-08) (-4.45174227e-09 4.70977040e-10 -8.64966658e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0206061       	((2.19292669e-07 5.98742634e-02 -3.95099960e-07) (4.91534054e-09 1.34180264e-03 1.07847809e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-3.67308297e-08 -1.38589582e-08 2.16619761e-08) (-4.66020689e-09 4.49893773e-10 -8.80295546e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0209091       	((2.11236429e-07 5.98026002e-02 -6.24691182e-07) (3.49943802e-09 1.34213861e-03 2.48631048e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-3.59510632e-08 -1.36843441e-08 2.14088594e-08) (-1.24048977e-09 4.25498574e-10 -8.69839168e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0212121       	((5.78974220e-08 5.97372391e-02 -6.33771620e-07) (2.74334869e-08 1.34252690e-03 -2.27422138e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-3.34614771e-08 -1.73227476e-08 3.23222976e-08) (1.42304632e-09 -2.20264674e-11 -1.04117680e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0215152       	((2.23616341e-07 5.96745723e-02 -3.20195852e-08) (9.63952102e-09 1.34275221e-03 -1.42517453e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.96817846e-08 -1.05846091e-08 2.04581254e-08) (2.99853123e-09 5.82145442e-10 -9.05518404e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0218182       	((1.93466915e-07 5.96141986e-02 1.19147032e-07) (-2.68289711e-09 1.34299873e-03 -1.75684082e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.69017690e-08 -1.15993408e-08 2.20449575e-08) (1.60569380e-09 3.72633201e-10 -7.85911888e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0221212       	((4.32601507e-07 5.95584004e-02 -6.29656824e-08) (-5.17388959e-08 1.34342742e-03 5.28109290e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.76632091e-08 -1.80768334e-09 1.19104210e-08) (-6.90910179e-10 -1.40584436e-10 -5.48518459e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0224242       	((3.62474113e-07 5.95011396e-02 4.36655199e-07) (-1.52697890e-07 1.34370673e-03 8.18937380e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.87561269e-08 -1.80551532e-08 7.35937557e-09) (1.12556654e-09 -1.46707592e-10 -6.09923539e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0227273       	((-1.04946399e-06 5.94497575e-02 7.89558044e-07) (3.36689362e-08 1.34398394e-03 3.21946853e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.04850985e-08 -1.98237792e-08 8.50164079e-08) (2.09203275e-09 6.49995517e-10 -4.56047754e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0230303       	((7.14723825e-07 5.93993898e-02 -2.27334908e-07) (-7.55061510e-08 1.34416029e-03 -4.11627226e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.23296601e-08 -1.48351952e-08 2.24031628e-09) (3.98676204e-10 3.18528431e-10 -2.27269894e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0233333       	((2.97189542e-07 5.93581655e-02 5.61876874e-07) (-1.03669642e-07 1.34437316e-03 4.79799100e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.15975486e-08 -1.56074402e-08 1.45050546e-08) (-1.73160117e-09 1.16638473e-09 -2.07537843e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0236364       	((2.30499509e-07 5.93083858e-02 3.18087018e-07) (-9.17863435e-08 1.34457159e-03 -1.87279727e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.04707815e-08 -3.63633068e-09 2.18882450e-08) (-2.27949728e-09 9.04107253e-11 -2.81753132e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0239394       	((7.96712989e-08 5.92710086e-02 1.19327439e-07) (-4.95290345e-08 1.34471409e-03 6.36057325e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.75784511e-08 -8.42915426e-09 4.17606679e-08) (-3.06994069e-09 6.48848816e-10 -3.61769362e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0242424       	((1.57942775e-07 5.92309857e-02 9.47242427e-08) (-8.63702561e-08 1.34488300e-03 1.11753609e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.96664273e-08 -7.51531593e-09 1.82762154e-08) (-1.83196901e-09 3.44269401e-10 -2.19095108e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0245455       	((1.50156124e-07 5.91927276e-02 -2.10377848e-07) (-9.94795637e-08 1.34510804e-03 4.28233117e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-3.15967486e-08 -2.29343400e-09 1.69936984e-08) (-3.39909238e-09 3.90059798e-10 -1.95847969e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0248485       	((-1.42125941e-07 5.91596122e-02 -5.03022761e-08) (2.53058603e-08 1.34534284e-03 8.22311890e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-3.18582711e-08 -1.06284487e-08 4.50775344e-08) (-2.96734439e-09 5.98707262e-10 -3.49076582e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0251515       	((2.99550701e-07 5.91243233e-02 -4.10101478e-07) (2.89612973e-08 1.34537970e-03 3.78859549e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-3.31155019e-08 7.12342751e-09 2.31174734e-08) (3.36922379e-10 -1.05179286e-09 -2.00539926e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0254545       	((-5.56078685e-08 5.90953303e-02 -1.79441571e-07) (7.78304099e-08 1.34570808e-03 6.08116542e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-3.30063163e-08 -3.56844773e-08 2.52536604e-08) (-2.03130135e-09 9.60675568e-10 -2.30286688e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0257576       	((-7.02010770e-08 5.90651675e-02 3.31864243e-08) (8.07540062e-08 1.34590581e-03 5.28394635e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.99386709e-08 -1.20188981e-08 2.63307924e-08) (-2.28659377e-09 2.00785274e-09 3.05848079e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0260606       	((7.50855813e-07 5.90384662e-02 -3.06110110e-07) (-3.43872943e-08 1.34612925e-03 6.04245752e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-3.45517117e-08 -2.47877829e-10 -1.15660584e-08) (-3.99416033e-09 6.86012998e-10 2.49166494e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0263636       	((5.61603695e-07 5.90127165e-02 -2.87316325e-07) (-4.62596790e-08 1.34630491e-03 7.60056139e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.87663620e-08 -1.17245844e-08 -2.29302827e-09) (-3.55725246e-09 1.70470590e-09 1.32194311e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0266667       	((-4.59489105e-08 5.89936538e-02 -3.04960395e-07) (-1.19721385e-07 1.34682489e-03 1.19846307e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.48391498e-08 -1.21844841e-08 1.54329332e-08) (8.38776875e-10 2.09048809e-09 3.36691041e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0269697       	((-6.50272154e-07 5.89704621e-02 3.81520493e-07) (1.15481321e-07 1.34715562e-03 -2.04351322e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.69357151e-08 -1.29772201e-08 6.15233134e-08) (4.78014188e-09 1.79320956e-09 -2.38709126e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0272727       	((4.70222950e-07 5.89514873e-02 7.31086345e-07) (6.64581575e-08 1.34746440e-03 -5.05499603e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.45715700e-08 4.33194536e-09 3.30130094e-09) (3.45645880e-09 7.51057936e-10 -2.69052481e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0275758       	((3.70921455e-07 5.89359578e-02 3.12841493e-07) (3.11842046e-09 1.34772622e-03 3.30505354e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.56835829e-08 -2.77387682e-08 5.27978983e-09) (1.25536729e-09 2.51419432e-09 9.06093132e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0278788       	((3.92526530e-07 5.89231603e-02 1.94443784e-06) (-9.15736341e-08 1.34824501e-03 1.24045542e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-5.77983750e-09 6.02587791e-09 -6.77760445e-09) (2.86636396e-09 1.41396787e-09 1.48023207e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0281818       	((-2.48827270e-07 5.89045112e-02 1.25251853e-06) (-1.47411406e-07 1.34860204e-03 -3.21368274e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-5.70343994e-09 -9.34257893e-10 4.85317334e-08) (2.74674055e-09 1.22166906e-09 1.26589347e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0284848       	((-4.20118203e-07 5.88964356e-02 7.07590146e-07) (-1.34634742e-07 1.34895424e-03 2.82403383e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.17904346e-08 -2.89760311e-08 4.42719474e-08) (1.20580716e-09 3.24219873e-09 -2.06081730e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0287879       	((-6.00337408e-07 5.88844923e-02 -1.09204805e-07) (-1.56853916e-07 1.34926743e-03 -4.90508833e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.80743984e-08 -4.91602614e-09 4.96419022e-08) (3.98367646e-09 1.49545912e-09 -3.13571515e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0290909       	((-7.78199620e-08 5.88788802e-02 8.60723731e-07) (-2.32447780e-07 1.34998279e-03 1.03751152e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.68125109e-08 -7.61150443e-09 3.26678376e-08) (6.18266602e-11 1.23374775e-11 -5.62747708e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0293939       	((4.06507006e-08 5.88671346e-02 1.25482647e-06) (-1.83922465e-07 1.35043219e-03 8.88494855e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-9.50611900e-09 -3.94713824e-08 2.93705024e-08) (3.00940367e-09 2.53835357e-10 -5.58026550e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.029697        	((2.99979188e-07 5.88659666e-02 2.32618802e-07) (-1.11455058e-07 1.35110476e-03 1.23710937e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-3.13131783e-08 -4.03824827e-08 2.33788515e-08) (-1.95762312e-09 2.31403211e-09 -3.29030365e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.03            	((-6.67190996e-07 5.88609983e-02 -1.39012229e-07) (5.20185939e-08 1.35160426e-03 2.14715785e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-3.76457696e-08 -2.99212977e-09 7.68549241e-08) (-1.46497566e-09 1.87095157e-09 -3.79471948e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.030303        	((3.36325579e-07 5.88555203e-02 -7.04076982e-07) (-9.40800675e-08 1.35198286e-03 9.88381953e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-4.29720939e-08 -9.41971923e-09 8.40109780e-09) (3.49820704e-09 3.82245151e-09 -1.22252081e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0306061       	((2.54234124e-07 5.88550742e-02 -8.80789784e-07) (-1.51032825e-07 1.35291582e-03 1.04671801e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-4.51268274e-08 -2.80503781e-08 1.19068718e-08) (-7.34912466e-11 2.16453702e-09 -2.04424649e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0309091       	((4.00434985e-07 5.88481904e-02 -5.89257510e-07) (-1.88504800e-07 1.35348861e-03 8.94267074e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.92032321e-08 -2.35217756e-09 1.70880843e-08) (8.12637322e-10 1.88603171e-09 -1.01799343e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0312121       	((-6.60619390e-07 5.88502129e-02 -5.26257594e-07) (1.11040049e-07 1.35438623e-03 1.11064658e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-4.02769169e-08 -4.47426474e-09 5.88863113e-08) (-2.41846398e-09 -3.29412794e-10 -3.16075815e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0315152       	((9.08150481e-07 5.88461357e-02 -1.13001367e-06) (-1.40528033e-07 1.35512311e-03 1.64937055e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-4.77959876e-08 -2.96875539e-08 -1.44733403e-08) (-5.58293519e-09 7.41619482e-10 2.16997972e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0318182       	((-1.23255775e-06 5.88433223e-02 -1.53251702e-06) (1.17452458e-07 1.35563463e-03 1.47037041e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-5.98366838e-08 -1.95018752e-08 8.27807483e-08) (-5.34793188e-09 1.31089108e-09 -3.02720594e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0321212       	((3.79038971e-07 5.88430845e-02 -1.42267186e-06) (-3.71907989e-08 1.35630676e-03 1.64896448e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-5.41767089e-08 -1.77494200e-08 1.10497248e-08) (-7.38229025e-09 9.95856050e-10 9.65626710e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0324242       	((7.89391255e-08 5.88360421e-02 -1.30953229e-06) (-5.95489218e-08 1.35680759e-03 1.52422425e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-5.82138198e-08 -1.69482912e-08 2.53206714e-08) (-3.49771082e-09 5.72927534e-10 6.41527091e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0327273       	((3.07370341e-07 5.88371804e-02 -2.52247789e-06) (-1.83756128e-07 1.35730296e-03 8.73626489e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-7.15037247e-08 -2.10475285e-08 1.93472416e-08) (-5.37099855e-09 4.85107752e-10 -2.31489399e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0330303       	((1.46487896e-07 5.88339788e-02 -1.79204724e-06) (-4.18461848e-08 1.35904419e-03 1.31347084e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-6.07933421e-08 -2.85251102e-08 1.90897147e-08) (-6.14281664e-09 1.36025296e-09 2.67964907e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0333333       	((4.85042651e-07 5.88228160e-02 -2.41486464e-06) (-6.89124435e-08 1.35958877e-03 3.25719306e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-6.11635627e-08 -2.08326496e-08 8.52556385e-09) (-5.50037071e-09 1.48188936e-09 3.15005336e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0336364       	((4.97742805e-07 5.88183097e-02 -2.07750949e-06) (-1.53573344e-07 1.36028845e-03 1.40198690e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-5.68867446e-08 -1.09622156e-09 6.05312470e-09) (-8.15422625e-09 -4.52359099e-10 4.97623081e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0339394       	((5.61700489e-07 5.88132816e-02 -2.98464748e-06) (-2.39219714e-07 1.36142683e-03 1.12218714e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-8.03518496e-08 -1.95420043e-08 2.58597727e-11) (-8.97522443e-09 3.75474036e-10 2.41237114e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0342424       	((-4.64948798e-07 5.87962147e-02 -3.58229639e-06) (-1.06564444e-07 1.36204114e-03 -2.46071500e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-7.76977700e-08 -2.67882941e-08 4.79959371e-08) (-5.51392440e-09 7.01561884e-10 -3.04619921e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0345455       	((-2.50696067e-07 5.87909366e-02 -1.32778121e-06) (1.12218772e-08 1.36279441e-03 1.24655324e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-6.00614329e-08 -1.72372397e-08 3.37828382e-08) (-6.04952074e-09 8.09129545e-10 -3.39145644e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0348485       	((6.34311970e-07 5.87774513e-02 -2.42644975e-06) (-2.23560742e-08 1.36313379e-03 4.79627501e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-7.34996539e-08 -1.42035226e-08 -5.26960821e-09) (-5.40485429e-09 1.75582502e-09 -1.04522543e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0351515       	((6.71647973e-07 5.87616466e-02 -3.64152743e-06) (-9.84881061e-08 1.36343851e-03 9.22732750e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-9.42109806e-08 1.33611776e-08 -6.37027510e-09) (-9.69398695e-09 5.46986999e-10 -2.90217400e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0354545       	((7.79909525e-07 5.87494021e-02 -4.04706236e-06) (-1.96397265e-07 1.36386117e-03 3.43570846e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-9.22017960e-08 4.27060942e-10 -9.29936181e-09) (-1.25049758e-08 2.79466876e-10 8.40743906e-11) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0357576       	((2.58190006e-07 5.87349377e-02 -2.98682018e-06) (-7.22247039e-08 1.36419510e-03 7.41426702e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-7.61310095e-08 8.62143801e-10 1.43460110e-08) (-1.36701471e-08 2.40182342e-10 -1.14833365e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0360606       	((1.22717548e-06 5.87206596e-02 -3.12070382e-06) (-2.40300538e-07 1.36499711e-03 6.81285475e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-6.83699799e-08 3.42247670e-08 -3.21627742e-08) (-1.42803905e-08 -1.89511838e-09 8.18745848e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0363636       	((-2.69934464e-07 5.87027761e-02 -2.40088313e-06) (-6.42125414e-08 1.36528345e-03 -2.99960805e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-5.80639639e-08 -9.91542015e-09 3.88088241e-08) (-8.44724898e-09 -1.29673855e-09 -2.98205850e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0366667       	((1.36805024e-06 5.86903297e-02 -1.94718804e-06) (-2.64538561e-07 1.36573300e-03 8.85817031e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-5.71552099e-08 -1.40499796e-08 -4.56459908e-08) (-9.69825863e-09 -4.36025858e-10 2.93416737e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0369697       	((2.87509501e-07 5.86725627e-02 -1.22697961e-06) (-1.17726129e-07 1.36591084e-03 -1.72247596e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-3.90205634e-08 -1.59528479e-08 8.63899643e-09) (-6.47214429e-09 8.53368993e-10 -3.37280556e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0372727       	((1.16770997e-06 5.86589303e-02 -7.37785740e-07) (-1.66420923e-07 1.36603068e-03 -1.02245675e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-3.35891188e-08 -1.15992042e-08 -2.95976531e-08) (-6.27141163e-09 1.03371163e-09 -2.11525682e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0375758       	((8.14874644e-07 5.86457967e-02 -7.30645738e-07) (-9.18095845e-08 1.36608184e-03 1.64861280e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-3.73727924e-08 -2.42373921e-08 -7.36918328e-09) (-9.34150440e-09 1.86332120e-09 -2.55261431e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0378788       	((-3.52379313e-07 5.86301925e-02 -2.87708758e-07) (7.86529720e-08 1.36608735e-03 5.94373388e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-3.65741470e-08 -1.61666094e-08 2.43927502e-08) (-1.11435656e-08 1.67910299e-09 -3.29163566e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0381818       	((1.86305684e-07 5.86174741e-02 -9.21435515e-07) (1.34287192e-08 1.36614261e-03 8.33845367e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-5.03153081e-08 -3.42373585e-09 -4.31828874e-09) (-9.13520122e-09 3.53259778e-09 -2.04723154e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0384848       	((-6.22902910e-07 5.86058672e-02 -7.68927123e-07) (2.30122833e-07 1.36618948e-03 -4.05200242e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-4.53596321e-08 -1.92794802e-08 3.91264275e-08) (-5.75584852e-09 2.30587092e-09 -1.64980621e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0387879       	((-1.42642627e-08 5.85945410e-02 -6.83613550e-07) (-1.34240717e-07 1.36642165e-03 -1.64759861e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-4.75599531e-08 5.77222037e-09 3.98376876e-09) (-6.11472015e-09 2.35000704e-09 6.82544184e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0390909       	((3.33721191e-07 5.85865757e-02 -7.59094235e-07) (-2.28759297e-07 1.36670656e-03 -8.82762916e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-4.26882176e-08 1.35052803e-08 -9.01919249e-09) (-1.86253452e-09 -1.92400118e-10 -1.23316919e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0393939       	((9.71361525e-07 5.85771008e-02 4.54864661e-07) (-1.53880004e-07 1.36663641e-03 -9.85365929e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.11107607e-08 -7.70632180e-09 -2.62796773e-08) (-3.90015991e-09 6.87060594e-10 -1.62469827e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.039697        	((-6.58578976e-07 5.85705497e-02 1.02815184e-06) (-7.89739197e-08 1.36655472e-03 -1.88407654e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.58842997e-08 -2.54961827e-08 3.21920619e-08) (-3.92976550e-09 2.39434545e-09 -1.23084324e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
