0             	1.013250e+05
1.19904e-05   	1.013274e+05
2.63616e-05   	1.013311e+05
4.35873e-05   	1.013351e+05
6.42437e-05   	1.013388e+05
8.90212e-05   	1.013421e+05
0.000118695   	1.013454e+05
0.000154239   	1.013493e+05
0.000196861   	1.013548e+05
0.000247919   	1.013627e+05
0.00030887    	1.013732e+05
0.000381736   	1.013861e+05
0.000469174   	1.014010e+05
0.000573909   	1.014183e+05
0.000697936   	1.014419e+05
0.000841045   	1.014827e+05
0.000993694   	1.015508e+05
0.00111066    	1.016193e+05
0.00121167    	1.016910e+05
0.00130517    	1.017681e+05
0.00139669    	1.018543e+05
0.00148822    	1.019531e+05
0.00157974    	1.020677e+05
0.0016733     	1.022068e+05
0.00176901    	1.023787e+05
0.001867      	1.025916e+05
0.0019674     	1.028520e+05
0.00206908    	1.031568e+05
0.00217208    	1.034995e+05
0.00227645    	1.038677e+05
0.00238083    	1.042397e+05
0.0024852     	1.045989e+05
0.00258957    	1.049310e+05
0.00269543    	1.052301e+05
0.0028013     	1.054865e+05
0.00290716    	1.057005e+05
0.00301302    	1.058754e+05
0.00312052    	1.060188e+05
0.00322801    	1.061346e+05
0.00333723    	1.062299e+05
0.00344646    	1.063082e+05
0.00355568    	1.063733e+05
0.00366679    	1.064284e+05
0.0037779     	1.064741e+05
0.00388901    	1.065113e+05
0.00400012    	1.065406e+05
0.00411333    	1.065626e+05
0.00422653    	1.065772e+05
0.00433974    	1.065850e+05
0.00445294    	1.065867e+05
0.00456615    	1.065831e+05
0.00468176    	1.065750e+05
0.00479737    	1.065632e+05
0.00491299    	1.065486e+05
0.0050286     	1.065319e+05
0.00514422    	1.065137e+05
0.00525983    	1.064944e+05
0.00537833    	1.064736e+05
0.00549684    	1.064520e+05
0.00561534    	1.064298e+05
0.00573385    	1.064069e+05
0.00585235    	1.063833e+05
0.00597086    	1.063591e+05
0.00608936    	1.063344e+05
0.00620786    	1.063092e+05
0.00632637    	1.062837e+05
0.00644487    	1.062579e+05
0.00656338    	1.062320e+05
0.00668188    	1.062062e+05
0.00680039    	1.061805e+05
0.00691889    	1.061551e+05
0.00703739    	1.061301e+05
0.0071559     	1.061055e+05
0.0072744     	1.060815e+05
0.00739291    	1.060579e+05
0.00751141    	1.060349e+05
0.00762991    	1.060123e+05
0.00774842    	1.059903e+05
0.00786692    	1.059687e+05
0.00798543    	1.059476e+05
0.00810393    	1.059269e+05
0.00822244    	1.059065e+05
0.00834094    	1.058865e+05
0.00845944    	1.058667e+05
0.00857795    	1.058472e+05
0.00869645    	1.058280e+05
0.00881496    	1.058090e+05
0.00893346    	1.057902e+05
0.00905197    	1.057715e+05
0.00917047    	1.057531e+05
0.00928897    	1.057348e+05
0.00940748    	1.057167e+05
0.00952598    	1.056986e+05
0.00964449    	1.056808e+05
0.00976299    	1.056630e+05
0.0098815     	1.056452e+05
0.01          	1.056276e+05
0.0101205     	1.056098e+05
0.010241      	1.055920e+05
0.0103614     	1.055744e+05
0.0104819     	1.055568e+05
0.0106024     	1.055394e+05
0.0107229     	1.055221e+05
0.0108434     	1.055049e+05
0.0109639     	1.054877e+05
0.0110843     	1.054706e+05
0.0112048     	1.054536e+05
0.0113253     	1.054365e+05
0.0114458     	1.054195e+05
0.0115663     	1.054025e+05
0.0116867     	1.053856e+05
0.0118072     	1.053687e+05
0.0119277     	1.053518e+05
0.0120482     	1.053351e+05
0.0121687     	1.053185e+05
0.0122892     	1.053020e+05
0.0124096     	1.052857e+05
0.0125301     	1.052694e+05
0.0126506     	1.052533e+05
0.0127711     	1.052374e+05
0.0128916     	1.052215e+05
0.013012      	1.052057e+05
0.0131325     	1.051900e+05
0.013253      	1.051743e+05
0.0133735     	1.051588e+05
0.013494      	1.051433e+05
0.0136145     	1.051278e+05
0.0137349     	1.051124e+05
0.0138554     	1.050970e+05
0.0139759     	1.050817e+05
0.0140964     	1.050665e+05
0.0142169     	1.050513e+05
0.0143373     	1.050362e+05
0.0144578     	1.050211e+05
0.0145783     	1.050061e+05
0.0146988     	1.049912e+05
0.0148193     	1.049763e+05
0.0149398     	1.049615e+05
0.0150602     	1.049467e+05
0.0151807     	1.049321e+05
0.0153012     	1.049175e+05
0.0154217     	1.049029e+05
0.0155422     	1.048884e+05
0.0156627     	1.048740e+05
0.0157831     	1.048597e+05
0.0159036     	1.048453e+05
0.0160241     	1.048311e+05
0.0161446     	1.048168e+05
0.0162651     	1.048026e+05
0.0163855     	1.047883e+05
0.016506      	1.047741e+05
0.0166265     	1.047598e+05
0.016747      	1.047456e+05
0.0168675     	1.047315e+05
0.016988      	1.047174e+05
0.0171084     	1.047035e+05
0.0172289     	1.046897e+05
0.0173494     	1.046759e+05
0.0174699     	1.046623e+05
0.0175904     	1.046488e+05
0.0177108     	1.046353e+05
0.0178313     	1.046219e+05
0.0179518     	1.046086e+05
0.0180723     	1.045954e+05
0.0181928     	1.045821e+05
0.0183133     	1.045690e+05
0.0184337     	1.045559e+05
0.0185542     	1.045428e+05
0.0186747     	1.045298e+05
0.0187952     	1.045168e+05
0.0189157     	1.045038e+05
0.0190361     	1.044909e+05
0.0191566     	1.044780e+05
0.0192771     	1.044652e+05
0.0193976     	1.044524e+05
0.0195181     	1.044397e+05
0.0196386     	1.044270e+05
0.019759      	1.044144e+05
0.0198795     	1.044019e+05
0.02          	1.043894e+05
0.020122      	1.043769e+05
0.0202439     	1.043644e+05
0.0203659     	1.043521e+05
0.0204878     	1.043397e+05
0.0206098     	1.043275e+05
0.0207317     	1.043153e+05
0.0208537     	1.043031e+05
0.0209756     	1.042911e+05
0.0210976     	1.042791e+05
0.0212195     	1.042671e+05
0.0213415     	1.042552e+05
0.0214634     	1.042434e+05
0.0215854     	1.042317e+05
0.0217073     	1.042199e+05
0.0218293     	1.042083e+05
0.0219512     	1.041967e+05
0.0220732     	1.041851e+05
0.0221951     	1.041737e+05
0.0223171     	1.041622e+05
0.022439      	1.041508e+05
0.022561      	1.041395e+05
0.0226829     	1.041282e+05
0.0228049     	1.041170e+05
0.0229268     	1.041058e+05
0.0230488     	1.040946e+05
0.0231707     	1.040835e+05
0.0232927     	1.040725e+05
0.0234146     	1.040615e+05
0.0235366     	1.040506e+05
0.0236585     	1.040397e+05
