0             	3.000000e+02
0.01          	3.022330e+02
0.02          	3.040970e+02
0.03          	3.039869e+02
0.04          	3.027673e+02
0.05          	3.071164e+02
0.06          	3.039542e+02
0.07          	3.048698e+02
0.08          	3.057743e+02
0.09          	3.028528e+02
0.1           	3.058372e+02
0.11          	3.034324e+02
0.12          	3.033056e+02
0.13          	3.056847e+02
0.14          	3.023031e+02
0.15          	3.036915e+02
0.16          	3.051580e+02
0.17          	3.018241e+02
0.18          	3.037241e+02
0.19          	3.048026e+02
0.2           	3.015851e+02
