0             	1.013250e+05
5.99988e-07   	1.018037e+05
1.31994e-06   	1.023794e+05
2.18383e-06   	1.030720e+05
3.22041e-06   	1.039057e+05
4.46426e-06   	1.049099e+05
5.95679e-06   	1.061198e+05
7.74784e-06   	1.075775e+05
9.89671e-06   	1.093325e+05
1.24748e-05   	1.114457e+05
1.55679e-05   	1.139804e+05
1.92796e-05   	1.170109e+05
2.37333e-05   	1.206014e+05
2.90767e-05   	1.248193e+05
3.54889e-05   	1.296896e+05
4.31835e-05   	1.351699e+05
5.24113e-05   	1.411000e+05
6.34765e-05   	1.471475e+05
7.64484e-05   	1.526996e+05
9.13487e-05   	1.571337e+05
0.000108172   	1.599847e+05
0.000126906   	1.609943e+05
0.00014604    	1.604841e+05
0.000165063   	1.590773e+05
0.00018416    	1.572564e+05
0.000203369   	1.553688e+05
0.000222654   	1.537077e+05
0.000241977   	1.524938e+05
0.000261299   	1.516388e+05
0.000280661   	1.510424e+05
0.000300022   	1.506182e+05
0.000319422   	1.502978e+05
0.000338822   	1.500388e+05
0.000358222   	1.498157e+05
0.000377622   	1.496218e+05
0.000397022   	1.494560e+05
0.000416461   	1.493198e+05
0.0004359     	1.492181e+05
0.000455339   	1.491544e+05
0.000474779   	1.491295e+05
0.000494218   	1.491383e+05
0.000513657   	1.491741e+05
0.000533096   	1.492309e+05
0.000552535   	1.493027e+05
0.000571975   	1.493845e+05
0.000591414   	1.494716e+05
0.000610853   	1.495603e+05
0.000630292   	1.496476e+05
0.000649732   	1.497307e+05
0.000669171   	1.498075e+05
0.00068861    	1.498772e+05
0.000708049   	1.499394e+05
0.000727489   	1.499938e+05
0.000746969   	1.500414e+05
0.000766408   	1.500839e+05
0.000785847   	1.501231e+05
0.000805164   	1.501611e+05
0.000822097   	1.501957e+05
0.000837394   	1.502295e+05
0.00085149    	1.502642e+05
0.000864807   	1.503009e+05
0.000877583   	1.503407e+05
0.000889995   	1.503844e+05
0.000902157   	1.504332e+05
0.000914144   	1.504876e+05
0.000926021   	1.505483e+05
0.000937836   	1.506158e+05
0.00094962    	1.506905e+05
0.000961405   	1.507730e+05
0.00097322    	1.508637e+05
0.000985082   	1.509628e+05
0.000997022   	1.510710e+05
0.00100904    	1.511887e+05
0.00102118    	1.513163e+05
0.00103342    	1.514538e+05
0.00104581    	1.516016e+05
0.00105835    	1.517602e+05
0.00107103    	1.519295e+05
0.00108388    	1.521098e+05
0.0010969     	1.523011e+05
0.00111009    	1.525034e+05
0.00112346    	1.527166e+05
0.00113701    	1.529404e+05
0.00115073    	1.531742e+05
0.00116462    	1.534175e+05
0.00117867    	1.536693e+05
0.00119287    	1.539289e+05
0.00120721    	1.541957e+05
0.0012217     	1.544681e+05
0.00123631    	1.547447e+05
0.00125101    	1.550240e+05
0.00126581    	1.553049e+05
0.00128072    	1.555861e+05
0.00129568    	1.558657e+05
0.00131068    	1.561425e+05
0.00132574    	1.564157e+05
0.00134083    	1.566840e+05
0.00135591    	1.569464e+05
0.00137103    	1.572030e+05
0.00138611    	1.574527e+05
0.0014012     	1.576960e+05
0.00141626    	1.579330e+05
0.00143129    	1.581642e+05
0.0014463     	1.583907e+05
0.00146128    	1.586139e+05
0.00147623    	1.588353e+05
0.00149113    	1.590565e+05
0.00150601    	1.592802e+05
0.00152083    	1.595086e+05
0.00153563    	1.597449e+05
0.00155037    	1.599922e+05
0.0015651     	1.602538e+05
0.00157979    	1.605335e+05
0.00159446    	1.608347e+05
0.00160908    	1.611607e+05
0.00162367    	1.615156e+05
0.00163824    	1.619029e+05
0.00165281    	1.623269e+05
0.00166735    	1.627900e+05
0.00168186    	1.632947e+05
0.00169638    	1.638442e+05
0.00171087    	1.644389e+05
0.00172536    	1.650808e+05
0.00173986    	1.657698e+05
0.00175432    	1.665038e+05
0.00176879    	1.672820e+05
0.00178325    	1.681017e+05
0.00179772    	1.689588e+05
0.00181216    	1.698468e+05
0.0018266     	1.707612e+05
0.00184104    	1.716953e+05
0.00185546    	1.726397e+05
0.00186987    	1.735877e+05
0.00188426    	1.745291e+05
0.00189865    	1.754565e+05
0.00191302    	1.763589e+05
0.00192735    	1.772281e+05
0.00194169    	1.780565e+05
0.00195601    	1.788358e+05
0.00197029    	1.795593e+05
0.00198456    	1.802208e+05
0.00199879    	1.808154e+05
0.00201301    	1.813404e+05
0.00202719    	1.817945e+05
0.00204135    	1.821771e+05
0.00205549    	1.824876e+05
0.0020696     	1.827253e+05
0.00208369    	1.828909e+05
0.00209775    	1.829867e+05
0.00211176    	1.830163e+05
0.00212574    	1.829879e+05
0.00213971    	1.829193e+05
0.00215364    	1.828141e+05
0.00216755    	1.826718e+05
0.00218142    	1.824928e+05
0.00219526    	1.822780e+05
0.00220907    	1.820259e+05
0.00222286    	1.817340e+05
0.00223662    	1.814075e+05
0.00225034    	1.810552e+05
0.00226403    	1.806847e+05
0.0022777     	1.803037e+05
0.00229132    	1.799203e+05
0.00230491    	1.795398e+05
0.00231849    	1.791678e+05
0.00233201    	1.788095e+05
0.00234551    	1.784678e+05
0.00235896    	1.781472e+05
0.00237237    	1.778487e+05
0.00238575    	1.775735e+05
0.00239908    	1.773229e+05
0.00241237    	1.770972e+05
0.00242561    	1.768964e+05
0.00243881    	1.767199e+05
0.00245196    	1.765663e+05
0.00246504    	1.764340e+05
0.00247808    	1.763208e+05
0.00249105    	1.762249e+05
0.00250397    	1.761445e+05
0.00251683    	1.760777e+05
0.00252962    	1.760230e+05
0.00254237    	1.759788e+05
0.00255505    	1.759440e+05
0.00256767    	1.759175e+05
