0             	3.000000e+02
0.01          	3.003401e+02
0.02          	3.011223e+02
0.03          	3.009379e+02
0.04          	3.016459e+02
0.05          	3.018321e+02
0.06          	3.017368e+02
0.07          	3.019986e+02
0.08          	3.015390e+02
0.09          	3.021855e+02
0.1           	3.014600e+02
0.11          	3.014941e+02
0.12          	3.021443e+02
0.13          	3.013566e+02
0.14          	3.014398e+02
0.15          	3.013657e+02
0.16          	3.012994e+02
0.17          	3.013744e+02
0.18          	3.012774e+02
0.19          	3.012512e+02
0.2           	3.013119e+02
