# Region type : patch outlet
# Faces  :    121
# Area   :    4.800000e-04
# Time        	average(T)
0.00726343    	3.076432e+02
0.0072855     	3.076327e+02
0.00730757    	3.076222e+02
0.00732964    	3.076118e+02
0.00735171    	3.076013e+02
0.00737378    	3.075909e+02
0.00739585    	3.075805e+02
0.00741792    	3.075701e+02
0.00743998    	3.075598e+02
0.00746205    	3.075494e+02
0.00748412    	3.075391e+02
0.00750619    	3.075288e+02
0.00752826    	3.075186e+02
0.00755033    	3.075084e+02
0.0075724     	3.074982e+02
0.00759447    	3.074880e+02
0.00761654    	3.074779e+02
0.00763861    	3.074678e+02
0.00766068    	3.074577e+02
0.00768274    	3.074476e+02
0.00770481    	3.074377e+02
0.00772688    	3.074277e+02
0.00774895    	3.074178e+02
0.00777102    	3.074079e+02
0.00779309    	3.073981e+02
0.00781516    	3.073883e+02
0.00783723    	3.073785e+02
0.0078593     	3.073688e+02
0.00788137    	3.073592e+02
0.00790344    	3.073496e+02
0.0079255     	3.073400e+02
0.00794757    	3.073305e+02
0.00796964    	3.073210e+02
0.00799171    	3.073116e+02
0.00801378    	3.073023e+02
0.00803585    	3.072930e+02
0.00805792    	3.072838e+02
0.00807999    	3.072746e+02
0.00810206    	3.072655e+02
0.00812413    	3.072564e+02
0.0081462     	3.072474e+02
0.00816826    	3.072385e+02
0.00819033    	3.072296e+02
0.0082124     	3.072208e+02
0.00823447    	3.072121e+02
0.00825654    	3.072034e+02
0.00827861    	3.071948e+02
0.00830068    	3.071863e+02
0.00832275    	3.071778e+02
0.00834482    	3.071694e+02
0.00836689    	3.071611e+02
0.00838896    	3.071528e+02
0.00841102    	3.071447e+02
0.00843309    	3.071366e+02
0.00845516    	3.071285e+02
0.00847723    	3.071206e+02
0.0084993     	3.071127e+02
0.00852137    	3.071049e+02
0.00854344    	3.070971e+02
0.00856551    	3.070895e+02
0.00858758    	3.070819e+02
0.00860965    	3.070744e+02
0.00863172    	3.070670e+02
0.00865378    	3.070597e+02
0.00867585    	3.070524e+02
0.00869792    	3.070452e+02
0.00871999    	3.070381e+02
0.00874206    	3.070311e+02
0.00876413    	3.070241e+02
0.0087862     	3.070173e+02
0.00880827    	3.070105e+02
0.00883034    	3.070038e+02
0.00885241    	3.069972e+02
0.00887448    	3.069907e+02
0.00889655    	3.069843e+02
0.00891861    	3.069779e+02
0.00894068    	3.069717e+02
0.00896275    	3.069655e+02
0.00898482    	3.069594e+02
0.00900689    	3.069534e+02
0.00902896    	3.069475e+02
0.00905103    	3.069417e+02
0.0090731     	3.069359e+02
0.00909517    	3.069303e+02
0.00911724    	3.069248e+02
0.00913931    	3.069193e+02
0.00916137    	3.069139e+02
0.00918344    	3.069086e+02
0.00920551    	3.069034e+02
0.00922758    	3.068983e+02
0.00924965    	3.068933e+02
0.00927172    	3.068884e+02
0.00929379    	3.068836e+02
0.00931586    	3.068789e+02
0.00933793    	3.068742e+02
0.00936       	3.068697e+02
0.00938207    	3.068653e+02
0.00940413    	3.068609e+02
0.0094262     	3.068567e+02
0.00944827    	3.068525e+02
0.00947034    	3.068485e+02
0.00949241    	3.068445e+02
0.00951448    	3.068406e+02
0.00953655    	3.068369e+02
0.00955862    	3.068332e+02
0.00958069    	3.068296e+02
0.00960276    	3.068262e+02
0.00962483    	3.068228e+02
0.00964689    	3.068195e+02
0.00966896    	3.068164e+02
0.00969103    	3.068133e+02
0.0097131     	3.068104e+02
0.00973517    	3.068075e+02
0.00975724    	3.068048e+02
0.00977931    	3.068021e+02
0.00980138    	3.067996e+02
0.00982345    	3.067971e+02
0.00984552    	3.067948e+02
0.00986759    	3.067926e+02
0.00988965    	3.067905e+02
0.00991172    	3.067884e+02
0.00993379    	3.067865e+02
0.00995586    	3.067847e+02
0.00997793    	3.067830e+02
0.01          	3.067814e+02
0.0100224     	3.067798e+02
0.0100447     	3.067784e+02
0.0100671     	3.067771e+02
0.0100895     	3.067759e+02
0.0101119     	3.067748e+02
0.0101342     	3.067737e+02
0.0101566     	3.067728e+02
0.010179      	3.067720e+02
0.0102013     	3.067713e+02
0.0102237     	3.067708e+02
0.0102461     	3.067703e+02
0.0102685     	3.067699e+02
0.0102908     	3.067696e+02
0.0103132     	3.067694e+02
0.0103356     	3.067693e+02
0.010358      	3.067694e+02
0.0103804     	3.067695e+02
0.0104028     	3.067697e+02
0.0104253     	3.067701e+02
0.0104477     	3.067705e+02
0.0104701     	3.067710e+02
0.0104925     	3.067717e+02
0.010515      	3.067724e+02
0.0105374     	3.067733e+02
0.0105598     	3.067742e+02
0.0105822     	3.067753e+02
0.0106046     	3.067764e+02
0.0106271     	3.067777e+02
0.0106495     	3.067791e+02
0.0106719     	3.067805e+02
0.0106943     	3.067821e+02
0.0107168     	3.067838e+02
0.0107392     	3.067855e+02
0.0107616     	3.067874e+02
0.010784      	3.067894e+02
0.0108065     	3.067914e+02
0.0108289     	3.067936e+02
0.0108513     	3.067959e+02
0.0108737     	3.067982e+02
0.0108962     	3.068007e+02
0.0109186     	3.068032e+02
0.010941      	3.068059e+02
0.0109634     	3.068086e+02
0.0109858     	3.068115e+02
0.0110083     	3.068144e+02
0.0110307     	3.068175e+02
0.0110532     	3.068206e+02
0.0110757     	3.068238e+02
0.0110981     	3.068272e+02
0.0111206     	3.068306e+02
0.0111431     	3.068341e+02
0.0111656     	3.068377e+02
0.011188      	3.068414e+02
0.0112105     	3.068452e+02
0.011233      	3.068491e+02
0.0112555     	3.068531e+02
0.011278      	3.068571e+02
0.0113004     	3.068613e+02
0.0113229     	3.068655e+02
0.0113454     	3.068698e+02
0.0113679     	3.068742e+02
0.0113904     	3.068787e+02
0.0114128     	3.068833e+02
0.0114353     	3.068880e+02
0.0114578     	3.068927e+02
0.0114803     	3.068976e+02
0.0115028     	3.069025e+02
0.0115252     	3.069075e+02
0.0115477     	3.069126e+02
0.0115702     	3.069177e+02
0.0115927     	3.069230e+02
0.0116152     	3.069283e+02
0.0116376     	3.069337e+02
0.0116601     	3.069392e+02
0.0116826     	3.069447e+02
0.0117051     	3.069504e+02
0.0117276     	3.069561e+02
0.0117502     	3.069620e+02
0.0117727     	3.069678e+02
0.0117952     	3.069738e+02
0.0118178     	3.069799e+02
0.0118403     	3.069860e+02
0.0118629     	3.069922e+02
0.0118854     	3.069985e+02
0.0119079     	3.070048e+02
0.0119305     	3.070112e+02
0.011953      	3.070177e+02
0.0119756     	3.070243e+02
0.0119981     	3.070309e+02
0.0120206     	3.070376e+02
0.0120432     	3.070444e+02
0.0120657     	3.070512e+02
0.0120883     	3.070581e+02
0.0121108     	3.070651e+02
0.0121333     	3.070721e+02
0.0121559     	3.070792e+02
0.0121784     	3.070863e+02
0.012201      	3.070935e+02
0.0122235     	3.071008e+02
0.012246      	3.071081e+02
0.0122686     	3.071155e+02
0.0122911     	3.071229e+02
0.0123137     	3.071304e+02
0.0123362     	3.071379e+02
0.0123588     	3.071455e+02
0.0123813     	3.071532e+02
0.0124038     	3.071609e+02
0.0124264     	3.071686e+02
0.0124489     	3.071764e+02
0.0124715     	3.071843e+02
0.012494      	3.071922e+02
0.0125165     	3.072001e+02
0.0125391     	3.072081e+02
0.0125618     	3.072162e+02
0.0125844     	3.072243e+02
0.012607      	3.072324e+02
0.0126296     	3.072406e+02
0.0126522     	3.072488e+02
0.0126748     	3.072571e+02
0.0126974     	3.072654e+02
0.01272       	3.072737e+02
0.0127426     	3.072821e+02
0.0127652     	3.072905e+02
0.0127878     	3.072990e+02
0.0128104     	3.073074e+02
0.0128331     	3.073160e+02
0.0128557     	3.073245e+02
0.0128783     	3.073331e+02
0.0129009     	3.073417e+02
0.0129235     	3.073504e+02
0.0129461     	3.073591e+02
0.0129687     	3.073678e+02
0.0129913     	3.073765e+02
0.0130139     	3.073853e+02
0.0130365     	3.073941e+02
0.0130591     	3.074029e+02
0.0130818     	3.074118e+02
0.0131044     	3.074207e+02
0.013127      	3.074296e+02
0.0131496     	3.074385e+02
0.0131722     	3.074474e+02
0.0131948     	3.074564e+02
0.0132174     	3.074654e+02
0.01324       	3.074743e+02
0.0132626     	3.074834e+02
0.0132852     	3.074924e+02
0.0133078     	3.075014e+02
0.0133305     	3.075105e+02
0.0133532     	3.075196e+02
0.0133759     	3.075287e+02
0.0133986     	3.075379e+02
0.0134213     	3.075470e+02
0.013444      	3.075561e+02
0.0134666     	3.075653e+02
0.0134893     	3.075744e+02
0.013512      	3.075836e+02
0.0135347     	3.075927e+02
0.0135574     	3.076019e+02
0.0135801     	3.076110e+02
0.0136027     	3.076202e+02
0.0136254     	3.076293e+02
0.0136481     	3.076385e+02
0.0136708     	3.076476e+02
0.0136935     	3.076567e+02
0.0137162     	3.076659e+02
0.0137389     	3.076750e+02
0.0137615     	3.076841e+02
0.0137842     	3.076932e+02
0.0138069     	3.077023e+02
0.0138296     	3.077114e+02
0.0138523     	3.077204e+02
0.013875      	3.077295e+02
0.0138977     	3.077385e+02
0.0139203     	3.077475e+02
0.013943      	3.077565e+02
0.0139657     	3.077655e+02
0.0139884     	3.077745e+02
0.0140111     	3.077834e+02
0.0140338     	3.077924e+02
0.0140565     	3.078013e+02
0.0140791     	3.078102e+02
0.0141018     	3.078190e+02
