# Residuals   
# Time        	p             	Ux            	Uy            	k             	epsilon       	h             
0             	N/A	N/A	N/A	N/A	N/A
0.00121739    	3.419570e-03	1.820401e-03	6.846479e-04	7.525028e-04	5.500514e-04	4.887118e-04
0.00123913    	3.398894e-03	1.828727e-03	6.852953e-04	7.522917e-04	5.498030e-04	4.883957e-04
0.00126087    	3.395433e-03	1.837033e-03	6.859253e-04	7.520914e-04	5.496038e-04	4.881515e-04
0.00128261    	3.380722e-03	1.846183e-03	6.864773e-04	7.518912e-04	5.494612e-04	4.879409e-04
0.00130435    	3.377236e-03	1.855012e-03	6.871175e-04	7.517039e-04	5.493853e-04	4.878216e-04
0.00132609    	3.363515e-03	1.864409e-03	6.876768e-04	7.515307e-04	5.493665e-04	4.877274e-04
0.00134783    	3.356761e-03	1.872612e-03	6.883190e-04	7.513841e-04	5.493485e-04	4.876557e-04
0.00136957    	3.358732e-03	1.880319e-03	6.891079e-04	7.512681e-04	5.493875e-04	4.876577e-04
0.0013913     	3.356049e-03	1.887827e-03	6.900183e-04	7.511564e-04	5.494756e-04	4.876029e-04
0.00141304    	3.357864e-03	1.893703e-03	6.913323e-04	7.510461e-04	5.495395e-04	4.875705e-04
0.00143478    	3.357090e-03	1.899374e-03	6.929624e-04	7.509296e-04	5.496023e-04	4.874796e-04
0.00145652    	3.357088e-03	1.903030e-03	6.952255e-04	7.508061e-04	5.496671e-04	4.873751e-04
0.00147826    	3.346713e-03	1.906059e-03	6.981854e-04	7.506684e-04	5.497088e-04	4.871944e-04
0.0015        	3.343510e-03	1.906945e-03	7.019719e-04	7.505063e-04	5.497270e-04	4.870017e-04
0.00152174    	3.329597e-03	1.907113e-03	7.064263e-04	7.503465e-04	5.497159e-04	4.867477e-04
0.00154348    	3.327521e-03	1.905531e-03	7.111897e-04	7.501910e-04	5.496767e-04	4.864589e-04
0.00156522    	3.310263e-03	1.902852e-03	7.160665e-04	7.500114e-04	5.495814e-04	4.862357e-04
0.00158696    	3.299769e-03	1.899728e-03	7.207441e-04	7.498124e-04	5.494277e-04	4.859976e-04
0.0016087     	3.287869e-03	1.894346e-03	7.253339e-04	7.495972e-04	5.492574e-04	4.858276e-04
0.00163043    	3.295622e-03	1.888708e-03	7.295930e-04	7.493769e-04	5.490331e-04	4.856123e-04
0.00165217    	3.356329e-03	1.881645e-03	7.336399e-04	7.491498e-04	5.487540e-04	4.855828e-04
0.00167391    	3.432478e-03	1.877040e-03	7.371156e-04	7.489045e-04	5.484331e-04	4.854087e-04
0.00169565    	3.463540e-03	1.868489e-03	7.402783e-04	7.486587e-04	5.480750e-04	4.851530e-04
0.00171739    	3.536212e-03	1.860868e-03	7.430902e-04	7.484074e-04	5.476902e-04	4.851064e-04
0.00173913    	3.592248e-03	1.856137e-03	7.454328e-04	7.481569e-04	5.472888e-04	4.848213e-04
0.00176087    	3.608422e-03	1.848771e-03	7.476601e-04	7.479110e-04	5.468664e-04	4.844744e-04
0.00178261    	3.639993e-03	1.843776e-03	7.496541e-04	7.476794e-04	5.464571e-04	4.840677e-04
