# Region type : patch outlet
# Faces  :    121
# Area   :    4.800000e-04
# Time        	average(T)
0.00463832    	3.086445e+02
0.00466048    	3.086407e+02
0.00468263    	3.086367e+02
0.00470479    	3.086326e+02
0.00472695    	3.086284e+02
0.0047491     	3.086240e+02
0.00477126    	3.086196e+02
0.00479341    	3.086150e+02
0.00481557    	3.086104e+02
0.00483772    	3.086057e+02
0.00485988    	3.086008e+02
0.00488203    	3.085959e+02
0.00490419    	3.085909e+02
0.00492635    	3.085858e+02
0.0049485     	3.085806e+02
0.00497066    	3.085754e+02
0.00499281    	3.085700e+02
0.00501497    	3.085646e+02
0.00503712    	3.085591e+02
0.00505928    	3.085535e+02
0.00508144    	3.085479e+02
0.00510359    	3.085421e+02
0.00512575    	3.085363e+02
0.0051479     	3.085304e+02
0.00517006    	3.085244e+02
0.00519211    	3.085184e+02
0.00521417    	3.085123e+02
0.00523622    	3.085061e+02
0.00525828    	3.084998e+02
0.00528033    	3.084934e+02
0.00530239    	3.084870e+02
0.00532444    	3.084805e+02
0.0053465     	3.084739e+02
0.00536855    	3.084671e+02
0.0053906     	3.084604e+02
0.00541266    	3.084535e+02
0.00543471    	3.084465e+02
0.00545677    	3.084395e+02
0.00547882    	3.084323e+02
0.00550088    	3.084251e+02
0.00552293    	3.084178e+02
0.00554499    	3.084104e+02
0.00556704    	3.084029e+02
0.00558909    	3.083954e+02
0.00561115    	3.083877e+02
0.0056332     	3.083800e+02
0.00565526    	3.083722e+02
0.00567731    	3.083643e+02
0.00569937    	3.083563e+02
0.00572142    	3.083482e+02
0.00574348    	3.083401e+02
0.00576553    	3.083319e+02
0.00578759    	3.083236e+02
0.00580964    	3.083152e+02
0.00583169    	3.083067e+02
0.00585375    	3.082982e+02
0.0058758     	3.082896e+02
0.00589786    	3.082810e+02
0.00591991    	3.082722e+02
0.00594197    	3.082634e+02
0.00596402    	3.082545e+02
0.00598608    	3.082456e+02
0.00600813    	3.082366e+02
0.00603019    	3.082275e+02
0.00605224    	3.082184e+02
0.00607429    	3.082092e+02
0.00609635    	3.081999e+02
0.0061184     	3.081906e+02
0.00614046    	3.081813e+02
0.00616251    	3.081719e+02
0.00618457    	3.081624e+02
0.00620662    	3.081529e+02
0.00622868    	3.081433e+02
0.00625073    	3.081337e+02
0.00627279    	3.081240e+02
0.00629484    	3.081143e+02
0.00631689    	3.081046e+02
0.00633895    	3.080948e+02
0.006361      	3.080849e+02
0.00638306    	3.080751e+02
0.00640511    	3.080652e+02
0.00642717    	3.080552e+02
0.00644922    	3.080453e+02
0.00647128    	3.080353e+02
0.00649333    	3.080252e+02
0.00651539    	3.080152e+02
0.00653744    	3.080051e+02
0.00655949    	3.079950e+02
0.00658141    	3.079849e+02
0.00660332    	3.079748e+02
0.00662524    	3.079647e+02
0.00664715    	3.079546e+02
0.00666906    	3.079444e+02
0.00669098    	3.079343e+02
0.00671289    	3.079241e+02
0.00673481    	3.079139e+02
0.00675672    	3.079037e+02
0.00677863    	3.078934e+02
0.00680055    	3.078832e+02
0.00682246    	3.078729e+02
0.00684438    	3.078627e+02
0.00686629    	3.078524e+02
0.0068882     	3.078421e+02
0.00691012    	3.078318e+02
0.00693203    	3.078215e+02
0.00695395    	3.078112e+02
0.00697586    	3.078009e+02
0.00699778    	3.077906e+02
0.00701969    	3.077802e+02
0.0070416     	3.077699e+02
0.00706352    	3.077596e+02
0.00708543    	3.077493e+02
0.00710735    	3.077389e+02
0.00712926    	3.077286e+02
0.00715117    	3.077183e+02
0.00717309    	3.077080e+02
0.007195      	3.076976e+02
0.00721692    	3.076873e+02
0.00723883    	3.076770e+02
0.00726074    	3.076667e+02
0.00728266    	3.076565e+02
0.00730457    	3.076462e+02
0.00732649    	3.076359e+02
0.0073484     	3.076257e+02
0.00737031    	3.076154e+02
0.00739223    	3.076052e+02
0.00741414    	3.075950e+02
0.00743606    	3.075849e+02
0.00745797    	3.075747e+02
