Time,"U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","UPrime2Mean:0","UPrime2Mean:1","UPrime2Mean:2","UPrime2Mean:3","UPrime2Mean:4","UPrime2Mean:5","epsilon","k","kMean","kPrime2Mean","nut","p","pMean","pPrime2Mean","yPlus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.00000e+00,-1.31253e-01,1.71665e+01,0.00000e+00,-9.09008e-02,1.73402e+01,0.00000e+00,2.05430e-03,5.35684e-02,0.00000e+00,-5.91661e-03,0.00000e+00,0.00000e+00,1.36680e+01,9.42762e-01,9.48780e-01,2.39053e-03,5.94841e-03,-1.58232e+01,-2.04342e+01,9.07862e+00,0.00000e+00,1,7.68000e-03,-1.12320e-01,1.00000e-01,0.00000e+00
1.00000e+00,-1.36152e-01,1.71723e+01,0.00000e+00,-9.47801e-02,1.73465e+01,0.00000e+00,2.18012e-03,5.36038e-02,0.00000e+00,-6.09784e-03,0.00000e+00,0.00000e+00,1.35984e+01,9.62197e-01,9.68700e-01,2.49372e-03,6.23323e-03,-1.58484e+01,-2.04648e+01,9.10219e+00,0.00000e+00,1,7.92000e-03,-1.12080e-01,1.00000e-01,0.00000e+00
1.00000e+00,-1.41052e-01,1.71781e+01,0.00000e+00,-9.86595e-02,1.73529e+01,0.00000e+00,2.30595e-03,5.36392e-02,0.00000e+00,-6.27907e-03,0.00000e+00,0.00000e+00,1.35287e+01,9.81633e-01,9.88620e-01,2.59691e-03,6.51806e-03,-1.58736e+01,-2.04954e+01,9.12576e+00,0.00000e+00,1,8.16000e-03,-1.11840e-01,1.00000e-01,0.00000e+00
1.00000e+00,-1.45951e-01,1.71839e+01,0.00000e+00,-1.02539e-01,1.73592e+01,0.00000e+00,2.43177e-03,5.36747e-02,0.00000e+00,-6.46030e-03,0.00000e+00,0.00000e+00,1.34591e+01,1.00107e+00,1.00854e+00,2.70010e-03,6.80288e-03,-1.58988e+01,-2.05260e+01,9.14932e+00,0.00000e+00,1,8.40000e-03,-1.11600e-01,1.00000e-01,0.00000e+00
1.00000e+00,-1.50851e-01,1.71897e+01,0.00000e+00,-1.06418e-01,1.73656e+01,0.00000e+00,2.55759e-03,5.37101e-02,0.00000e+00,-6.64153e-03,0.00000e+00,0.00000e+00,1.33894e+01,1.02050e+00,1.02846e+00,2.80329e-03,7.08771e-03,-1.59241e+01,-2.05566e+01,9.17289e+00,0.00000e+00,1,8.64000e-03,-1.11360e-01,1.00000e-01,0.00000e+00
1.00000e+00,-1.55750e-01,1.71955e+01,0.00000e+00,-1.10298e-01,1.73719e+01,0.00000e+00,2.68341e-03,5.37455e-02,0.00000e+00,-6.82276e-03,0.00000e+00,0.00000e+00,1.33198e+01,1.03994e+00,1.04838e+00,2.90648e-03,7.37253e-03,-1.59493e+01,-2.05872e+01,9.19646e+00,0.00000e+00,1,8.88000e-03,-1.11120e-01,1.00000e-01,0.00000e+00
1.00000e+00,-1.60647e-01,1.72013e+01,0.00000e+00,-1.14174e-01,1.73782e+01,0.00000e+00,2.80988e-03,5.37815e-02,0.00000e+00,-7.00399e-03,0.00000e+00,0.00000e+00,1.32533e+01,1.05938e+00,1.06830e+00,3.00982e-03,7.65654e-03,-1.59745e+01,-2.06178e+01,9.22010e+00,0.00000e+00,1,9.12000e-03,-1.10880e-01,1.00000e-01,0.00000e+00
1.00000e+00,-1.65428e-01,1.72056e+01,0.00000e+00,-1.17939e-01,1.73832e+01,0.00000e+00,2.96448e-03,5.38407e-02,0.00000e+00,-7.18520e-03,0.00000e+00,0.00000e+00,1.33244e+01,1.07896e+00,1.08849e+00,3.11937e-03,7.90504e-03,-1.60013e+01,-2.06519e+01,9.24706e+00,0.00000e+00,1,9.36000e-03,-1.10640e-01,1.00000e-01,0.00000e+00
1.00000e+00,-1.70208e-01,1.72099e+01,0.00000e+00,-1.21704e-01,1.73881e+01,0.00000e+00,3.11908e-03,5.39000e-02,0.00000e+00,-7.36641e-03,0.00000e+00,0.00000e+00,1.33956e+01,1.09855e+00,1.10867e+00,3.22892e-03,8.15354e-03,-1.60280e+01,-2.06859e+01,9.27401e+00,0.00000e+00,1,9.60000e-03,-1.10400e-01,1.00000e-01,0.00000e+00
1.00000e+00,-1.74989e-01,1.72142e+01,0.00000e+00,-1.25469e-01,1.73931e+01,0.00000e+00,3.27369e-03,5.39593e-02,0.00000e+00,-7.54762e-03,0.00000e+00,0.00000e+00,1.34667e+01,1.11813e+00,1.12885e+00,3.33847e-03,8.40204e-03,-1.60548e+01,-2.07199e+01,9.30097e+00,0.00000e+00,1,9.84000e-03,-1.10160e-01,1.00000e-01,0.00000e+00
1.00000e+00,-1.79770e-01,1.72185e+01,0.00000e+00,-1.29233e-01,1.73980e+01,0.00000e+00,3.42829e-03,5.40185e-02,0.00000e+00,-7.72884e-03,0.00000e+00,0.00000e+00,1.35378e+01,1.13771e+00,1.14904e+00,3.44802e-03,8.65055e-03,-1.60816e+01,-2.07540e+01,9.32792e+00,0.00000e+00,1,1.00800e-02,-1.09920e-01,1.00000e-01,0.00000e+00
1.00000e+00,-1.84551e-01,1.72228e+01,0.00000e+00,-1.32998e-01,1.74029e+01,0.00000e+00,3.58290e-03,5.40778e-02,0.00000e+00,-7.91005e-03,0.00000e+00,0.00000e+00,1.36089e+01,1.15730e+00,1.16922e+00,3.55757e-03,8.89905e-03,-1.61083e+01,-2.07880e+01,9.35488e+00,0.00000e+00,1,1.03200e-02,-1.09680e-01,1.00000e-01,0.00000e+00
1.00000e+00,-1.89332e-01,1.72272e+01,0.00000e+00,-1.36763e-01,1.74079e+01,0.00000e+00,3.73750e-03,5.41371e-02,0.00000e+00,-8.09126e-03,0.00000e+00,0.00000e+00,1.36801e+01,1.17688e+00,1.18940e+00,3.66712e-03,9.14756e-03,-1.61351e+01,-2.08220e+01,9.38184e+00,0.00000e+00,1,1.05600e-02,-1.09440e-01,1.00000e-01,0.00000e+00
1.00000e+00,-1.94113e-01,1.72315e+01,0.00000e+00,-1.40528e-01,1.74128e+01,0.00000e+00,3.89210e-03,5.41963e-02,0.00000e+00,-8.27247e-03,0.00000e+00,0.00000e+00,1.37512e+01,1.19647e+00,1.20958e+00,3.77667e-03,9.39606e-03,-1.61618e+01,-2.08561e+01,9.40879e+00,0.00000e+00,1,1.08000e-02,-1.09200e-01,1.00000e-01,0.00000e+00
1.00000e+00,-1.98893e-01,1.72358e+01,0.00000e+00,-1.44292e-01,1.74178e+01,0.00000e+00,4.04671e-03,5.42556e-02,0.00000e+00,-8.45368e-03,0.00000e+00,0.00000e+00,1.38223e+01,1.21605e+00,1.22977e+00,3.88622e-03,9.64457e-03,-1.61886e+01,-2.08901e+01,9.43575e+00,0.00000e+00,1,1.10400e-02,-1.08960e-01,1.00000e-01,0.00000e+00
1.00000e+00,-2.03585e-01,1.72395e+01,0.00000e+00,-1.47972e-01,1.74222e+01,0.00000e+00,4.22300e-03,5.43277e-02,0.00000e+00,-8.63435e-03,0.00000e+00,0.00000e+00,1.39549e+01,1.23606e+00,1.25046e+00,3.99956e-03,9.86499e-03,-1.62164e+01,-2.09266e+01,9.46545e+00,0.00000e+00,1,1.12800e-02,-1.08720e-01,1.00000e-01,0.00000e+00
1.00000e+00,-2.08221e-01,1.72428e+01,0.00000e+00,-1.51599e-01,1.74263e+01,0.00000e+00,4.41252e-03,5.44077e-02,0.00000e+00,-8.81468e-03,0.00000e+00,0.00000e+00,1.41250e+01,1.25632e+00,1.27145e+00,4.11523e-03,1.00683e-02,-1.62448e+01,-2.09645e+01,9.49683e+00,0.00000e+00,1,1.15200e-02,-1.08480e-01,1.00000e-01,0.00000e+00
1.00000e+00,-2.12858e-01,1.72461e+01,0.00000e+00,-1.55226e-01,1.74304e+01,0.00000e+00,4.60205e-03,5.44876e-02,0.00000e+00,-8.99502e-03,0.00000e+00,0.00000e+00,1.42950e+01,1.27658e+00,1.29245e+00,4.23089e-03,1.02715e-02,-1.62732e+01,-2.10025e+01,9.52821e+00,0.00000e+00,1,1.17600e-02,-1.08240e-01,1.00000e-01,0.00000e+00
1.00000e+00,-2.17495e-01,1.72495e+01,0.00000e+00,-1.58853e-01,1.74345e+01,0.00000e+00,4.79159e-03,5.45676e-02,0.00000e+00,-9.17535e-03,0.00000e+00,0.00000e+00,1.44651e+01,1.29685e+00,1.31345e+00,4.34656e-03,1.04748e-02,-1.63016e+01,-2.10405e+01,9.55958e+00,0.00000e+00,1,1.20000e-02,-1.08000e-01,1.00000e-01,0.00000e+00
1.00000e+00,-2.22132e-01,1.72528e+01,0.00000e+00,-1.62480e-01,1.74385e+01,0.00000e+00,4.98111e-03,5.46475e-02,0.00000e+00,-9.35569e-03,0.00000e+00,0.00000e+00,1.46352e+01,1.31711e+00,1.33445e+00,4.46223e-03,1.06781e-02,-1.63300e+01,-2.10784e+01,9.59096e+00,0.00000e+00,1,1.22400e-02,-1.07760e-01,1.00000e-01,0.00000e+00
1.00000e+00,-2.26768e-01,1.72561e+01,0.00000e+00,-1.66107e-01,1.74426e+01,0.00000e+00,5.17064e-03,5.47275e-02,0.00000e+00,-9.53602e-03,0.00000e+00,0.00000e+00,1.48052e+01,1.33737e+00,1.35544e+00,4.57789e-03,1.08814e-02,-1.63584e+01,-2.11164e+01,9.62234e+00,0.00000e+00,1,1.24800e-02,-1.07520e-01,1.00000e-01,0.00000e+00
1.00000e+00,-2.31405e-01,1.72595e+01,0.00000e+00,-1.69733e-01,1.74467e+01,0.00000e+00,5.36017e-03,5.48075e-02,0.00000e+00,-9.71635e-03,0.00000e+00,0.00000e+00,1.49753e+01,1.35764e+00,1.37644e+00,4.69356e-03,1.10847e-02,-1.63868e+01,-2.11544e+01,9.65371e+00,0.00000e+00,1,1.27200e-02,-1.07280e-01,1.00000e-01,0.00000e+00
1.00000e+00,-2.36042e-01,1.72628e+01,0.00000e+00,-1.73361e-01,1.74508e+01,0.00000e+00,5.54970e-03,5.48874e-02,0.00000e+00,-9.89669e-03,0.00000e+00,0.00000e+00,1.51454e+01,1.37790e+00,1.39744e+00,4.80923e-03,1.12880e-02,-1.64153e+01,-2.11924e+01,9.68509e+00,0.00000e+00,1,1.29600e-02,-1.07040e-01,1.00000e-01,0.00000e+00
1.00000e+00,-2.40678e-01,1.72661e+01,0.00000e+00,-1.76988e-01,1.74549e+01,0.00000e+00,5.73923e-03,5.49674e-02,0.00000e+00,-1.00770e-02,0.00000e+00,0.00000e+00,1.53155e+01,1.39816e+00,1.41844e+00,4.92489e-03,1.14912e-02,-1.64437e+01,-2.12303e+01,9.71647e+00,0.00000e+00,1,1.32000e-02,-1.06800e-01,1.00000e-01,0.00000e+00
1.00000e+00,-2.45315e-01,1.72694e+01,0.00000e+00,-1.80614e-01,1.74590e+01,0.00000e+00,5.92876e-03,5.50473e-02,0.00000e+00,-1.02574e-02,0.00000e+00,0.00000e+00,1.54855e+01,1.41843e+00,1.43943e+00,5.04056e-03,1.16945e-02,-1.64721e+01,-2.12683e+01,9.74784e+00,0.00000e+00,1,1.34400e-02,-1.06560e-01,1.00000e-01,0.00000e+00
1.00000e+00,-2.49778e-01,1.72721e+01,0.00000e+00,-1.84079e-01,1.74625e+01,0.00000e+00,6.16061e-03,5.51502e-02,0.00000e+00,-1.04361e-02,0.00000e+00,0.00000e+00,1.57481e+01,1.43992e+00,1.46181e+00,5.16116e-03,1.18515e-02,-1.65024e+01,-2.13109e+01,9.78502e+00,0.00000e+00,1,1.36800e-02,-1.06320e-01,1.00000e-01,0.00000e+00
1.00000e+00,-2.54238e-01,1.72746e+01,0.00000e+00,-1.87540e-01,1.74661e+01,0.00000e+00,6.39344e-03,5.52536e-02,0.00000e+00,-1.06149e-02,0.00000e+00,0.00000e+00,1.60128e+01,1.46145e+00,1.48423e+00,5.28188e-03,1.20075e-02,-1.65328e+01,-2.13536e+01,9.82232e+00,0.00000e+00,1,1.39200e-02,-1.06080e-01,1.00000e-01,0.00000e+00
1.00000e+00,-2.58697e-01,1.72772e+01,0.00000e+00,-1.91002e-01,1.74696e+01,0.00000e+00,6.62625e-03,5.53569e-02,0.00000e+00,-1.07937e-02,0.00000e+00,0.00000e+00,1.62775e+01,1.48297e+00,1.50664e+00,5.40260e-03,1.21635e-02,-1.65632e+01,-2.13963e+01,9.85963e+00,0.00000e+00,1,1.41600e-02,-1.05840e-01,1.00000e-01,0.00000e+00
1.00000e+00,-2.63157e-01,1.72798e+01,0.00000e+00,-1.94463e-01,1.74731e+01,0.00000e+00,6.85907e-03,5.54603e-02,0.00000e+00,-1.09724e-02,0.00000e+00,0.00000e+00,1.65422e+01,1.50450e+00,1.52905e+00,5.52331e-03,1.23195e-02,-1.65936e+01,-2.14390e+01,9.89693e+00,0.00000e+00,1,1.44000e-02,-1.05600e-01,1.00000e-01,0.00000e+00
1.00000e+00,-2.67616e-01,1.72824e+01,0.00000e+00,-1.97924e-01,1.74766e+01,0.00000e+00,7.09188e-03,5.55637e-02,0.00000e+00,-1.11512e-02,0.00000e+00,0.00000e+00,1.68069e+01,1.52602e+00,1.55146e+00,5.64403e-03,1.24754e-02,-1.66241e+01,-2.14817e+01,9.93424e+00,0.00000e+00,1,1.46400e-02,-1.05360e-01,1.00000e-01,0.00000e+00
1.00000e+00,-2.72076e-01,1.72850e+01,0.00000e+00,-2.01385e-01,1.74802e+01,0.00000e+00,7.32471e-03,5.56671e-02,0.00000e+00,-1.13299e-02,0.00000e+00,0.00000e+00,1.70716e+01,1.54755e+00,1.57387e+00,5.76475e-03,1.26314e-02,-1.66545e+01,-2.15244e+01,9.97155e+00,0.00000e+00,1,1.48800e-02,-1.05120e-01,1.00000e-01,0.00000e+00
