0.31          	  4.226491e-06 2.955174e-02 -3.296499e-20   6.466706e-08 -1.502374e-04 6.666837e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.499542e-22 2.521882e-22 -2.217994e-07   9.146893e-24 -1.111319e-23 1.991762e-09   0.000000e+00 0.000000e+00 0.000000e+00  
0.32          	  -4.631243e-06 2.954504e-02 -3.296344e-20   1.915474e-06 -1.460872e-04 6.650948e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.496951e-22 2.528952e-22 3.760683e-07   9.101944e-24 -1.102031e-23 -1.741100e-07   0.000000e+00 0.000000e+00 0.000000e+00  
0.33          	  3.441713e-06 2.954817e-02 -3.293474e-20   -3.418790e-07 -1.490624e-04 6.693898e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.489696e-22 2.515537e-22 -1.068498e-07   9.253997e-24 -1.080847e-23 4.977096e-08   0.000000e+00 0.000000e+00 0.000000e+00  
0.34          	  2.302582e-06 2.955436e-02 -3.295341e-20   -1.148667e-06 -1.497462e-04 6.655339e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.494767e-22 2.518980e-22 -3.423528e-07   9.110601e-24 -1.116513e-23 8.381799e-08   0.000000e+00 0.000000e+00 0.000000e+00  
0.35          	  -4.636995e-06 2.955613e-02 -3.296427e-20   -9.698928e-08 -1.502657e-04 6.727107e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.495428e-22 2.526370e-22 4.194768e-07   9.315454e-24 -1.129130e-23 6.253156e-09   0.000000e+00 0.000000e+00 0.000000e+00  
0.36          	  8.869716e-06 2.955991e-02 -3.298053e-20   5.891722e-07 -1.492414e-04 6.988755e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.504626e-22 2.525738e-22 -4.955798e-07   1.002211e-23 -1.087470e-23 -6.640319e-08   0.000000e+00 0.000000e+00 0.000000e+00  
0.37          	  -1.612722e-05 2.957466e-02 -3.303464e-20   -9.460659e-07 -1.512608e-04 6.762467e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.511743e-22 2.543248e-22 8.423572e-07   9.390933e-24 -1.128140e-23 3.371793e-08   0.000000e+00 0.000000e+00 0.000000e+00  
0.38          	  1.665445e-05 2.958503e-02 -3.303002e-20   1.091278e-06 -1.516394e-04 6.791770e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.516974e-22 2.521716e-22 -7.632027e-07   9.510979e-24 -1.106044e-23 -2.724191e-08   0.000000e+00 0.000000e+00 0.000000e+00  
0.39          	  -1.395787e-05 2.959586e-02 -3.304582e-20   -3.364729e-06 -1.446341e-04 6.939928e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.510820e-22 2.538130e-22 3.127108e-07   9.914344e-24 -1.125625e-23 1.649727e-07   0.000000e+00 0.000000e+00 0.000000e+00  
0.4           	  3.560753e-06 2.962643e-02 -3.308225e-20   -3.036171e-07 -1.445764e-04 6.889778e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.519905e-22 2.517062e-22 3.318484e-07   9.752336e-24 -1.100748e-23 8.746878e-08   0.000000e+00 0.000000e+00 0.000000e+00  
0.41          	  7.714086e-06 2.966927e-02 -3.319257e-20   -1.173416e-06 -1.516279e-04 6.633044e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.548456e-22 2.525378e-22 -1.148675e-06   9.034331e-24 -1.091375e-23 3.259756e-08   0.000000e+00 0.000000e+00 0.000000e+00  
0.42          	  -2.505155e-05 2.972471e-02 -3.331719e-20   -1.909422e-07 -1.513178e-04 6.719604e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.563028e-22 2.529690e-22 1.955463e-06   9.236819e-24 -1.109169e-23 1.953468e-08   0.000000e+00 0.000000e+00 0.000000e+00  
0.43          	  4.254469e-05 2.979674e-02 -3.333886e-20   3.873408e-06 -1.458390e-04 6.675888e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.578554e-22 2.484201e-22 -2.637817e-06   9.143701e-24 -1.087884e-23 -2.335019e-07   0.000000e+00 0.000000e+00 0.000000e+00  
0.44          	  -5.427981e-05 2.987534e-02 -3.356946e-20   -2.812690e-06 -1.495662e-04 6.758221e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.604525e-22 2.543949e-22 2.792789e-06   9.315963e-24 -1.065188e-23 5.860066e-08   0.000000e+00 0.000000e+00 0.000000e+00  
0.45          	  5.617157e-05 2.997586e-02 -3.361203e-20   4.656967e-06 -1.420552e-04 6.664753e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.630772e-22 2.462736e-22 -1.938422e-06   9.157769e-24 -1.100407e-23 -1.317949e-07   0.000000e+00 0.000000e+00 0.000000e+00  
0.46          	  -4.188450e-05 3.008026e-02 -3.394652e-20   -5.731346e-06 -1.513700e-04 6.178845e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.685433e-22 2.536478e-22 3.834398e-07   7.924219e-24 -1.044136e-23 1.609098e-07   0.000000e+00 0.000000e+00 0.000000e+00  
0.47          	  1.147975e-05 3.017407e-02 -3.402786e-20   4.851822e-06 -1.507622e-04 6.175490e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.702039e-22 2.445492e-22 1.919536e-06   8.107154e-24 -1.111859e-23 -1.201595e-07   0.000000e+00 0.000000e+00 0.000000e+00  
0.48          	  3.210447e-05 3.026469e-02 -3.425567e-20   -2.488959e-06 -1.507809e-04 5.992518e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.756185e-22 2.441833e-22 -4.370108e-06   7.723296e-24 -1.058757e-23 5.446150e-08   0.000000e+00 0.000000e+00 0.000000e+00  
0.49          	  -7.543091e-05 3.035053e-02 -3.442001e-20   -2.202543e-06 -1.423112e-04 6.386719e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.760318e-22 2.453399e-22 6.107985e-06   8.712685e-24 -9.802714e-24 7.341876e-08   0.000000e+00 0.000000e+00 0.000000e+00  
0.5           	  1.044073e-04 3.043051e-02 -3.444672e-20   6.357660e-06 -1.426849e-04 5.421430e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.799220e-22 2.359628e-22 -6.090921e-06   6.522510e-24 -1.045519e-23 -1.871414e-07   0.000000e+00 0.000000e+00 0.000000e+00  
0.51          	  -9.744259e-05 3.049252e-02 -3.465659e-20   -9.912123e-06 -1.429488e-04 5.814199e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.805523e-22 2.496786e-22 3.866852e-06   7.535328e-24 -1.054638e-23 2.811095e-07   0.000000e+00 0.000000e+00 0.000000e+00  
0.52          	  5.811910e-05 3.052494e-02 -3.457937e-20   1.193486e-05 -1.465137e-04 6.328091e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.815065e-22 2.377941e-22 1.332228e-07   8.574849e-24 -1.155641e-23 -4.029389e-07   0.000000e+00 0.000000e+00 0.000000e+00  
0.53          	  6.554147e-06 3.054051e-02 -3.471108e-20   -7.172405e-06 -1.436254e-04 5.128013e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.834253e-22 2.436813e-22 -4.630172e-06   5.923362e-24 -9.718501e-24 1.811066e-07   0.000000e+00 0.000000e+00 0.000000e+00  
0.54          	  -7.650781e-05 3.056840e-02 -3.474527e-20   9.955884e-07 -1.433904e-04 7.428794e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.820362e-22 2.412830e-22 8.070895e-06   1.067832e-23 -1.014227e-23 6.412689e-09   0.000000e+00 0.000000e+00 0.000000e+00  
0.55          	  1.261670e-04 3.061851e-02 -3.479580e-20   5.697830e-06 -1.433026e-04 6.193550e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.866749e-22 2.307789e-22 -9.043819e-06   8.292007e-24 -8.896003e-24 -1.933560e-07   0.000000e+00 0.000000e+00 0.000000e+00  
0.56          	  -1.331801e-04 3.066232e-02 -3.496260e-20   -1.125208e-05 -1.431500e-04 5.831236e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.858605e-22 2.473849e-22 6.859341e-06   7.417140e-24 -1.052594e-23 3.408446e-07   0.000000e+00 0.000000e+00 0.000000e+00  
0.57          	  9.357537e-05 3.067449e-02 -3.481275e-20   1.279836e-05 -1.431167e-04 6.337318e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.862628e-22 2.329349e-22 -2.092736e-06   8.415748e-24 -1.095616e-23 -3.608443e-07   0.000000e+00 0.000000e+00 0.000000e+00  
0.58          	  -1.833127e-05 3.065706e-02 -3.491577e-20   -1.021467e-05 -1.431797e-04 6.729225e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.870779e-22 2.456297e-22 -3.657823e-06   9.158055e-24 -9.083162e-24 2.684023e-07   0.000000e+00 0.000000e+00 0.000000e+00  
0.59          	  -6.489347e-05 3.064742e-02 -3.485092e-20   3.639354e-06 -1.431570e-04 6.825418e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.842870e-22 2.403736e-22 8.295938e-06   9.381921e-24 -9.068400e-24 -6.485661e-08   0.000000e+00 0.000000e+00 0.000000e+00  
0.6           	  1.287260e-04 3.067481e-02 -3.491137e-20   4.093262e-06 -1.430111e-04 6.837225e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.889484e-22 2.305389e-22 -1.021154e-05   9.458439e-24 -9.511827e-24 -1.510421e-07   0.000000e+00 0.000000e+00 0.000000e+00  
0.61          	  -1.471270e-04 3.071434e-02 -3.505622e-20   -1.089888e-05 -1.429428e-04 7.649005e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.874085e-22 2.459629e-22 8.523442e-06   1.101340e-23 -8.995134e-24 3.365867e-07   0.000000e+00 0.000000e+00 0.000000e+00  
0.62          	  1.138791e-04 3.072797e-02 -3.491905e-20   1.361177e-05 -1.429373e-04 7.675045e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.886454e-22 2.305138e-22 -3.750063e-06   1.133273e-23 -1.006945e-23 -3.888241e-07   0.000000e+00 0.000000e+00 0.000000e+00  
0.63          	  -3.866486e-05 3.070298e-02 -3.499947e-20   -1.184058e-05 -1.430019e-04 6.848044e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.884147e-22 2.467059e-22 -2.450660e-06   9.836292e-24 -9.968560e-24 3.183441e-07   0.000000e+00 0.000000e+00 0.000000e+00  
0.64          	  -4.969703e-05 3.067597e-02 -3.488257e-20   5.505831e-06 -1.430480e-04 6.130029e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.851646e-22 2.398207e-22 7.789113e-06   8.121355e-24 -9.653734e-24 -1.185903e-07   0.000000e+00 0.000000e+00 0.000000e+00  
0.65          	  1.223892e-04 3.068878e-02 -3.494099e-20   2.473125e-06 -1.429664e-04 6.476837e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.894511e-22 2.315923e-22 -1.046756e-05   9.060882e-24 -9.318294e-24 -1.078165e-07   0.000000e+00 0.000000e+00 0.000000e+00  
0.66          	  -1.512804e-04 3.072540e-02 -3.507534e-20   -9.991385e-06 -1.428804e-04 6.103000e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.876517e-22 2.451261e-22 9.446817e-06   8.259510e-24 -9.052119e-24 3.149466e-07   0.000000e+00 0.000000e+00 0.000000e+00  
0.67          	  1.269984e-04 3.074462e-02 -3.495860e-20   1.366532e-05 -1.428668e-04 6.678780e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.896280e-22 2.291004e-22 -5.036270e-06   9.415428e-24 -9.789768e-24 -3.951696e-07   0.000000e+00 0.000000e+00 0.000000e+00  
0.68          	  -5.627364e-05 3.072238e-02 -3.503905e-20   -1.278744e-05 -1.429551e-04 5.536599e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.889209e-22 2.473832e-22 -1.223199e-06   7.144777e-24 -9.326889e-24 3.493232e-07   0.000000e+00 0.000000e+00 0.000000e+00  
0.69          	  -3.323208e-05 3.068770e-02 -3.488832e-20   7.040742e-06 -1.430141e-04 6.608122e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.855467e-22 2.392186e-22 6.992202e-06   9.276902e-24 -8.883271e-24 -1.640089e-07   0.000000e+00 0.000000e+00 0.000000e+00  
0.7           	  1.122452e-04 3.069001e-02 -3.494676e-20   8.719871e-07 -1.429654e-04 6.059858e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.894429e-22 2.329670e-22 -1.033452e-05   8.331160e-24 -9.385187e-24 -6.338293e-08   0.000000e+00 0.000000e+00 0.000000e+00  
0.71          	  -1.508911e-04 3.072365e-02 -3.506825e-20   -8.840340e-06 -1.428643e-04 6.508738e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.874663e-22 2.444741e-22 1.001971e-05   8.701295e-24 -9.018108e-24 2.852520e-07   0.000000e+00 0.000000e+00 0.000000e+00  
0.72          	  1.365437e-04 3.074916e-02 -3.497536e-20   1.336039e-05 -1.428383e-04 7.859735e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.901144e-22 2.281574e-22 -6.130630e-06   1.164119e-23 -8.590678e-24 -3.911141e-07   0.000000e+00 0.000000e+00 0.000000e+00  
0.73          	  -7.226081e-05 3.073264e-02 -3.506182e-20   -1.342691e-05 -1.429278e-04 7.120597e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.891103e-22 2.478476e-22 2.518076e-10   1.015295e-23 -9.735774e-24 3.718646e-07   0.000000e+00 0.000000e+00 0.000000e+00  
0.74          	  -1.629497e-05 3.069524e-02 -3.488997e-20   8.392979e-06 -1.430005e-04 5.842561e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.858618e-22 2.385091e-22 6.059203e-06   7.583388e-24 -1.002759e-23 -2.049150e-07   0.000000e+00 0.000000e+00 0.000000e+00  
0.75          	  1.000239e-04 3.068825e-02 -3.494767e-20   -7.229451e-07 -1.429763e-04 6.286458e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.893104e-22 2.345170e-22 -9.994139e-06   8.662138e-24 -9.312263e-24 -1.822707e-08   0.000000e+00 0.000000e+00 0.000000e+00  
0.76          	  -1.477851e-04 3.071803e-02 -3.505351e-20   -7.558844e-06 -1.428755e-04 6.458203e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.871650e-22 2.439125e-22 1.039947e-05   8.832793e-24 -8.734819e-24 2.514000e-07   0.000000e+00 0.000000e+00 0.000000e+00  
0.77          	  1.437315e-04 3.074857e-02 -3.498291e-20   1.284617e-05 -1.428209e-04 7.466775e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.903890e-22 2.274958e-22 -7.109677e-06   1.078404e-23 -9.051288e-24 -3.807027e-07   0.000000e+00 0.000000e+00 0.000000e+00  
0.78          	  -8.708746e-05 3.073959e-02 -3.507942e-20   -1.385280e-05 -1.429087e-04 6.743239e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.892039e-22 2.481067e-22 1.218424e-06   9.509986e-24 -1.027162e-23 3.885191e-07   0.000000e+00 0.000000e+00 0.000000e+00  
0.79          	  8.589399e-07 3.070208e-02 -3.489150e-20   9.612336e-06 -1.429859e-04 5.798033e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.861782e-22 2.377115e-22 5.036901e-06   7.660977e-24 -9.878925e-24 -2.426262e-07   0.000000e+00 0.000000e+00 0.000000e+00  
0.8           	  8.643516e-05 3.068672e-02 -3.494754e-20   -2.297524e-06 -1.429904e-04 6.569354e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.891389e-22 2.361459e-22 -9.509250e-06   9.379940e-24 -1.020908e-23 2.696797e-08   0.000000e+00 0.000000e+00 0.000000e+00  
0.81          	  -1.425951e-04 3.071120e-02 -3.503429e-20   -6.169371e-06 -1.428930e-04 6.076901e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.868207e-22 2.434510e-22 1.062228e-05   7.982380e-24 -9.310277e-24 2.140020e-07   0.000000e+00 0.000000e+00 0.000000e+00  
0.82          	  1.489148e-04 3.074585e-02 -3.498720e-20   1.215277e-05 -1.428179e-04 7.173401e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.905691e-22 2.270419e-22 -7.978279e-06   1.011908e-23 -8.421786e-24 -3.650056e-07   0.000000e+00 0.000000e+00 0.000000e+00  
0.83          	  -1.007095e-04 3.074467e-02 -3.509366e-20   -1.408571e-05 -1.428922e-04 5.930327e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.892406e-22 2.481948e-22 2.415259e-06   7.903512e-24 -9.794622e-24 3.998114e-07   0.000000e+00 0.000000e+00 0.000000e+00  
0.84          	  1.798316e-05 3.070919e-02 -3.489554e-20   1.069929e-05 -1.429727e-04 6.029237e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.865455e-22 2.368076e-22 3.951110e-06   8.111892e-24 -9.882047e-24 -2.769670e-07   0.000000e+00 0.000000e+00 0.000000e+00  
0.85          	  7.174635e-05 3.068643e-02 -3.494947e-20   -3.834590e-06 -1.430005e-04 5.635340e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.889894e-22 2.378101e-22 -8.902785e-06   7.398512e-24 -9.079014e-24 7.165276e-08   0.000000e+00 0.000000e+00 0.000000e+00  
0.86          	  -1.355150e-04 3.070438e-02 -3.501392e-20   -4.709938e-06 -1.429142e-04 5.879265e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.864863e-22 2.429944e-22 1.070762e-05   7.587194e-24 -1.060333e-23 1.741608e-07   0.000000e+00 0.000000e+00 0.000000e+00  
0.87          	  1.521201e-04 3.074147e-02 -3.498721e-20   1.127775e-05 -1.428276e-04 6.937738e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.906313e-22 2.268340e-22 -8.739343e-06   9.875792e-24 -8.703260e-24 -3.440757e-07   0.000000e+00 0.000000e+00 0.000000e+00  
0.88          	  -1.130797e-04 3.074825e-02 -3.510373e-20   -1.414878e-05 -1.428719e-04 5.757896e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.892066e-22 2.481323e-22 3.585346e-06   7.608805e-24 -9.670992e-24 4.062833e-07   0.000000e+00 0.000000e+00 0.000000e+00  
