0             	0.000000e+00
0.01          	6.960981e+01
0.02          	6.754819e+01
0.03          	6.784970e+01
0.04          	6.909353e+01
0.05          	7.285108e+01
0.06          	7.579290e+01
0.07          	7.824244e+01
0.08          	8.117208e+01
0.09          	8.154279e+01
0.1           	8.047487e+01
0.11          	7.967752e+01
0.12          	7.945847e+01
0.13          	7.938861e+01
0.14          	7.950919e+01
0.15          	7.962975e+01
0.16          	7.966369e+01
0.17          	7.971909e+01
0.18          	7.974249e+01
0.19          	7.976971e+01
0.2           	7.977662e+01
0.21          	7.978649e+01
0.22          	7.980312e+01
0.23          	7.981824e+01
0.24          	7.982348e+01
0.25          	7.983768e+01
0.26          	7.984921e+01
0.27          	7.985201e+01
0.28          	7.985677e+01
0.29          	7.984519e+01
0.3           	7.986234e+01
0.31          	7.988237e+01
0.32          	7.988277e+01
0.33          	7.988456e+01
0.34          	7.989578e+01
0.35          	7.989991e+01
0.36          	7.994052e+01
0.37          	7.998019e+01
0.38          	8.004214e+01
0.39          	8.005651e+01
0.4           	8.002735e+01
0.41          	7.995782e+01
0.42          	7.990080e+01
0.43          	7.997358e+01
0.44          	8.009798e+01
0.45          	8.023189e+01
0.46          	8.012554e+01
0.47          	7.975124e+01
0.48          	7.931555e+01
0.49          	7.908757e+01
0.5           	7.927732e+01
0.51          	7.963044e+01
0.52          	7.979403e+01
0.53          	7.948393e+01
0.54          	7.895304e+01
0.55          	7.873620e+01
0.56          	7.911145e+01
0.57          	7.968664e+01
0.58          	7.980728e+01
0.59          	7.928028e+01
0.6           	7.874585e+01
0.61          	7.884020e+01
0.62          	7.948980e+01
0.63          	7.987456e+01
0.64          	7.951552e+01
0.65          	7.885683e+01
0.66          	7.872672e+01
0.67          	7.931382e+01
0.68          	7.985195e+01
0.69          	7.967003e+01
0.7           	7.897587e+01
0.71          	7.867113e+01
0.72          	7.916185e+01
0.73          	7.979044e+01
0.74          	7.977692e+01
0.75          	7.910437e+01
0.76          	7.865947e+01
0.77          	7.902534e+01
0.78          	7.970215e+01
0.79          	7.984872e+01
0.8           	7.924161e+01
0.81          	7.869690e+01
0.82          	7.890245e+01
0.83          	7.959533e+01
0.84          	7.988659e+01
0.85          	7.938116e+01
0.86          	7.875770e+01
0.87          	7.880845e+01
0.88          	7.947490e+01
0.89          	7.989350e+01
0.9           	7.951598e+01
0.91          	7.883940e+01
0.92          	7.873694e+01
0.93          	7.934082e+01
0.94          	7.987179e+01
0.95          	7.963969e+01
0.96          	7.893964e+01
0.97          	7.868455e+01
0.98          	7.920475e+01
0.99          	7.981964e+01
1             	7.974417e+01
